Posting Date,Canceled,Customer/Vendor Code,Customer/Vendor Name,Customer/Vendor Ref. No.,Item No.,Item/Service Description,Quantity,UoM Code,Price,Row Total
02.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67817,FSB002-03,FISH- FRESH SEABASS 500-600GM,52.5,Manual,6.9,362.25
02.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67817,FSB002-01,FISH- FRESH SEABASS 600-700GM,22.2,Manual,6.8,150.96
02.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67817,FSB002-01,FISH- FRESH SEABASS 600-700GM,124.5,Manual,6.96,866.6
02.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67817,FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,104.5,Manual,7,731.05
02.10.2022,N,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,A0037354,CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,4,Manual,5.5,22
02.10.2022,N,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,A0037355,CSBL01-03,CHICKEN- KAMPONG CHICKEN WHOLE LEG,3.1,Manual,10.5,32.55
02.10.2022,N,UVM0001,MUA HIN POULTRY FARM PTE LTD,1532461,BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,330,Manual,3.5,"1,155.00"
02.10.2022,N,UVE0011,EURASIA FOOD SUPPLY PTE LTD,18258073,PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,55.6,Manual,11,611.6
02.10.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457024,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,30,Manual,4,120
02.10.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457024,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,20,Manual,5,100
02.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105682,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,1.9,Manual,14.5,27.55
02.10.2022,N,USVS0018,SINGYI F&B PTE LTD,SY1-007030,OPN001,OTHER- PRAWN NUTS 1kg/pkt,1,Manual,12.3,12.3
02.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,DN220393,,LC10032 CONTAINER NO TEMU9355178 ASAPSI220250 PSA STORE RENT & ELECTRICITY,0,,216.59,216.6
02.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,IV20220297,,LC10040 CONTAINER NO HLBU9649058 ASAPSI220268 FREIGHT CHARGES,0,,511.5,511.5
02.10.2022,N,USVA0014,ASAP FREIGHT PRIVATE LIMITED,iv20220298,,LC10032 CONTAINER NO TEMU9355178 ASAPSI220250 WASHING CHARGES (40FT) FREIGHT CHARGES,0,,511.5,511.5
02.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029002,,SALTED KELP SLICE 6KG 12 PAL   2.10.22  TO  01.11.22,0,,599.98,600
02.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029002,,SALTED KELP KNOT 6KG 2 PAL   2.10.22  TO  01.11.22,0,,100,100
03.10.2022,N,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,A0037705,CSBL01-03,CHICKEN- KAMPONG CHICKEN WHOLE LEG,3.1,Manual,10.5,32.55
03.10.2022,N,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,A0037705,CSBL01-03,CHICKEN- KAMPONG CHICKEN WHOLE LEG,3.2,Manual,10.5,33.6
03.10.2022,N,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,A0037706,CSBL01-03,CHICKEN- KAMPONG CHICKEN WHOLE LEG,3.1,Manual,10.5,32.55
03.10.2022,Y,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,FSN003,FISH- FRESH TOMAN FILLET,31.1,Manual,9.5,295.45
03.10.2022,Y,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,OYR001,OTHER- FRIED YAM RING 230gm,38,Manual,4,152
03.10.2022,Y,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,FRG002,FISH- RED SNAPPER FISH TAIL,12.6,Manual,17.5,220.5
03.10.2022,Y,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,FSN005,FISH- TOMAN HEAD FRESH,5,Manual,3,15
03.10.2022,Y,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,FRS003,FISH- FRESH RED GROUPER - SMALL,4.4,Manual,22,96.8
03.10.2022,Y,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,OFL002,OTHER- FRESH WHOLE FROG,1.04,Manual,22,22.88
03.10.2022,N,UVA0001,ANGLISS SINGAPORE PTE LTD,6268,OOR006,OTHER- ONION RING (LAMB WESTERN/SIMPLOT-BABY STAR) 2lbX8pkt,160,Manual,5,800
03.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1214199,OPO006,OTHER- CHICKEN POPCORN (FARMPRIDE) 10X1KG/CTNS,100,Manual,7,700
03.10.2022,N,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,3057324,COLD01,CHICKEN- OLD FOWL,27,Manual,4.6,124.2
03.10.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22J00888,SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,100,Manual,9.5,950
03.10.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-019598,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,100,Manual,3.5,350
03.10.2022,N,UVM0001,MUA HIN POULTRY FARM PTE LTD,1532968,DEER01,DEER MEAT,95.8,Manual,30,"2,874.00"
03.10.2022,N,UVP0001,PAN OCEAN SINGAPORE PTE LTD,2271933,OFL001,OTHER- FROG LEG 10X1KG/CTNS,100,Manual,12,"1,200.00"
03.10.2022,N,UVP0001,PAN OCEAN SINGAPORE PTE LTD,2271933,SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,80,Manual,3.9,312
03.10.2022,N,UVI0005,INTEROCEAN FOODS PTE LTD,22-18259,CWHL09,CHICKEN- WHOLE LEG (AURORA) 15kg/ctn,60,Manual,36,"2,160.00"
03.10.2022,N,UVC0011,CHIP HONG FARM PRODUCT,2210/01288,PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,800,Manual,2.2,"1,760.00"
03.10.2022,N,UVA0001,ANGLISS SINGAPORE PTE LTD,6302,OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),24,Manual,9,216
03.10.2022,N,UVA0001,ANGLISS SINGAPORE PTE LTD,6302,CMIJ02-02,CHICKEN- MID JOINT 30gmUP (AVIVAR) 6pkt X 2kg/ctns,720,Manual,4.15,"2,988.00"
03.10.2022,N,UVO0004,OJJ FOODS PTE LTD,22168658,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
03.10.2022,N,UVA0021,AH PENG FISH FOOD SUPPLIER PTE LTD,22092718,OMR001,OTHER- FRAGRANCE MEAT ROLL 50pcs/pkt,500,Manual,0.31,155
03.10.2022,N,UVA0001,ANGLISS SINGAPORE PTE LTD,6313,PBEL05-20,PORK BELLY (COOPAVEL-BRAZIL),555.13,Manual,4.3,"2,387.08"
03.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1214265,OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,50,Manual,5.85,292.5
03.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1214265,OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,100,Manual,5.85,585
03.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1214265,OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,120,Manual,3.7,444
03.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1214265,CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),60,Manual,1.9,114
03.10.2022,N,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,22163111,OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,800,Manual,4.7,"3,760.00"
03.10.2022,N,UVA0019,AMAX FOODS PTE LTD,815977,BLO001,BEEF- LEG OF BEEF,727.05,Manual,6.4,"4,653.12"
03.10.2022,N,UVA0019,AMAX FOODS PTE LTD,815977,BCR001,BEEF CHUCK BRAZIL,122.9,Manual,7.2,884.88
03.10.2022,C,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,FSN003,FISH- FRESH TOMAN FILLET,31.1,Manual,9.5,295.45
03.10.2022,C,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,OYR001,OTHER- FRIED YAM RING 230gm,38,Manual,4,152
03.10.2022,C,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,FRG002,FISH- RED SNAPPER FISH TAIL,12.6,Manual,17.5,220.5
03.10.2022,C,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,FSN005,FISH- TOMAN HEAD FRESH,5,Manual,3,15
03.10.2022,C,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,FRS003,FISH- FRESH RED GROUPER - SMALL,4.4,Manual,22,96.8
03.10.2022,C,UVC0035,TECK CASH SUPPLIER (NON-GST),300092022a,OFL002,OTHER- FRESH WHOLE FROG,1.04,Manual,22,22.88
03.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105746,FSB002-03,FISH- FRESH SEABASS 500-600GM,1.9,Manual,8,15.2
03.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105746,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2.9,Manual,14.5,42.05
03.10.2022,N,UVS0061,SHISHANGFOOD PTE LTD,2216,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,160,Manual,0.6,96
03.10.2022,N,UVS0061,SHISHANGFOOD PTE LTD,2216,OHD012,OTHER- PORK SAUSAGE WITH CORN,20,Manual,3,60
03.10.2022,N,UVS0061,SHISHANGFOOD PTE LTD,2216,OHD012-05,OTHER- PORK SAUSAGE,50,Manual,1.5,75
03.10.2022,N,USVS0018,SINGYI F&B PTE LTD,SY1-007031,OPN001,OTHER- PRAWN NUTS 1kg/pkt,1,Manual,12.3,12.3
03.10.2022,N,USVA0018,AOP LOGISTICS (S) PTE LTD,INV16061,,2  PLT 4.10 - 3.11.22 CONTAINER NO TTNU 8646572,0,,104.1,104
03.10.2022,N,USVS0002,SYNTECH CHEMICALS PTE LTD,22100380,,2 NO ALKACLEAN   (25 LIT),0,,129.99,130
03.10.2022,N,USVS0002,SYNTECH CHEMICALS PTE LTD,22100380,,2 NOS ALKACLEAN HD  (25 LIT),0,,120,120
03.10.2022,N,USVS0002,SYNTECH CHEMICALS PTE LTD,22100380,,1 NOS SYNQUAT  (25 LIT),0,,100,100
03.10.2022,N,USVS0002,SYNTECH CHEMICALS PTE LTD,22100380,,2 NOS M FOLD PAPER VIRGIN PULP  240 X 230MM,0,,72,72
03.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029007,,FINLAND  PORK FEET  20KG  25 PAL   3.10.22  TO  2.11.22,0,,"1,250.05","1,250.00"
04.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22100278,SSC002-02,SEAFOOD- FLOWER CRAB 150-200 8KG/CTNS,80,Manual,6,480
04.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67857,FSB002-03,FISH- FRESH SEABASS 500-600GM,3,Manual,6.9,20.7
04.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67857,FSB002-03,FISH- FRESH SEABASS 500-600GM,68.7,Manual,6.9,474.03
04.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67857,FSB002-01,FISH- FRESH SEABASS 600-700GM,15.5,Manual,7.45,115.4
04.10.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102490640,BER002,BEEF EYEROUND CHILLED NZ-SLIVERFIRM,106.9,Manual,13.5,"1,443.15"
04.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1214505,PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),100,Manual,4,400
04.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105814,FGR004,FISH- FRESH FLOWER GROUPER,16.4,Manual,10.5,172.2
04.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105814,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,1.8,Manual,14.5,26.1
04.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105814,FSB002-03,FISH- FRESH SEABASS 500-600GM,1.4,Manual,8,11.2
04.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105757,CQUL06,CHICKEN QUARTER LEG (CASEFARM) 15kg/ctn,5,Manual,2.5,12.5
04.10.2022,N,UVS0059,SMART FOOD PTE LTD,1352S,SQU0010-02,SEAFOOD- TAKO TENTACLES 5-8pcs/kg 10X1KG/CTNS,200,Manual,3.5,700
04.10.2022,N,UVT0040,TRADE-PRO TRADING PTE LTD,017422T,OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,"2,640.00",Manual,0.9,"2,376.00"
04.10.2022,N,UVK0018,KIDA FOOD TRADING PTE LTD,132698K,FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),8.37,Manual,22,184.14
04.10.2022,N,UVS0058,SUNRISE FOOD PTE LTD,22/805489,RICE07,RICE- RICE 25KG,10,Manual,39.6,396
04.10.2022,N,UVH0004,HA LI FA PTE LTD,9012665637,OHD0011,OTHER- C.COCKTAIL CHEESE SAUSAGE 12X1KG/PKT,120,Manual,9,"1,080.00"
04.10.2022,N,UVL0027,LIAN HE FA FOOD MANUFACTURING SDN BHD,A10019,FCU001,FISH- CUTTLEFISH 5kg/pkt,50,Manual,5.1,255
04.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22100718,SVA009-02,SEAFOOD- VANNAMEI HOSO 20-30 -DOM CAMAROM 12x1kg,80,Manual,10.5,840
04.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22100718,SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,160,Manual,10.5,"1,680.00"
04.10.2022,N,UVC0025,CHEE SONG FOODS PTE LTD,53627,BSP003,BEEF SHORT PLATE BONELESS (USA-IBP),284.9,Manual,10.5,"2,991.45"
04.10.2022,N,UVO0004,OJJ FOODS PTE LTD,22169364,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
04.10.2022,N,UVG0025,GOURMET CHEFS PTE LTD,201,OHA002,OTHER- CHICKEN PICNIC HAM SLICED 1kg,100,Manual,5.8,580
04.10.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-019752,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,100,Manual,3.5,350
04.10.2022,N,UVT0004,TIONG LIAN FOOD PTE LTD,22-019752,PLOR01-06,PORK LOIN RIB (SEARA) 10KG,640,Manual,5,"3,200.00"
04.10.2022,N,UVC0014,COSS FOOD MARKETING PTE LTD,22100083,OCS001,OTHER- CHAR SIEW CUBE,100,Manual,2.75,275
04.10.2022,N,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,22163759,PSKI01,PORK SKIN 5kg/pkt,445,Manual,0.62,275.56
04.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1215078,CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),120,Manual,1.9,228
04.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1215078,OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,36,Manual,4.2,151.2
04.10.2022,Y,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457745,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,30,Manual,4,120
04.10.2022,Y,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457745,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,10,Manual,5,50
04.10.2022,Y,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457745,SCS005,SEAFOOD- CRAB STICK LI CHUA KANIMI 250gmX40pkt,40,Manual,1.2,48
04.10.2022,N,UVJ0018,JB FROZEN FOOD PTE LTD,22/48091,PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,"5,400.00",Manual,3.25,"17,550.00"
04.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1214676,OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),100,Manual,7.5,750
04.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1214676,BKN003,BEEF KNUCKLE CUBE (TFP) 500gmX20pkt,100,Manual,5,500
04.10.2022,C,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457745,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,30,Manual,4,120
04.10.2022,C,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457745,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,10,Manual,5,50
04.10.2022,C,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457745,SCS005,SEAFOOD- CRAB STICK LI CHUA KANIMI 250gmX40pkt,40,Manual,1.2,48
04.10.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457745,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,30,Manual,4,120
04.10.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457745,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,10,Manual,5,50
04.10.2022,N,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,1457745,SCS004,SEAFOOD- KANIMI CHUNK 180GM X 20PKT,20,Manual,2.4,48
04.10.2022,N,UVA0030,AH TECK (TNL),4102022,FSN003,FISH- FRESH TOMAN FILLET,8,Manual,10.2,81.6
04.10.2022,N,USVS0018,SINGYI F&B PTE LTD,SY1-007038,MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,5,Manual,7.8,39
04.10.2022,N,USVC0004,CHONG SENG PLASTICS PTE LTD,20224853,,"10 NOS HD (13"" + 8"") X 30"" (0.03MM)",0,,560,560
04.10.2022,N,USVC0004,CHONG SENG PLASTICS PTE LTD,20224853,,15NOS BIG T/P BAG,0,,750,750
04.10.2022,N,USVC0004,CHONG SENG PLASTICS PTE LTD,20224853,,"600 NOS HD 12"" X 18"" F",0,,810,810
04.10.2022,N,USVC0004,CHONG SENG PLASTICS PTE LTD,20224853,,"5NOS GB 36"" X 48"" (O.O5MM)",0,,275,275
04.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029015,,SQUID SJEWER 130/150  10KG  5 PAL   4.10.22  TO  3.11.22,0,,250.05,250
04.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029015,,SCALLOP 9/10  10KG  9 PAL   4.10.22  TO  3.11.22,0,,450,450
04.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029015,,SCALLOP 7/8  10KG  3 PAL   4.10.22  TO  3.11.22,0,,150,150
04.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029015,,SCALLOP 8/9  10KG  8 PAL   4.10.22  TO  3.11.22,0,,400,400
05.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67869,FSB002-03,FISH- FRESH SEABASS 500-600GM,2.7,Manual,6.9,18.63
05.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67869,FSB002-03,FISH- FRESH SEABASS 500-600GM,5.5,Manual,6.9,37.95
05.10.2022,Y,UVT0021,T&L INDUSTRIES PTE LTD,105885a,FSN003,FISH- FRESH TOMAN FILLET,8.6,Manual,11.2,96.32
05.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105888,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,24.8,Manual,14.5,359.6
05.10.2022,N,UVD0001,DCH AURIGA (SINGAPORE),36210UG40511429,OHD008,OTHER- HOT DOG 340gm (VALLEY CHEF) 32pkt/ctn,640,Manual,2.35,"1,504.00"
05.10.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102491512,OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),90,Manual,8.5,765
05.10.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22J02546,SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),800,Manual,0.95,760
05.10.2022,N,UVS0008,COUNTRY FOODS PTE LTD,1215469,CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),240,Manual,2.3,552
05.10.2022,N,UVZ0003,ZUZEN FOOD PTE LTD,22100210,SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,100,Manual,6.5,650
05.10.2022,N,UVC0001,CASH SUPPLIER (NON-GST),67890,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,130,Manual,2.3,299
05.10.2022,N,UVC0001,CASH SUPPLIER (NON-GST),67890,PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,36,Manual,0.5,18
05.10.2022,N,UVM0001,MUA HIN POULTRY FARM PTE LTD,1534554,CMIJ03-01,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX16pkt,320,Manual,5,"1,600.00"
05.10.2022,N,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,22J03088,FYC001,FISH- YELLOW CROAKER 300-400GM,10,Manual,8.5,85
05.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22100946,FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,200,Manual,2.8,560
05.10.2022,N,UVS0005,SONG FISH DEALER PTE LTD,22100946,FBA001-01,FISH- WHOLE BATANG 2-3 FRESH - CLEAN & GUTTER,340.5,Manual,6.8,"2,315.40"
05.10.2022,N,UVO0004,OJJ FOODS PTE LTD,22170031,PTRI02,PORK TRIMMING FRESH,200,Manual,3,600
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),500,Manual,2.3,"1,150.00"
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,12,Manual,4.73,56.7
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,ODU016,OTHER- FISH & SOY ROLL 10S 300GMX30PKT/CTNS,150,Manual,1.54,231.5
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),400,Manual,3.04,"1,214.00"
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,OTO004,OTHER- SEAFOOD TOFU FIGO (500gm x 20pkt),400,Manual,3.04,"1,214.00"
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,OTO004-02,OTHER- EN CHEESE SHRIMP FIGO (500gm x 20pkt),40,Manual,3.3,132
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,100,Manual,7.55,755
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,SVA004-02,SEAFOOD- VANNAMEI HOSO COOKED 31/40 FRESH CHOICE 10X1KG/CTNS,200,Manual,11,"2,200.00"
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),150,Manual,10.33,"1,549.50"
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,SVA004-04,SEAFOOD- VANNAMEI HOSO COOKED 26-30 10X1pkt/ctn (AA-MESTI),100,Manual,12.5,"1,250.00"
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,OAB002,OTHER- ABALONE SLICED 300gmX40pkt (TAIWAN),100,Manual,1.9,190
05.10.2022,N,UVF0021,FARMFOOD TRADING PTE LTD,946,OSO004,OTHER- SOUP CLAM 500GM/PKT,175,Manual,4,700
05.10.2022,N,UVT0006,THE SEAFOOD COMPANY PTE LTD,283419,SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,180,Manual,9.6,"1,728.00"
05.10.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102492056,OFF004-03,OTHER- F.FRIES SHOESRING (FARMLAND) 1X10pkt,100,Manual,3.5,350
05.10.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102492056,OFF005-01,OTHER- SEASONED WEDGE (LAMB WESTON) 12X1KG/CTNS,120,Manual,4.83,580
05.10.2022,N,UVB0006,BEN FOODS (S) PTE LTD,102492082,BER002,BEEF EYEROUND CHILLED NZ-SLIVERFIRM,94.66,Manual,13.5,"1,277.91"
05.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105898,CQUL06,CHICKEN QUARTER LEG (CASEFARM) 15kg/ctn,10,Manual,2.5,25
05.10.2022,N,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,20334,MFL004-02,MUTTON- LAMB FLAP BONE (WOODWARD),"1,400.00",Manual,7.95,"11,130.00"
05.10.2022,N,UVT0021,T&L INDUSTRIES PTE LTD,105885,FSN003,FISH- FRESH TOMAN FILLET,6.6,Manual,11.2,73.92
05.10.2022,C,UVT0021,T&L INDUSTRIES PTE LTD,105885a,FSN003,FISH- FRESH TOMAN FILLET,8.6,Manual,11.2,96.32
05.10.2022,N,USVV0004,VENTURE IT SOLUTIONS PTE LTD,VEN22-1551,,LAPTOP:LENOVA FLEX5 16ALC7,0,,"1,400.93","1,400.93"
05.10.2022,N,USVS0018,SINGYI F&B PTE LTD,SY1-007040,MEPORK01,MARINATE PORK BELLY,6,Manual,5.7,34.2
05.10.2022,N,UVG0024,GOING BLUE TRADING COMPANY LIMITED,S22009,SOYS09,SEAFOOD- OYSTER SS 7-9g 10x1kg/ctns,"5,000.00",Manual,5.22,"26,076.10"
05.10.2022,N,UVG0024,GOING BLUE TRADING COMPANY LIMITED,S22009,SOYS07,SEAFOOD- OYSTER S 9-11g 10x1kg/ctns,"8,000.00",Manual,5.32,"42,560.00"
05.10.2022,N,UVG0024,GOING BLUE TRADING COMPANY LIMITED,S22009,SOYS08,SEAFOOD- OYSTER M 11-13g 10x1kg/ctns,"13,000.00",Manual,5.53,"71,890.00"
05.10.2022,N,USVJ0007,JURONG COLD STORE PTE LTD,INV33-2022100174,,25 PALLESTS 40FT MORU1110550,0,,"1,499.98","1,500.00"
05.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029029,,SCAN PORK HUMERUS BONE 10KG  38 PAL   5.10.22  TO  4.11.22,0,,"1,900.02","1,900.00"
05.10.2022,N,USVA0003,ANG KEE COLD STORE PTE LTD,9210029029,,AURORA PORK RIBLET 10KG  27 PAL   5.10.22  TO  4.11.22,0,,"1,350.00","1,350.00"
06.10.2022,N,UVT0033,TIONG HIN FISH MERCHANT CO,67893,FSB002-01,FISH- FRESH SEABASS 600-700GM,12.1,Manual,6.8,82.28
06.10.2022,N,UVS0046,STS SEAFOOD DIRECT PTE LTD,22/14892,FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,2.42,Manual,49,118.58
