No,Item No.,Item Description,Foreign Name,In Stock,Qty Ordered by Customers,Item Cost,Last Purchase Price,Last Purchase Date,Country of Origin,Inventory Value,Inventory Item,Item Group,Set G/L Accounts By
3124,SSC002,SEAFOOD- FLOWER CRAB 150GM UP 15kg/ctns **JESS**,?? **JESS**,0,0,0,2.5,19.01.2023,,0,Yes,SEAFOOD,Item Group
3125,SSC002-02,SEAFOOD- FLOWER CRAB 150-200 8KG/CTNS,??,128,24,0,6,29.05.2023,,0,Yes,SEAFOOD,Item Group
3126,SSC002-03,SEAFOOD- FLOWER CRAB 200-300 8KG/CTNS,??,0,0,0,7,08.04.2021,,0,Yes,SEAFOOD,Item Group
3127,SSC002-04,SEAFOOD- WHOLE MUD CRAB 200-300,??,0,0,0,7.5,21.09.2021,,0,Yes,SEAFOOD,Item Group
3128,SSC002-05,SEAFOOD- FLOWER CRAB 100-150 8KG/CTNS,??,0,0,0,7,15.04.2021,,0,Yes,SEAFOOD,Item Group
3129,SSC002-06,SEAFOOD- KING CRAB 800-900GM CHILEAN,???,0,0,0,28.8,13.11.2020,,0,Yes,SEAFOOD,Item Group
3130,SSC002-07,SEAFOOD- KING CRAB 400-600GM CHILEAN,??? M,0,0,0,23,17.08.2021,,0,Yes,SEAFOOD,Item Group
3131,SSC002-08,SEAFOOD- KING CRAB 2.6KG CHILEAN,??? EXTRA L,0,0,0,38,12.10.2020,,0,Yes,SEAFOOD,Item Group
3132,SSC003,SEAFOOD- FROZEN MUD CRAB,? (??),0,0,0,28,31.10.2022,,0,Yes,SEAFOOD,Item Group
3133,SSC003-01,SEAFOOD- FROZEN MUD CRAB MEAT 300GM/PKT,??,0.2,0,0,11,21.02.2021,,0,Yes,SEAFOOD,Item Group
3134,SSC003-02,SEAFOOD- MUD CRAB CLAW 400-500GM/PKT,?? ?? 400-450GM,6,0,0,8,27.11.2021,,0,Yes,SEAFOOD,Item Group
3135,SSC003-03,SEAFOOD- MUD CRAB CLAW,JESS ?? ??,0,0,0,11,02.03.2021,,0,Yes,SEAFOOD,Item Group
3136,SSC004,SEAFOOD- FRESH FLOWER CRAB,?? ??,0,0,0,14,13.05.2023,,0,Yes,SEAFOOD,Item Group
3137,SSC005,SEAFOOD- BLUE SWIMMING CRAB 6-10PCS CUT HALF 12X1KG/CTNS,?? ? 2,0,0,0,6.2,04.12.2019,,0,Yes,SEAFOOD,Item Group
3138,SSC006,SEAFOOD- BLUE SWIMMING CRAB 60-80 6kg/ctn,??,0,0,0,7,31.01.2019,,0,Yes,SEAFOOD,Item Group
3139,SSC006-01,SEAFOOD- BLUE SWIMMING CRAB 200-300 10kg/ctn,?? 200-300,0,0,0,6.5,23.07.2020,,0,Yes,SEAFOOD,Item Group
3140,SSC006-02,SEAFOOD- BLUE SWIMMING CRAB 150-200 10kg/ctn,?? 150-200,0,0,0,6.5,21.01.2020,,0,Yes,SEAFOOD,Item Group
3141,SSC007,SEAFOOD- SNOW CRAB LEG 500GM X 8PKT/CTNS,??,0,0,0,23,12.06.2020,,0,Yes,SEAFOOD,Item Group
3142,SSC007-01,SEAFOOD- SOFT SHELL CRAB 120/150 1KG/PKT,???,0,0,0,15,28.01.2021,,0,Yes,SEAFOOD,Item Group
3143,SSC007-02,SEAFOOD- SOFT SHELL CRAB 100/150 22kg/ctns,???,0,0,0,15,14.06.2021,,0,Yes,SEAFOOD,Item Group
3144,SSC007-03,SEAFOOD- BOILED SNOW CRAB LEG 250GM X 12PKT/CTNS,???,0,0,0,13,03.02.2021,,0,Yes,SEAFOOD,Item Group
3145,SSC008,SEAFOOD- SOFT SHELL CRAB (250-300gm),???,0,0,0,10,13.05.2021,,0,Yes,SEAFOOD,Item Group
3146,SSC009,SEAFOOD- SOFT SHELL CRAB 70/100GM 5KG/CTNS 100%,??? 100%,0,0,0,17,22.04.2020,,0,Yes,SEAFOOD,Item Group
3147,SSF001,SEAFOOD- VEGETARIAN SHARK FIN 500gm/pkt,??? ?,0,0,0,10,07.11.2018,,0,Yes,SEAFOOD,Item Group
3148,SSI001,OTHER- SQUID INK 1KG/PKT,???,0,0,0,21,30.09.2020,,0,Yes,OTHERS,Item Group
3149,SSK001,SQUID- SQUID SKEWER 130-150GM 16pcs/pkt 6x2kg/ctns,???? 16's ???? 130-150gm,"1,521.00",13,0,14.01,25.08.2021,,0,Yes,SEAFOOD,Item Group
3150,SSK002,SQUID- SQUID SKEWER 130-150GM 6x2kg/ctns,???? ???? 130-150gm,11,12,0,14.5,06.02.2022,,0,Yes,SEAFOOD,Item Group
3151,SSK003,SQUID- SQUID SKEWER 150-200GM 11pcs/pkt 6x2kg/ctns,???? 11's ???? 150-200gm,"1,572.00",54,0,14.44,18.04.2023,,0,Yes,SEAFOOD,Item Group
3152,SSK004,SQUID- SQUID SKEWER 150-200GM 9kg,1KG ???? 150-200gm 10pcs/pkt 5pkt,0,0,0,18.9,01.04.2023,,0,Yes,SEAFOOD,Item Group
3153,SSK005,SQUID- SQUID SKEWER 150-200GM 10kg,1KG ???? 150-200gm 5pcs/pkt,0,0,0,7.8,06.04.2023,,0,Yes,SEAFOOD,Item Group
3154,SSN001,SEAFOOD- SNAIL WITH GARLIC & PARSLEY IN SHELL,,0,0,0,7.5,27.05.2020,,0,Yes,SEAFOOD,Item Group
3155,SSR001,SEAFOOD- SQUID RING (BIG FISH) 500gm X 20pkt,??? BIG FISH,0,0,0,1.9,03.08.2018,,0,Yes,SEAFOOD,Item Group
3156,SSR001-01,SEAFOOD- SQUID RING 500gm X 20pkt,??? A,0,0,0,0.5,25.07.2019,,0,Yes,SEAFOOD,Item Group
3157,SSR002,SEAFOOD- SQUID RING (TWIN) 500gm X 20pkt,??? 500gm,0,0,0,1.82,16.06.2019,,0,Yes,SEAFOOD,Item Group
3158,SSR003,SEAFOOD- SQUID RING WITH SKIN 1kgX10pkt,??? ??,0,38,0,3.5,13.06.2023,,0,Yes,SEAFOOD,Item Group
3159,SSR004,SEAFOOD- SOTONG RING 1kgX10pkt,???,"3,767.00",380,0,2.17,18.04.2023,,0,Yes,SEAFOOD,Item Group
3160,SSR004-01,SEAFOOD- SQUID CUT 7-10CM (S) 2kgX5pkt,??? (S),0,0,0,4.8,03.03.2020,,0,Yes,SEAFOOD,Item Group
3161,SSR004-02,SEAFOOD- SQUID CUT 10-15CM (M) 2kgX5pkt,??? (M),0,0,0,4.1,20.12.2019,,0,Yes,SEAFOOD,Item Group
3162,SSR005,SEAFOOD- SQUID RING & TENTACLE RING 900GM +,TENTACLES 300GM (NET WEIGHT 1.2KG) 5X2KG/CTNS,0,0,0,4.52,03.12.2017,,0,Yes,SEAFOOD,Item Group
3163,SSR03,SEAFOOD- CALAMARI 5KG/CTNS,? ???,11,2,0,9,01.06.2023,,0,Yes,SEAFOOD,Item Group
3164,SSR03-02,SEAFOOD- TEMPURA SQUID (CALAMARI) 5X1KG/CTNS,CALAMRI,0,0,0,12,05.02.2022,,0,Yes,SEAFOOD,Item Group
3165,SSS001,SEAFOOD- SHRIMP PASTE 150GM X 30PKT,??,0,0,0,2.2,14.01.2020,,0,Yes,SEAFOOD,Item Group
3166,SUC001,SEAFOOD- SEA URCHIN UNI-NARABI 250GM/TRAY,250GM/TRAY  ???????,0,0,0,150,01.09.2021,,0,Yes,SEAFOOD,Item Group
3167,SUC002,SEAFOOD- SEA URCHIN UNI-BARA 100GM/TRAY,100GM/TRAY  ???????,0,0,0,39,13.10.2020,,0,Yes,SEAFOOD,Item Group
3168,SUC003,SEAFOOD- SEA URCHIN UNI-MURASAKI,??,0,0,0,117,02.12.2020,,0,Yes,SEAFOOD,Item Group
3169,SVA001,SEAFOOD- FRESH PRAWN,?? ?,0,0,0,12.5,29.04.2023,,0,Yes,SEAFOOD,Item Group
3170,SVA0010,SEAFOOD- FRESH PRAWN,?? ?,31,0,0,12,31.12.2021,,0,Yes,SEAFOOD,Item Group
3171,SVA001-02,SEAFOOD- SEA TIGER HOSO 8-12PCS/PKT,??? 8-12,36,0,0,15,29.06.2022,,0,Yes,SEAFOOD,Item Group
3172,SVA001-03,SEAFOOD- VANNAMEI HOSO IQF 21/25 12X1kg,?? 21/25,1,0,0,9.5,13.01.2022,,0,Yes,SEAFOOD,Item Group
3173,SVA001-04,SEAFOOD- VANNAMEI HOSO 21/25 10X1KG/CTNS,?? 21/25,157,3,0,9,09.05.2023,,0,Yes,SEAFOOD,Item Group
3174,SVA001-05,SEAFOOD-  VANNAMEI HOSO 21/25 6X2KG/CTNS,?? 21/25 2KG/CTNS,7,0,0,10,24.04.2023,,0,Yes,SEAFOOD,Item Group
3175,SVA001-06,SEAFOOD- FRESH WATER SCAMPI HOSO U10 10X1KG/CTNS,??? U10,0,0,0,10.7,31.12.2021,,0,Yes,SEAFOOD,Item Group
3176,SVA001-07,SEAFOOD- FRESH WATER SCAMPI HOSO U15 10X1KG/CTNS,??? U15,0,0,0,9.67,28.12.2022,,0,Yes,SEAFOOD,Item Group
3177,SVA001-08,SEAFOOD- FRESH WATER SCAMPI HOSO U12 10X1KG/CTNS,??? U12,0,0,0,10.21,20.11.2019,,0,Yes,SEAFOOD,Item Group
3178,SVA0011,SEAFOOD- VANNAMEI HOSO 16-20pcs 6x2pkt/ctn,?? 16-20 12KG/CTNS,31,0,0,10.3,15.02.2023,,0,Yes,SEAFOOD,Item Group
3179,SVA0011-02,SEAFOOD- VANNAMEI HOSO 16-20pcs 10X1pkt/ctn,?? 16-20 10KG,0,0,0,13,21.03.2023,,0,Yes,SEAFOOD,Item Group
3180,SVA0012,SEAFOOD- VANNAMEI HOSO 61/70 10x1pkt/ctn,?? 61/70,0,0,0,7.3,20.05.2022,,0,Yes,SEAFOOD,Item Group
3181,SVA0013,SEAFOOD- PANDALUS BOREALIS PRAWN,???,0,0,0,14,25.04.2023,,0,Yes,SEAFOOD,Item Group
3182,SVA002,SEAFOOD- BLACK TIGER HOSO FRESH,?? ???,0,0,0,17.5,09.06.2023,,0,Yes,SEAFOOD,Item Group
3183,SVA002-02,SEAFOOD- BLACK TIGER HOSO 4-6 IQF,??? HOSO 4-6,0,0,0,25,04.02.2015,,0,Yes,SEAFOOD,Item Group
3184,SVA002-03,SEAFOOD- BLACK TIGER HOSO 21-25pcs 10x1pkt/ctn,??? HOSO 21-25,0,2,0,9.3,18.03.2020,,0,Yes,SEAFOOD,Item Group
3185,SVA002-04,SEAFOOD- BLACK TIGER HOSO 21-25pcs A&O 10x1pkt/ctn,??? HOSO 21-25 A&O,0,1,0,11.8,05.06.2023,,0,Yes,SEAFOOD,Item Group
3186,SVA002-05,SEAFOOD- BLACK TIGER HOSO 10/12,??? HOSO 10/12,0,0,0,14.3,26.04.2021,,0,Yes,SEAFOOD,Item Group
3187,SVA002-06,SEAFOOD- BLACK TIGER HOSO 13/15 10X1pkt,??? HOSO 13/15,885,225,0,12,13.06.2023,,0,Yes,SEAFOOD,Item Group
3188,SVA002-07,SEAFOOD- BLACK TIGER HOSO 31-40pcs A&O 10x1pkt/ctn,??? HOSO 31-40,75,0,0,10.2,29.03.2023,,0,Yes,SEAFOOD,Item Group
3189,SVA002-08,SEAFOOD- BLACK TIGER HOSO 41-50pcs A&O 10x1pkt/ctn,??? HOSO 41-50,0,0,0,6.8,09.12.2022,,0,Yes,SEAFOOD,Item Group
3190,SVA002-09,SEAFOOD- BLACK TIGER HOSO 26/30 1kg x 10pkt,??? HOSO 26/30,0,0,0,10,09.02.2022,,0,Yes,SEAFOOD,Item Group
3191,SVA002-10,SEAFOOD- BLACK TIGER HOSO 31-35 1kg x 10pkt,??? HOSO 31-35,0,0,0,8.5,02.09.2020,,0,Yes,SEAFOOD,Item Group
3192,SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,??? HOSO 16/20,438,20,0,10.3,10.06.2023,,0,Yes,SEAFOOD,Item Group
3193,SVA002-12,SEAFOOD- BLACK TIGER HOSO 4-6pcs  10x1pkt/ctn *,??? HOSO 4-6,0,0,0,27.4,09.07.2022,,0,Yes,SEAFOOD,Item Group
3194,SVA002-13,SEAFOOD- BLACK TIGER HOSO 6/8,??? HOSO 6/8,0,0,0,19.5,31.03.2022,,0,Yes,SEAFOOD,Item Group
3195,SVA003,SEAFOOD- VANNAMEI HOSO 51-60 12X700GM/PKT (CAMAGO),?? 51-60 CAMAGO,132,22,0,6.5,17.06.2023,,0,Yes,SEAFOOD,Item Group
3196,SVA003-02,SEAFOOD- VANNAMEI HOSO 51-60pcs A&O 10x1pkt/ctn,?? 51-60 A&O,25,0,0,6.5,01.12.2022,,0,Yes,SEAFOOD,Item Group
3197,SVA003-03,SEAFOOD- VANNAMEI HOSO SARAWAK-LIVE 51/60 10X1kg,"?? 51/60 NO SOFTSHELL,NO BLACK SPOT",0,0,0,0,,,0,Yes,SEAFOOD,Item Group
3198,SVA004,SEAFOOD- VANNAMEI HOSO COOKED 41/50 10X1kg,?? 41/50 (?),0,0,0,12.5,27.07.2016,,0,Yes,SEAFOOD,Item Group
3199,SVA004-01,SEAFOOD- VANNAMEI HOSO COOKED 31-35 12X1pkt/ctn (EMERALD),??? 31/35,0,0,0,11.5,12.05.2023,,0,Yes,SEAFOOD,Item Group
3200,SVA004-02,SEAFOOD- VANNAMEI HOSO COOKED 31/40 FRESH CHOICE 10X1KG/CTNS,?? ??? 31/40 - FRESH CHOICE,530,47,0,11,10.06.2023,,0,Yes,SEAFOOD,Item Group
3201,SVA004-03,SEAFOOD- VANNAMEI HOSO COOKED 31-40 12X1pkt/ctn (EMERALD),??? 31-40 EMERALD,661,373,0,10,21.06.2023,,0,Yes,SEAFOOD,Item Group
3202,SVA004-04,SEAFOOD- VANNAMEI HOSO COOKED 26-30 10X1pkt/ctn (AA-MESTI),??? 26-30 AA-MESTI,216,45,0,11.2,10.06.2023,,0,Yes,SEAFOOD,Item Group
3203,SVA004-05,SEAFOOD- COOKED V.HOSO 26-30 10X1pkt/ctn,??? 26-30 **???** 10KG,132,0,0,11.2,05.05.2023,,0,Yes,SEAFOOD,Item Group
3204,SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),??? 41-50 AA-MESTI,347,20,0,10.33,20.06.2023,,0,Yes,SEAFOOD,Item Group
3205,SVA004-07,SEAFOOD- VANNAMEI HOSO COOKED 41-50 12X1pkt/ctn (EMERALD),??? 41-50 EMERALD**JESS,308,1,0,10.7,19.01.2023,,0,Yes,SEAFOOD,Item Group
3206,SVA004-08,SEAFOOD- VANNAMEI HOSO COOKED 41/50 FRESH CHOICE 10X1KG/CTNS,?? ??? 41/50 - FRESH CHOICE,50,0,0,10.8,04.04.2023,,0,Yes,SEAFOOD,Item Group
3207,SVA005,SEAFOOD- VANNAMEI HOSO 31/40 12PKT/CTNS ECU,?? 31-40 ECU 12X700GM/PKT,97,30,0,8.2,09.05.2023,,0,Yes,SEAFOOD,Item Group
3208,SVA006,SEAFOOD- VANNAMEI HOSO 31-40pcs A&O 10x1pkt/ctn,?? 31-40 A&O,661,27,0,8.14,01.06.2023,,0,Yes,SEAFOOD,Item Group
3209,SVA007,SEAFOOD- VANNAMEI HOSO 31-35 (ECU) 5X2KG/CTNS,?? 31-35 2KG/PKT,0,0,0,7,17.01.2023,,0,Yes,SEAFOOD,Item Group
3210,SVA007-02,2KG/PKT !!SEAFOOD- VANNAMEI HOSO 31/40 NET WEIGHT 6X2KG,2KG/PKT !!! ?? 31/40 ?? 100%,0,0,0,10.2,07.12.2021,,0,Yes,SEAFOOD,Item Group
3211,SVA007-03,SEAFOOD- VANNAMEI HOSO 31-40 CAMAGO 12X1KG/CTNS,?? 31-40 CAMAGO 1KG,121,0,0,8.6,13.06.2023,,0,Yes,SEAFOOD,Item Group
3212,SVA007-04,SEAFOOD- VANNAMEI HOSO 31/35 10PKT/CTN,?? 31/35,0,0,0,0,,,0,Yes,SEAFOOD,Item Group
3213,SVA008,SEAFOOD- VANNAMEI HOSO 41/50 6x2KG/PKT,?? 41/50 ?? 2KG/PKT,0,0,0,7.1,14.11.2022,,0,Yes,SEAFOOD,Item Group
3214,SVA008-02,SEAFOOD- VANNAMEI HOSO 41-50 CAMAGO 12X1KG/CTNS,?? 41-50 CAMAGO 1KG,"1,838.00",150,0,7.8,13.06.2023,,0,Yes,SEAFOOD,Item Group
3215,SVA008-03,SEAFOOD- VANNAMEI HOSO 41/50 12PKT/CTNS ECU,?? 41-50 ECU 12X700GM/PKT,267,20,0,7.6,13.06.2023,,0,Yes,SEAFOOD,Item Group
3216,SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs 10x1pkt/ctn,?? 41-50,0,0,0,7.55,25.05.2023,,0,Yes,SEAFOOD,Item Group
3217,SVA009,SEAFOOD- VANNAMEI HOSO 26/30 KOREAN 10X1KG,?? 26/30 KOREAN CORAL INT'L INC,0,0,0,6.7,20.02.2022,,0,Yes,SEAFOOD,Item Group
3218,SVA009-01,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG RED SEA,?? 26-30pcs REDSEA - G54,0,0,0,11.2,08.02.2022,,0,Yes,SEAFOOD,Item Group
3219,SVA009-02,SEAFOOD- VANNAMEI HOSO 20-30 -DOM CAMAROM 12x1kg,?? 20-30 DOM CAMAROM,0,0,0,10.5,06.01.2023,,0,Yes,SEAFOOD,Item Group
3220,SVA009-03,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG/CTNS G54,?? 26-30pcs G54*****,689,153,0,8.37,08.06.2023,,0,Yes,SEAFOOD,Item Group
3221,SVA009-04,SEAFOOD- VANNAMEI HOSO 26-30pcs 10X1KG,?? 26-30pcs,12,0,0,8.37,18.05.2023,,0,Yes,SEAFOOD,Item Group
3222,SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,?? 26-30pcs ?? 2KG/PKT,0,0,0,9.6,19.11.2022,,0,Yes,SEAFOOD,Item Group
3223,SVB001,SEAFOOD- BUTTERFLY SHRIMP PRE-FRIED 31/35 20pkt/ctn,???? 20x340gm/pkt,0,0,0,3.1,04.12.2020,,0,Yes,BEEF,Item Group
3224,SVB002,SEAFOOD- BUTTERFLY SHRIMP HOSO 35/45 10X1PKT/CTNS,??? SAUDI ARABIA,0,0,0,12,07.04.2021,,0,Yes,BEEF,Item Group
3225,SVE001,SEAFOOD-  LANGOUSTINE SCAMPI 30/40 10X1KG/CTNS,?????,0,0,0,14,20.05.2020,,0,Yes,SEAFOOD,Item Group
3226,SVL001,SEAFOOD- PRAWN MEAT PND 31/40 (OCEAN ON THE ROAD) 10X1kg/pkt,???? 31/40 ???,"1,103.00",97,0,4.31,01.03.2023,,0,Yes,SEAFOOD,Item Group
3227,SVL0010,SEAFOOD- VANNAMEI PND (U CATCH) 61/70 10X1kg,?? ?? 61/70 ???,0,0,0,5.6,09.08.2020,,0,Yes,SEAFOOD,Item Group
3228,SVL001-02,SEAFOOD- VANNAMEI PND (U CATCH) 31/40 10X1kg,?? ?? 31/40 ???,0,0,0,5.6,01.06.2020,,0,Yes,SEAFOOD,Item Group
3229,SVL001-03,SEAFOOD- VANNAMEI PND (IQF-BLUE PRAWN) 31/40 10X1kg,?? ?? ???? 31/40,0,0,0,6.17,28.01.2019,,0,Yes,SEAFOOD,Item Group
3230,SVL002,SEAFOOD- VANNAMEI PND-IQF 41/50 (TWIN) 10X1kg,?? ?? ?? 41/50,0,0,0,5.2,29.01.2020,,0,Yes,SEAFOOD,Item Group
3231,SVL002-02,SEAFOOD- PRAWN MEAT PND 41/50 (OCEAN ON THE ROAD) 10X1kg/pkt,???? 41/50 ???,"1,307.00",130,0,4.1,01.03.2023,,0,Yes,SEAFOOD,Item Group
3232,SVL002-03,SEAFOOD- VANNAMEI PND 41/50 10X1kg,?? ?? 41/50,0,0,0,4,21.11.2019,,0,Yes,SEAFOOD,Item Group
3233,SVL003,SEAFOOD- VANNAMEI PND (U CATCH) 51/60 10X1kg,?? ?? 51/60 ???,0,0,0,5.3,04.02.2020,,0,Yes,SEAFOOD,Item Group
3234,SVL003-02,SEAFOOD- PRAWN MEAT PND 51/60 (OCEAN ON THE ROAD) 10X1kg/pkt,???? 51/60 ???,339,4,0,6.05,27.06.2022,,0,Yes,SEAFOOD,Item Group
3235,SVL003-03,SEAFOOD- VANNAMEI PND (IQF-BLUE PRAWN) 51/60 10X1kg,?? ?? ???? 51/60 **,0,0,0,5.17,31.08.2019,,0,Yes,SEAFOOD,Item Group
3236,SVL004,SEAFOOD- PRAWN MEAT PND 71/90 (OCEAN ON THE ROAD) 10X1kg/pkt,???? 71/90 ???,"2,852.00",114,0,3.77,09.06.2023,,0,Yes,SEAFOOD,Item Group
3237,SVL004-02,SEAFOOD- V.PND-IQF 71/90 (TWIN FISH) 500gmX20pkt,?? ?? 500gm,0,0,0,3.19,28.03.2017,,0,Yes,SEAFOOD,Item Group
3238,SVL004-03,SEAFOOD- VANNAMEI PND-IQF 71/90 (TWIN) 10X1kg,?? ?? ?? 71/90,0,0,0,5.3,16.12.2019,,0,Yes,SEAFOOD,Item Group
3239,SVL004-04,SEAFOOD- VANNAMEI PND (IQF-BLUE PRAWN) 71/90 10X1kg,?? ?? ???? 71/90,0,0,0,4.52,13.06.2019,,0,Yes,SEAFOOD,Item Group
3240,SVL005,SEAFOOD- VANNAMEI PND 91/120 (TWIN) 10X1kg,?? ?? ?? 91/120,0,0,0,5.3,05.03.2020,,0,Yes,SEAFOOD,Item Group
3241,SVL005-02,SEAFOOD- PRAWN MEAT PND 91/120 (OCEAN ON THE ROAD) 10X1kg/pkt,???? 91/120 ???,"1,899.00",34,0,5.49,27.06.2022,,0,Yes,SEAFOOD,Item Group
3242,SVL006,SEAFOOD- VANNAMEI PND (U CATCH) 21/25 10X1kg,?? ?? 21/25 ???,0,0,0,7.4,15.12.2020,,0,Yes,SEAFOOD,Item Group
3243,SVL006-02,SEAFOOD- PRAWN MEAT PND 21/25 (OCEAN ON THE ROAD) 10X1kg/pkt,???? 21/25 ???,743,47,0,5.11,01.03.2023,,0,Yes,SEAFOOD,Item Group
3244,SVL007,SEAFOOD- FRESH WHITE SHRIMP PND,?? ??,0,0,0,17,04.01.2017,,0,Yes,SEAFOOD,Item Group
3245,SVL008,SEAFOOD- VANNAMEI PND (IQF-BLUE PRAWN) 16/20 10X1kg,?? ?? ???? 16/20,700,20,0,8.63,27.06.2022,,0,Yes,SEAFOOD,Item Group
3246,SVL009,SEAFOOD- PRAWN MEAT PND 26/30 (OCEAN ON THE ROAD) 10X1kg/pkt,???? 26/30 ???,290,0,0,5.54,30.04.2021,,0,Yes,SEAFOOD,Item Group
3247,SVL009-02,SEAFOOD- VANNAMEI PND-IQF 40pcs+-/kg,?? ??? 40pcs+-/kg,0,0,0,6.62,01.10.2020,,0,Yes,SEAFOOD,Item Group
3248,SVL009-03,SEAFOOD- VANNAMEI PND-IQF 26/30 (TWIN) 500gm/pkt,?? ?? 26/30 500gm/pkt,0,0,0,6.6,13.05.2021,,0,Yes,BEEF,Item Group
3249,SWC001,SEAFOOD- WHITE CLAM 40/60 or 60/80 10X1KG/CTNS,??,104,0,0,3.8,06.03.2023,,0,Yes,SEAFOOD,Item Group
3250,SWC001-01,SEAFOOD- WHITE CLAM 40/60 500GM X 20PKT,??,0,0,0,1.6,20.07.2020,,0,Yes,SEAFOOD,Item Group
3251,SWC001-02,SEAFOOD- CLAM MEAT 500GMX20PKT/CTNS,???,"1,384.50",7.5,0,3.9,23.11.2020,,0,Yes,SEAFOOD,Item Group
3252,SWC001-03,SEAFOOD- MUSSEL MEAT 1kg,???,0,0,0,8,16.09.2016,,0,Yes,SEAFOOD,Item Group
3253,SWC001-04,SEAFOOD- FRESH MUSSEL 1kg,?? ??,0,0,0,4.5,16.07.2017,,0,Yes,SEAFOOD,Item Group
3254,SWC001-05,SEAFOOD- MUSSEL WHOLE BOILED 500GM,? ?? 500GM,0,0,0,7,17.10.2016,,0,Yes,SEAFOOD,Item Group
3255,SWC001-06,SEAFOOD- FRESH WHOLE LALA,?? ??,2,2,0,3.3,21.06.2023,,0,Yes,SEAFOOD,Item Group
3256,SWC002,SEAFOOD- WHOLE LALA 500gmX20pkt/ctn,?? 500gm,0,0,0,4.3,18.08.2017,,0,Yes,SEAFOOD,Item Group
3257,SWC002-01,SEAFOOD- FLOWER CLAMS 40/50 500gmX20pkt/ctn (TWIN FISH),?? 40/50 500gm,0,0,0,3.2,09.08.2019,,0,Yes,SEAFOOD,Item Group
3258,SWC002-02,SEAFOOD- FLOWER CLAMS 30/40 500gmX20pkt/ctn PREMIUM QUALITY,?? 30/40 500gm**JESS,231.5,117.5,0,2.9,10.06.2023,,0,Yes,SEAFOOD,Item Group
3259,SWC002-03,SEAFOOD- FROZEN BOILED CLAMS 60/80 500gmX20pkt/ctn,?? 60/80 500gm,0,0,0,1,27.06.2019,,0,Yes,SEAFOOD,Item Group
3260,SWC002-04,SEAFOOD- FLOWER CLAMS 30/40 500gmX20pkt/ctn (U CATCH),?? 30/40 500gm ???,"34,667.08",775,0,1.23,30.05.2023,,0,Yes,SEAFOOD,Item Group
3261,SWC002-05,SEAFOOD- FLOWER CLAMS 40/50 500gmX20pkt/ctn (U CATCH),?? 40/50 500gm ???,50,0,0,2.7,01.06.2023,,0,Yes,SEAFOOD,Item Group
3262,SWC003,SEAFOOD- MALA FLOWER CLAMS 40/50 500gmX20pkt/ctn,???? 40/50 500gm,"1,074.25",20,0,2.35,23.11.2020,,0,Yes,SEAFOOD,Item Group
3263,SWC003-01,SEAFOOD- WHITE CLAM - CHILI 500gm x 20pkt/ctns,?? ??,0,0,0,1,28.07.2022,,0,Yes,SEAFOOD,Item Group
3264,SWC003-02,SEAFOOD- WHITE CLAM - BUTTER 500gm x 20pkt/ctns,?? ??,0,0,0,1,20.11.2022,,0,Yes,SEAFOOD,Item Group
3265,SWC004,SEAFOOD- GONG GONG FRESH,??,0,0,0,6,03.05.2023,,0,Yes,SEAFOOD,Item Group
3266,SWC004-01,SEAFOOD- GONG GONG,??,155.2,86,0,4.5,13.06.2023,,0,Yes,SEAFOOD,Item Group
3267,SWC004-02,SEAFOOD- GONG GONG 15KG/CTNS,?? 15KG,0,0,0,2.5,10.09.2021,,0,Yes,SEAFOOD,Item Group
3268,SWC005,SEAFOOD- COCKLES VIETNAM,?? ??,0,0,0,4.5,26.05.2016,,0,Yes,SEAFOOD,Item Group
3269,SWC005-01,SEAFOOD- COCKLES FRESH,??,0,0,0,5,28.02.2023,,0,Yes,SEAFOOD,Item Group
3270,SWC005-02,SEAFOOD- COCKLES SMALL,?? ?,0,0,0,2.8,19.07.2017,,0,Yes,SEAFOOD,Item Group
3271,SWC006,SEAFOOD- BAMBOO CLAMS 8/10 10X1kg/ctn,?? 8/10,0,0,0,4,13.06.2023,,0,Yes,SEAFOOD,Item Group
3272,SWC006-01,SEAFOOD- BAMBOO CLAMS 454GM 12pkt/ctn,?? 454gm,0,0,0,3,15.10.2020,,0,Yes,SEAFOOD,Item Group
3273,SWC006-02,SEAFOOD- BAMBOO CLAMS 10/12 10X1kg/ctn,?? 10/12,8,6,0,4,03.06.2023,,0,Yes,SEAFOOD,Item Group
3274,SWC006-03,SEAFOOD- BAMBOO CLAM BIG,,0,0,0,9.3,25.08.2021,,0,Yes,SEAFOOD,Item Group
3275,SWC006-04,SEAFOOD- TOPSHELL-TIGER 10X1KG/CTNS,,0,0,0,9.9,11.11.2021,,0,Yes,SEAFOOD,Item Group
3276,SWC007,SEAFOOD- FRESH ZHU ZHU,,0,0,0,7,09.03.2017,,0,Yes,SEAFOOD,Item Group
3277,SYI001,SEAFOOD- YARI IKA HALF CUT 6G 25TRAY*3KG/CTNS,??? - ???,0,0,0,0.2,18.12.2019,,0,Yes,SEAFOOD,Item Group
