No,Document Number,Document Type,Posting Date,Item No.,Item/Service Description,Quantity,Price,Row Total
1421,5886,I,01.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,465,2.6,"1,209.00"
1422,5886,I,01.12.2022,PHOC07,PORK HOCK C2 10KG/CTNS,150,2.6,390
1423,5886,I,01.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,380,2.6,988
1424,5886,I,01.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1425,5886,I,01.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1426,5886,I,01.12.2022,CBLL09-03,CHICKEN CUBE 1CMX1CM 2kgX6pkt,12,4.2,50.4
1427,5886,I,01.12.2022,BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,400,8,"3,200.00"
1428,5886,I,01.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,466,8,"3,728.00"
1429,5886,I,01.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,420,4.5,"1,890.00"
1430,5886,I,01.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,60,2.5,150
1431,5886,I,01.12.2022,PTAI01-02,PORK TAIL CUT CUBE A,55,6,330
1432,5886,I,01.12.2022,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,500,4.2,"2,100.00"
1433,5888,I,02.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,200,4.5,900
1434,5888,I,02.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,220,4.5,990
1435,5888,I,02.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,120,2.5,300
1436,5888,I,02.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,520,2.6,"1,352.00"
1437,5888,I,02.12.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,150,2.6,390
1438,5888,I,02.12.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,150,2.6,390
1439,5888,I,02.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,45,2.6,117
1440,5888,I,02.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1441,5888,I,02.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1442,5888,I,02.12.2022,PLIV02,PORK LIVER SLICED 2kgX5pkt,164,2.9,475.6
1443,5888,I,02.12.2022,PLIV02,PORK LIVER SLICED 2kgX5pkt,"1,440.00",2.9,"4,176.00"
1444,5888,I,02.12.2022,PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,40,3.7,148
1445,5888,I,02.12.2022,PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,110,4.5,495
1446,5888,I,02.12.2022,PFLO02,PORK FLOSS 6mm 2kgX5pkt,618,3.8,"2,348.40"
1447,5888,I,02.12.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,570,5.3,"3,021.00"
1448,5888,I,02.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,110,3.9,429
1449,5888,I,02.12.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,25,5.5,137.5
1450,5888,I,02.12.2022,CBLL09-03,CHICKEN CUBE 1CMX1CM 2kgX6pkt,96,4.2,403.2
1451,5888,I,02.12.2022,PBEL21-03,2KG PORK BELLY SLICED 2.5' X 4MM,96,5.3,508.8
1452,5888,I,02.12.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,10,2.9,29
1453,5888,I,02.12.2022,CSLI01,CHICKEN SLICED 6mm 6x2kg/pkt,836,4.2,"3,511.20"
1454,5892,I,02.12.2022,PLIV02,PORK LIVER SLICED 2kgX5pkt,900,2.9,"2,610.00"
1455,5894,I,02.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,170,2.6,442
1456,5894,I,02.12.2022,PLEG03,PORK LEG (ALEGRA-SA),40,3.34,133.6
1457,5889,I,03.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,400,4.5,"1,800.00"
1458,5889,I,03.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,110,2.5,275
1459,5889,I,03.12.2022,PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,36,3.7,133.2
1460,5889,I,03.12.2022,BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,"1,148.00",8,"9,184.00"
1461,5889,I,03.12.2022,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,48,4.5,216
1462,5889,I,03.12.2022,PM-05,PORK MINCED CHILL FRESH,110,3.5,385
1463,5889,I,03.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,500,2.8,"1,400.00"
1464,5889,I,03.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,425,2.8,"1,190.00"
1465,5889,I,03.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1466,5889,I,03.12.2022,PCOS04-04,PORK COLLAR SLICED 2-3mm 2kg/pkt,328,4.3,"1,410.40"
1467,5889,I,03.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,506,8,"4,048.00"
1468,5889,I,03.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,490,4.5,"2,205.00"
1469,5889,I,03.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,70,2.5,175
1470,5889,I,03.12.2022,PCOS04-01,PORK COLLAR SLICED 1CM,100,4.3,430
1471,5890,I,04.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,75,2.8,210
1472,5890,I,04.12.2022,PLOI08-03,PORK LOIN SLICED 3.2mm Cut 2  (PLO13),24,4.5,108
1473,5890,I,04.12.2022,PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,12,3.7,44.4
1474,5890,I,04.12.2022,PBEL21-07,PORK BELLY SLICED 4MM!!! 1KG/PKT,20,5.5,110
1475,5890,I,04.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1476,5890,I,04.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,252,3.8,957.6
1477,5890,I,04.12.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,44,3.3,145.2
1478,5890,I,04.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,245,3.9,955.5
1479,5890,I,04.12.2022,BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,202,8,"1,616.00"
1480,5890,I,04.12.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,160,3.3,528
1481,5890,I,04.12.2022,PM-02,PORK- MINCED PORK A 6X2KG/CTNS,"1,272.00",3.3,"4,197.60"
1482,5893,I,04.12.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,160,3.3,528
1483,5895,I,05.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,890,3.9,"3,471.00"
1484,5895,I,05.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,"1,374.00",3.8,"5,221.20"
1485,5895,I,05.12.2022,PS-04,PORK LEG SLICED 8mm 2kgX5pkt,104,3.8,395.2
1486,5895,I,05.12.2022,PM-05,PORK MINCED CHILL FRESH,180,3.5,630
1487,5895,I,05.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,435,2.6,"1,131.00"
1488,5895,I,05.12.2022,PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,240,2.6,624
1489,5895,I,05.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,375,2.6,975
1490,5895,I,05.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1491,5895,I,05.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1492,5895,I,05.12.2022,BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,200,8,"1,600.00"
1493,5895,I,05.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,298,8,"2,384.00"
1494,5895,I,05.12.2022,PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,605,5.5,"3,327.50"
1495,5895,I,05.12.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,75,5.5,412.5
1496,5895,I,05.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,100,3.9,390
1497,5895,I,05.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,570,5.4,"3,078.00"
1498,5895,I,05.12.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,25,2.9,72.5
1499,5895,I,05.12.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,256,5.4,"1,382.40"
1500,5899,I,05.12.2022,BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,168,10.9,"1,831.20"
1501,5896,I,06.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,95,3.9,370.5
1502,5896,I,06.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,305,4.5,"1,372.50"
1503,5896,I,06.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,100,2.5,250
1504,5896,I,06.12.2022,PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,154,4.5,693
1505,5896,I,06.12.2022,PBEL19-08,S/LESS PORK BELLY SLICED 1.2mm cut half 110gm/pkt,29.7,6.6,196.02
1506,5896,I,06.12.2022,PBEL27,HOUSE BRAND:PORK BELLY SUKIYAKI (UF) 400GMX10PKT,524,4.5,"2,358.00"
1507,5896,I,06.12.2022,PLEG09-02,PORK LEG CUT 1.5INCH  X 1.5INCH,132,3.2,422.4
1508,5896,I,06.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,305,2.8,854
1509,5896,I,06.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,465,2.6,"1,209.00"
1510,5896,I,06.12.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,160,2.6,416
1511,5896,I,06.12.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,180,2.6,468
1512,5896,I,06.12.2022,PHOC06,PORK HOCK C2 (15-16pcs) 13.61KG/CTNS,5,35.5,177.5
1513,5896,I,06.12.2022,PHOC07,PORK HOCK C2 10KG/CTNS,60,2.6,156
1514,5896,I,06.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,125,2.6,325
1515,5896,I,06.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1516,5896,I,06.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1517,5896,I,06.12.2022,PTAI01-02,PORK TAIL CUT CUBE A,30,6,180
1518,5896,I,06.12.2022,POCU01,PORK OIL CUBE 5kg/pkt,"1,000.00",2.7,"2,700.00"
1519,5896,I,06.12.2022,POCU01,PORK OIL CUBE 5kg/pkt,"1,125.00",2.7,"3,037.50"
1520,5897,I,07.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,500,2.8,"1,400.00"
1521,5897,I,07.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,645,2.8,"1,806.00"
1522,5897,I,07.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,"1,270.00",3.8,"4,826.00"
1523,5897,I,07.12.2022,PS-04,PORK LEG SLICED 8mm 2kgX5pkt,80,3.8,304
1524,5897,I,07.12.2022,PM-05,PORK MINCED CHILL FRESH,110,3.5,385
1525,5897,I,07.12.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,110,3.3,363
1526,5897,I,07.12.2022,PM-06,PORK MINCED AA GRIND TWICE 6X2KG/CTNS,96,3.8,364.8
1527,5897,I,07.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,495,2.6,"1,287.00"
1528,5897,I,07.12.2022,PHOC10,PORK HOCK S2 250gm 2X5KG/CTNS,50,2.6,130
1529,5897,I,07.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,380,2.6,988
1530,5897,I,07.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1531,5897,I,07.12.2022,CSLI06,CHICKEN SLICED 1CM 2kgX6pkt,120,4.2,504
1532,5897,I,07.12.2022,CCUB06,CHICKEN CUBE 2CM 12KG/CTN,180,4.2,756
1533,5897,I,07.12.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,330,5.3,"1,749.00"
1534,5897,I,07.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,70,3.9,273
1535,5897,I,07.12.2022,CCUB04,CHICKEN CUBE 2KGX6PKT/CTNS,828,4.1,"3,394.80"
1536,5900,I,08.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,470,4.5,"2,115.00"
1537,5900,I,08.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,120,2.5,300
1538,5900,I,08.12.2022,PBEL21-04,PORK BELLY SLICED 1.2CM 1NOS/PKT GERMANY,155,5.7,883.5
1539,5900,I,08.12.2022,PBEL22-06,PORK BELLY 1.5CM 4X5KG/CTNS (FENG ZHEN),608,5.7,"3,465.60"
1540,5900,I,08.12.2022,BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,"1,136.00",8,"9,088.00"
1541,5900,I,08.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,30,8,240
1542,5900,I,08.12.2022,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,104,4.5,468
1543,5900,I,08.12.2022,PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,36,3.7,133.2
1544,5900,I,08.12.2022,PM-04,PORK MINCED 7/3 GRIND TWICE 6X2KG/CTNS,214,3.3,706.2
1545,5900,I,08.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,275,2.6,715
1546,5900,I,08.12.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,130,2.6,338
1547,5900,I,08.12.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,130,2.6,338
1548,5900,I,08.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1549,5900,I,08.12.2022,PCOS04-02,PORK COLLAR CUT PCS,140,4.3,602
1550,5900,I,08.12.2022,PFLO02,PORK FLOSS 6mm 2kgX5pkt,578,3.8,"2,196.40"
1551,5900,I,08.12.2022,MSL004,MUTTON SLICED 4MM (SHABU SHABU) 1kg/pkt,104,11.5,"1,196.00"
1552,5900,I,08.12.2022,BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,124,8.2,"1,016.80"
1553,5900,I,08.12.2022,PCOS04-06,PORK COLLAR 6mm,60,4.3,258
1554,5900,I,08.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,415,4.5,"1,867.50"
1555,5900,I,08.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,75,2.5,187.5
1556,5901,I,08.12.2022,DUCK15-04,DUCK- DUCK LIVER FOIE GRAS 50GM/PCS X 4PCS/PKT,30,22,660
1557,5902,I,08.12.2022,PBEL18,PORK BELLY SLICED 1.5CM 2kgX10pkt,538,5.4,"2,905.20"
1558,5903,I,09.12.2022,CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,150,2.8,420
1559,5903,I,09.12.2022,CCUR02,CHICKEN- CURRY CHICKEN S 5kg/pkt,75,2.8,210
1560,5903,I,09.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,770,2.8,"2,156.00"
1561,5903,I,09.12.2022,MTU004,MUTTON NECK CUT 1INCH  2KG/PKT,372,6.2,"2,306.40"
1562,5903,I,09.12.2022,PLIV02,PORK LIVER SLICED 2kgX5pkt,"1,496.00",2.9,"4,338.40"
1563,5903,I,09.12.2022,PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,122,4.5,549
1564,5903,I,09.12.2022,PBEL18,PORK BELLY SLICED 1.5CM 2kgX10pkt,684,5.4,"3,693.60"
1565,5903,I,09.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,80,2.6,208
1566,5903,I,09.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,70,2.6,182
1567,5903,I,09.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1568,5903,I,09.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,882,5.4,"4,762.80"
1569,5903,I,09.12.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,40,2.9,116
1570,5903,I,09.12.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,226,5.4,"1,220.40"
1571,5903,I,09.12.2022,PSPA03,PORK- SPARERIB CUT 4'',360,5.6,"2,016.00"
1572,5903,I,09.12.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,245,5.6,"1,372.00"
1573,5903,I,09.12.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,80,5.6,448
1574,5903,I,09.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,80,3.9,312
1575,5903,I,09.12.2022,CSLI01-01,CHICKEN SLICED 3mm 2kgX5pkt,164,4.2,688.8
1576,5903,I,09.12.2022,CSLI01,CHICKEN SLICED 6mm 6x2kg/pkt,646,4.2,"2,713.20"
1577,5903,I,09.12.2022,PCHO01,PORK CHOP 1.5CM 5kgX4pkt,875,4.3,"3,762.50"
1578,5898,I,10.12.2022,PBEL05-23,PORK BELLY (LANGUIRU-BRAZIL),673.83,5,"3,369.15"
1579,5904,I,10.12.2022,PM-04,PORK MINCED 7/3 GRIND TWICE 6X2KG/CTNS,640,3.3,"2,112.00"
1580,5904,I,10.12.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,980,3.3,"3,234.00"
1581,5904,I,10.12.2022,PM-03,PORK- MINCED PORK AA 6X2KG/CTNS,108,3.3,356.4
1582,5904,I,10.12.2022,PM-05,PORK MINCED CHILL FRESH,116,3.5,406
1583,5904,I,10.12.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,125,3.3,412.5
1584,5904,I,10.12.2022,CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,520,2.8,"1,456.00"
1585,5904,I,10.12.2022,CCUR07,CHICKEN- CURRY CHICKEN (LEE) 10kg/ctn,"1,035.00",2.8,"2,898.00"
1586,5904,I,10.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,500,2.6,"1,300.00"
1587,5904,I,10.12.2022,PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,150,2.6,390
1588,5904,I,10.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,300,2.6,780
1589,5904,I,10.12.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,90,2.6,234
1590,5904,I,10.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1591,5904,I,10.12.2022,BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,220,8,"1,760.00"
1592,5904,I,10.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,742,8,"5,936.00"
1593,5904,I,10.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,520,4.5,"2,340.00"
1594,5904,I,10.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,90,2.5,225
1595,5904,I,10.12.2022,PM-03,PORK- MINCED PORK AA 6X2KG/CTNS,374,3.3,"1,234.20"
1596,5904,I,10.12.2022,PM-05,PORK MINCED CHILL FRESH,274,3.5,959
1597,5905,I,11.12.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,630,3.3,"2,079.00"
1598,5905,I,11.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,380,3.9,"1,482.00"
1599,5905,I,11.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1600,5905,I,11.12.2022,PCOS04-04,PORK COLLAR SLICED 2-3mm 2kg/pkt,386,4.3,"1,659.80"
1601,5906,I,12.12.2022,PCUB02,PORK CUBE 2KGX6PKT/CTNS,"1,624.00",3.8,"6,171.20"
1602,5906,I,12.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,124,3.8,471.2
1603,5906,I,12.12.2022,PBEL21-07,PORK BELLY SLICED 4MM!!! 1KG/PKT,34,5.5,187
1604,5906,I,12.12.2022,PLOI08-03,PORK LOIN SLICED 3.2mm Cut 2  (PLO13),48,4.5,216
1605,5906,I,12.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,490,2.6,"1,274.00"
1606,5906,I,12.12.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,150,2.6,390
1607,5906,I,12.12.2022,PHOC09,PORK HOCK C4 3X5KG/CTNS,225,2.6,585
1608,5906,I,12.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,140,2.6,364
1609,5906,I,12.12.2022,PCOS04-02,PORK COLLAR CUT PCS,95,4.3,408.5
1610,5906,I,12.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,815,3.9,"3,178.50"
1611,5906,I,12.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,425,4.5,"1,912.50"
1612,5906,I,12.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,125,2.5,312.5
1613,5906,I,12.12.2022,PFLO02,PORK FLOSS 6mm 2kgX5pkt,586,3.8,"2,226.80"
1614,5906,I,12.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,84,5.4,453.6
1615,5906,I,12.12.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,5,2.9,14.5
1616,5906,I,12.12.2022,PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,320,5.6,"1,792.00"
1617,5906,I,12.12.2022,PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,135,5.6,756
1618,5906,I,12.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,70,3.9,273
1619,5906,I,12.12.2022,CCUB04,CHICKEN CUBE 2KGX6PKT/CTNS,802,4.1,"3,288.20"
1620,5908,I,13.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,600,2.8,"1,680.00"
1621,5908,I,13.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,340,2.8,952
1622,5908,I,13.12.2022,PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,"1,120.00",3.8,"4,256.00"
1623,5908,I,13.12.2022,PM-09,PORK MINCED GRIND TWICE 5KG/PKT,175,3.3,577.5
1624,5908,I,13.12.2022,PM-05,PORK MINCED CHILL FRESH,206,3.5,721
1625,5908,I,13.12.2022,PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,152,4.5,684
1626,5908,I,13.12.2022,PFER03,PORK FERMURBONE CUT 5kgX2pkt,740,1.2,888
1627,5908,I,13.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,440,3.9,"1,716.00"
1628,5908,I,13.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1629,5908,I,13.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,774,8,"6,192.00"
1630,5908,I,13.12.2022,PTAI01-02,PORK TAIL CUT CUBE A,30,6,180
1631,5908,I,13.12.2022,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,870,4.2,"3,654.00"
1632,5908,I,13.12.2022,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,551,4.2,"2,314.20"
1633,5908,I,13.12.2022,PFER03,PORK FERMURBONE CUT 5kgX2pkt,"1,340.00",1.2,"1,608.00"
1634,5908,I,13.12.2022,PCOS01,HOUSE BRAND:PORK COLLAR SHABU SHABU (UF) 400GMX10PKT,412,3.8,"1,565.60"
1635,5910,I,15.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,500,2.8,"1,400.00"
1636,5910,I,15.12.2022,CCUR01,CHICKEN- CURRY CHICKEN A 5kgX2pkt,590,2.8,"1,652.00"
1637,5910,I,15.12.2022,PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,525,2.6,"1,365.00"
1638,5910,I,15.12.2022,PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,200,2.6,520
1639,5910,I,15.12.2022,PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,240,2.6,624
1640,5910,I,15.12.2022,PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,10,2.6,26
1641,5910,I,15.12.2022,PCOS04-02,PORK COLLAR CUT PCS,120,4.3,516
1642,5910,I,15.12.2022,BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,"1,222.00",8,"9,776.00"
1643,5910,I,15.12.2022,PFAT01,PORK FAT 2KG/PKT,200,2.8,560
1644,5910,I,15.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,125,4.5,562.5
1645,5910,I,15.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,55,2.5,137.5
1646,5910,I,15.12.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,16,4.8,76.8
1647,5910,I,15.12.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,10,2.9,29
1648,5910,I,15.12.2022,PBEL21-03,2KG PORK BELLY SLICED 2.5' X 4MM,178,4.8,854.4
1649,5910,I,15.12.2022,BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,142,10.5,"1,491.00"
1650,5910,I,15.12.2022,BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,282,8,"2,256.00"
1651,5910,I,15.12.2022,PRIB05,PORK RIBLETS CUBE 5KGX2PKT/CTNS,35,2.5,87.5
1652,5910,I,15.12.2022,PBEL10-02,PORK BELLY CUBE 7MM X 7MM 4kg/pkt,348,4.8,"1,670.40"
1653,5910,I,15.12.2022,PRIB08,PORK MEATY RIBLETS CUT 2-2 1/2' 5kgX2pkt,230,4.5,"1,035.00"
1654,5910,I,15.12.2022,PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,514,4.8,"2,467.20"
1655,5910,I,15.12.2022,PBEL10,PORK BELLY CUBE _ 01 2Kgx10Pkt,68,4.8,326.4
1656,5910,I,15.12.2022,PTRI04,PORK BELLY STRIPES 3X5KG/CTNS,30,2.9,87
1657,5910,I,15.12.2022,POCU01,PORK OIL CUBE 5kg/pkt,790,2.7,"2,133.00"
1658,5915,I,15.12.2022,PM-01,PORK- MINCED PORK 6X2KG/CTNS,872,3.3,"2,877.60"
1659,5911,I,16.12.2022,PSOF02,PORK SOFTBONE CUT A 5KG/PKT,"1,020.00",3.9,"3,978.00"
