pdt_code,pdt_name,current_inv,profit_margin,profit_per_qty,summary_purchases_date_range,summary_purchases_latest_date,summary_purchases_latest_price,summary_purchases_min_price,summary_sales_date_range,summary_sales_latest_date,summary_sales_latest_price,summary_sales_max_price,summary_sales_median_price,summary_sales_min_price,summary_purchases_total_qty,summary_sales_total_qty,summary_sales_avg_qty_per_month,total_profit
BAO001,BEEF AORTA 20KG/CTNS,48.77,0.24,2.4,2023-06-01 - 2023-09-04,2023-07-21,7.6,7.51,2023-08-01 - 2023-09-04,2023-08-16,10.0,10.0,10.0,10.0,172.53,50.49,50.49,282.52
BBA001,BEEF BALL 1kg/pkt (PING PONG),102.0,0.05,0.5,2023-08-01 - 2023-09-04,2023-08-28,9.0,9.0,2023-08-01 - 2023-09-04,2023-09-03,9.2,11.0,10.0,9.2,300.0,2451.0,2451.0,6108.0
BBA001-01,BEEF & CHICKEN BALL - SWEDISH MEAT BALL 1KG/PKT,2.0,0.14,1.7,2023-08-01 - 2023-09-04,2023-08-04,10.8,10.8,2023-08-01 - 2023-09-04,2023-08-24,19.35,19.35,19.35,12.5,10.0,20.0,20.0,132.9
BBR001,BEEF BRISKET (BEAUVALLET-BRAZIL),0.0,0.03,0.2,2023-06-01 - 2023-09-04,2023-06-28,6.7,6.7,2023-08-01 - 2023-09-04,2023-08-04,9.5,9.5,9.5,9.5,761.5,19.8,19.8,6383.67
BBR002,BEEF BRISKET PE * (FRIBOI-BRAZIL),137.53,0.03,0.2,2023-08-01 - 2023-09-04,2023-08-22,7.0,7.0,2023-08-01 - 2023-09-04,2023-09-03,8.8,11.0,9.0,7.5,330.91,1623.55,1623.55,5336.02
BBR009,BEEF BRISKET CHOICE GRADE,0.0,0.03,0.3,2023-06-01 - 2023-09-04,2023-06-07,11.0,11.0,2023-06-01 - 2023-09-04,2023-06-07,11.3,11.3,11.3,11.3,34.11,34.11,34.11,10.23
BCHO01,BEEF CHOP 190-220gm 5kg/pkt,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-24,12.0,12.0,12.0,12.0,,68.59,68.59,0.0
BCHO03,BEEF CHOP (STRIPLOIN) STEAK (BUTHER'S RIDGE) 500GMX20PKT,110.0,0.22,2.2,2023-08-01 - 2023-09-04,2023-08-31,7.6,7.6,2023-08-01 - 2023-09-04,2023-08-30,9.8,9.8,9.8,9.8,300.0,1320.0,1320.0,10053.0
BCHO05,BEEF MELTIQUE SIRLOIN STEAK 200GM/PCS,18.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-30,8.39,9.63,9.63,7.2,,4788.0,4788.0,0.0
BCR002,"BEEF CHUCK EYEROLL CHOICE ,,USA,,SWIFT",75.52,0.05,0.65,2023-08-01 - 2023-09-04,2023-08-22,13.5,12.8,2023-08-01 - 2023-09-04,2023-08-21,17.3,19.0,19.0,17.3,64.51,146.04,146.04,4212.6
BCT001,BEEF CHUCK TENDER (BRAZIL),100.45,0.0,0.0,2023-08-01 - 2023-09-04,2023-08-29,7.8,7.8,2023-08-01 - 2023-09-04,2023-08-28,8.0,9.3,9.3,8.0,2595.18,2631.77,2631.77,862.35
BCT002,BEEF CHUCK TENDER SLICED 1.5MM,48.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-06,10.5,10.5,10.5,10.5,,24.41,24.41,0.0
BER001,BEEF EYEROUND,142.56,0.02,0.3,2023-08-01 - 2023-09-04,2023-08-28,12.5,12.5,2023-08-01 - 2023-09-04,2023-09-02,14.5,14.5,14.5,13.8,239.1,432.48,432.48,1515.72
BFC001,BEEF FATS 25KG/CTNS (OAKEY-AUST),365.8,0.2,1.0,2023-08-01 - 2023-09-04,2023-09-02,4.0,4.0,2023-08-01 - 2023-09-04,2023-09-03,5.0,5.9,5.0,4.5,375.0,1408.76,1408.76,2418.96
BFC004,BEEF FATS (BEAUVALLET-BRAZIL),0.0,0.15,0.6,2023-08-01 - 2023-09-04,2023-08-03,3.3,3.3,2023-08-01 - 2023-09-04,2023-08-03,3.5,3.5,3.5,3.5,4666.97,4666.97,4666.97,1052.09
BFC005,BEEF FATS 27.20KG/CTNS (AMG),244.72,,,,,,,2023-08-01 - 2023-09-04,2023-08-18,4.8,4.8,4.8,4.8,,20.8,20.8,0.0
BFK001,BEEF CHEEK (SILVERFERN-FROZEN),0.0,0.02,0.3,2023-06-01 - 2023-09-04,2023-06-05,14.8,14.8,2023-06-01 - 2023-09-04,2023-06-05,15.1,15.1,15.1,15.1,678.34,678.34,678.34,203.5
BFQ002,BEEF FOREQUARTER B/LESS (MINERVA-HALAL),8526.62,0.18,1.22,2023-06-01 - 2023-09-04,2023-07-03,5.58,5.58,2023-08-01 - 2023-09-04,2023-08-11,5.75,5.75,5.75,5.75,8009.8,4535.56,4535.56,1103.12
BFT002,BEEF TENDON (FRIBOI-BRAZIL),0.0,0.06,0.4,2023-06-01 - 2023-09-04,2023-07-21,6.0,6.0,2023-06-01 - 2023-09-04,2023-07-20,6.4,6.4,6.4,6.4,135.01,136.69,136.69,54.68
BFT003,BEEF HOCK TENDON MULTI  CUT 4,77.36,0.32,4.2,2023-06-01 - 2023-09-04,2023-06-22,8.0,8.0,2023-08-01 - 2023-09-04,2023-08-01,13.0,13.0,13.0,13.0,1530.78,78.39,78.39,13651.62
BFT005,BEEF HOCK TENDON (BEAUVALLET/FRIBOI-BRAZIL),856.59,0.42,4.65,2023-08-01 - 2023-09-04,2023-08-15,6.7,6.0,2023-08-01 - 2023-09-04,2023-09-02,11.8,14.0,11.8,6.4,1483.04,2444.98,2444.98,82252.05
BFT006,BEEF PADDY WACK (QUALITY BEEF),54.53,0.4,2.0,2023-06-01 - 2023-09-04,2023-06-28,3.0,3.0,2023-08-01 - 2023-09-04,2023-08-28,4.8,4.8,4.0,3.8,239.18,532.85,532.85,2261.27
BFT006-02,BEEF PADDY WACK/LIGAMENTUM (MINERVA),24.68,,,,,,,2023-08-01 - 2023-09-04,2023-08-28,4.2,4.2,4.2,4.2,,148.78,148.78,0.0
BGC001,BEEF- BEEF GOLDEN COIN MUSCLE (MINERVA-BRAZIL),4327.12,,,,,,,2023-08-01 - 2023-09-04,2023-09-02,13.46,16.0,13.0,12.7,,1336.85,1336.85,0.0
BGC002,BEEF- BEEF GOLDEN COIN MUSCLE (QUALITY BEEF-BRAZIL),1824.21,,,,,,,2023-08-01 - 2023-09-04,2023-08-30,16.5,16.5,16.5,16.5,,40.0,40.0,0.0
BKN001-01,BEEF KNUCKLE (MINERVA-BRAZIL),0.0,0.18,1.6,2023-08-01 - 2023-09-04,2023-08-15,7.2,7.2,2023-08-01 - 2023-09-04,2023-08-16,9.08,9.8,9.0,7.6,22.93,3689.55,3689.55,29095.81
BKN001-02,BEEF KNUCKLE CROSS CUT (CUT 4),39.45,0.22,1.9,2023-06-01 - 2023-09-04,2023-06-20,6.9,6.9,2023-06-01 - 2023-09-04,2023-07-04,9.5,9.5,8.8,8.2,1867.6,1986.11,1986.11,4379.57
BKN001-03,BEEF KNUCKLE CUT 2,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-23,8.8,8.8,8.8,8.8,,32.2,32.2,0.0
BKN001-04,BEEF KNUCKLE (GJ-BRAZIL) 5-6pcs,76.37,0.02,0.15,2023-08-01 - 2023-09-04,2023-08-27,6.75,6.75,2023-08-01 - 2023-09-04,2023-08-26,6.9,6.9,6.9,6.9,3310.74,1813.47,1813.47,702.22
BKN001-05,BEEF KNUCKLE (FRIBOI-SA),1736.96,0.27,2.4,2023-08-01 - 2023-09-04,2023-08-19,7.2,6.0,2023-08-01 - 2023-09-04,2023-09-03,9.33,9.5,9.0,6.5,4988.47,5317.94,5317.94,10183.07
BKN002,BEEF CUBE 5KGX2PKT/CTNS,0.0,-0.07,-0.5,2023-06-01 - 2023-09-04,2023-06-28,7.5,7.5,2023-06-01 - 2023-09-04,2023-06-28,8.5,8.5,7.0,7.0,100.0,115.0,115.0,92.5
BKN002-02,BEEF CUBE (FOREQUARTER) 2' X 2' 20KG/CTN,259.8,,,,,,,2023-08-01 - 2023-09-04,2023-09-02,7.5,11.0,7.5,0.01,,485.0,485.0,0.0
BKN002-03,BEEF CUBE (FOREQUARTER) 3CM X 3CM 5KG/PKT,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-24,6.8,6.8,6.8,6.8,,670.0,670.0,0.0
BKN005,BEEF KNUCKLE CUBE (BUTHER'S RIDGE) 500GMX20PKT,181.0,0.24,1.7,2023-08-01 - 2023-09-04,2023-08-23,5.3,5.3,2023-08-01 - 2023-09-04,2023-08-30,7.0,9.8,7.0,7.0,400.0,3120.0,3120.0,17513.0
BLI001,BEEF LIVER,11.02,0.23,0.8,2023-08-01 - 2023-09-04,2023-08-28,2.7,2.7,2023-08-01 - 2023-09-04,2023-09-03,3.5,4.0,3.5,3.5,206.86,1269.32,1269.32,3164.29
BLO001,BEEF- LEG OF BEEF WITHOUT GOLDEN COIN-MONDELI,124.16,0.06,0.4,2023-08-01 - 2023-09-04,2023-08-10,5.8,5.8,2023-06-01 - 2023-09-04,2023-07-27,6.2,6.2,6.2,6.2,25.92,25.92,25.92,10.37
BLU001,BEEF LUNG,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-31,2.3,2.5,2.5,2.1,,302.06,302.06,0.0
BMB001,BEEF MARROW BONE AMG-AUST,2523.16,0.09,0.2,2023-08-01 - 2023-09-04,2023-08-23,2.1,2.1,2023-06-01 - 2023-09-04,2023-07-19,2.3,3.0,2.3,2.3,2732.03,6126.94,6126.94,1411.37
BMB002,BEEF MARROW BONE CUT 2 INCH,2415.05,0.04,0.1,2023-08-01 - 2023-09-04,2023-08-18,2.3,2.3,2023-08-01 - 2023-09-04,2023-09-03,3.0,3.7,3.0,0.01,651.05,4562.0,4562.0,23673.92
BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,1446.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-01,7.2,21.8,7.2,5.3,,1894.0,1894.0,0.0
BMI004,BEEF- MINCED BEEF (UF) 300GM/PKT,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-14,6.3,6.3,5.8,5.8,,72.0,72.0,0.0
BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 20X300gm,254.0,0.25,1.0,2023-08-01 - 2023-09-04,2023-08-29,3.0,3.0,2023-08-01 - 2023-09-04,2023-09-02,4.0,4.0,4.0,3.4,1300.0,10990.0,10990.0,31024.66
BMM003,BEEF MELTIQUE CUBE 2.3CM X 2.3CM (5KG/PKT),0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-22,32.0,32.0,31.0,31.0,,155.0,155.0,0.0
BMM003-02,BEEF MELTIQUE CUBE 500GM/PKT,67.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,19.5,30.37,20.0,19.5,,1074.0,1074.0,0.0
BMM004,BEEF STRIPLOIN (MELTIQUE-AUST),447.11,0.08,2.5,2023-08-01 - 2023-09-04,2023-08-26,29.5,29.5,2023-08-01 - 2023-09-04,2023-09-02,32.0,38.0,32.0,30.0,1599.58,2974.36,2974.36,10476.71
BMS002,BEEF MEAT SLICED 3.3MM 6X2KG/CTNS,1311.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,9.76,10.8,9.5,8.4,,33514.0,33514.0,0.0
BMS003,BEEF MEAT SLICED 2-3MM 2kgX5pkt,6.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,9.5,10.5,9.5,8.5,,14692.0,14692.0,0.0
BMS003-02,BEEF MEAT SLICED 2MM 1KG/PKT,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-03,8.7,8.7,8.7,8.7,,50.0,50.0,0.0
BMS004,BEEF KNUCKLE MEAT SLICED 4-5MM 2kg/pkt,109.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-31,10.0,10.0,10.0,9.5,,350.0,350.0,0.0
BMS005,BEEF KNUCKLE MEAT SLICED 6MM 2kg/pkt,78.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-02,9.0,11.0,11.0,9.0,,60.0,60.0,0.0
BMS007,BEEF KNUCKLE MEAT SLICED 1.7MM 2kg/pkt,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-10,9.5,9.5,9.5,9.5,,158.0,158.0,0.0
BMS008-01,BEEF MEAT SLICED 2MM X 3' X 1.5' 2KG/PKT,906.7,,,,,,,2023-08-01 - 2023-09-04,2023-08-29,10.2,10.5,10.2,10.2,,940.0,940.0,0.0
BOM001,BEEF OMASUM (MINERVA BRAZIL),0.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-19,9.0,9.5,9.0,7.4,,4299.39,4299.39,0.0
BOM001-02,BEEF OMASUM (SILVERFERN-AUST) 20KG/CTNS,280.48,0.27,2.3,2023-08-01 - 2023-09-04,2023-08-26,6.2,6.2,2023-08-01 - 2023-09-04,2023-09-03,8.34,9.5,9.0,6.7,957.46,6051.8,6051.8,30680.41
BOM001-03,BEEF OMASUM (QUALITY BEEF -BRAZIL),32.8,0.31,2.8,2023-08-01 - 2023-09-04,2023-08-19,6.2,6.2,2023-08-01 - 2023-09-04,2023-08-17,8.8,9.5,8.8,7.2,242.54,843.62,843.62,8655.11
BOM002,BEEF OMASUM (AFFCO),677.62,0.1,1.5,2023-08-01 - 2023-09-04,2023-08-23,13.0,13.0,2023-08-01 - 2023-09-04,2023-09-03,14.38,14.6,14.5,14.0,1359.13,4031.17,4031.17,14360.9
BOM002-02,BEEF BLACK OMASUM,1.97,0.49,7.05,2023-08-01 - 2023-09-04,2023-08-08,7.5,7.4,2023-08-01 - 2023-09-04,2023-08-16,14.6,14.6,14.5,8.2,364.29,608.93,608.93,1503.75
BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,155.0,0.25,1.0,2023-08-01 - 2023-09-04,2023-08-29,3.0,3.0,2023-08-01 - 2023-09-04,2023-09-02,4.0,4.0,4.0,4.0,200.0,1004.0,1004.0,3869.0
BPA004,BEEF BURGER PEPPER & ONION (BLACK PRIMO) 420GM X 15PKT,101.0,0.22,1.25,2023-08-01 - 2023-09-04,2023-08-31,4.4,4.4,2023-08-01 - 2023-09-04,2023-08-29,5.65,5.65,5.65,5.65,45.0,532.0,532.0,2010.0
BPA004-01,BEEF BURGER CHEDDAR CHEESE (GOURMET) 15X420gm,113.0,0.22,1.25,2023-08-01 - 2023-09-04,2023-08-29,4.4,4.4,2023-08-01 - 2023-09-04,2023-08-29,5.65,5.65,5.65,5.65,120.0,763.0,763.0,2472.5
BPA005,WAYGU BEEF BURGER PATTIES 170gm,13.94,,,,,,,2023-08-01 - 2023-09-04,2023-08-30,11.0,36.67,11.0,11.0,,34.85,34.85,0.0
BPP001,BEEF PEPPERONI,0.0,0.45,7.2,2023-06-01 - 2023-09-04,2023-07-25,8.8,8.8,2023-06-01 - 2023-09-04,2023-07-25,16.0,16.0,16.0,16.0,2.0,2.0,2.0,14.4
BRE001,BEEF RIBEYE CUBE 2CM X 2CM,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-26,12.0,12.0,12.0,12.0,,490.0,490.0,0.0
BRE002,BEEF RIBEYE STEAK 190-220gm,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-25,15.0,16.0,13.5,12.0,,330.61,330.61,0.0
BRE003-01,BEEF RIBEYE STEAK 2CM 2KG/PKT,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-15,12.5,12.5,12.5,12.5,,4.0,4.0,0.0
BRE003-02,BEEF RIBEYE STEAK 1.5CM 3X5KG/CTNS,0.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-28,14.0,14.0,14.0,14.0,,51.0,51.0,0.0
BRE003-04,BEEF RIBEYE SHABU SHABU 2MM 500GM/PKT,293.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,7.0,8.0,7.0,6.4,,2578.0,2578.0,0.0
BRE006,BEEF RIBEYE / CUBEROLL (MINERVA),470.09,,,,,,,2023-08-01 - 2023-09-04,2023-09-02,12.4,13.5,11.5,11.5,,1751.84,1751.84,0.0
BRF001,BEEF RIB FINGER (BEAUVALLET),0.0,-0.07,-0.57,2023-06-01 - 2023-09-04,2023-06-27,8.3,8.3,2023-06-01 - 2023-09-04,2023-06-30,9.3,13.5,8.5,8.5,897.1,10346.6,10346.6,-1328.31
BRF002,BEEF RIB FINGER (BRAZIL-MINERVA),1103.46,0.14,1.33,2023-06-01 - 2023-09-04,2023-07-03,8.15,7.8,2023-08-01 - 2023-09-04,2023-09-03,9.5,13.0,9.5,8.5,4857.46,8194.85,8194.85,28709.61
BRF003,BEEF RIB FINGER (ANGLO),0.0,0.01,0.1,2023-06-01 - 2023-09-04,2023-07-14,7.8,7.7,2023-06-01 - 2023-09-04,2023-07-14,8.8,13.0,7.9,7.9,1302.4,10780.86,10780.86,7270.75
BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 20X200gm,240.0,0.25,1.0,2023-08-01 - 2023-09-04,2023-08-31,3.0,3.0,2023-08-01 - 2023-09-04,2023-09-02,4.0,4.0,4.0,3.95,1100.0,7416.0,7416.0,21979.04
BSH003,BEEF SHANK (MONDELLI-SA),0.0,0.02,0.11,2023-08-01 - 2023-09-04,2023-08-14,5.29,5.29,2023-08-01 - 2023-09-04,2023-08-14,5.4,5.4,5.4,5.4,4693.32,6591.44,6591.44,692.1
BSH004-01,BEEF SHIN CUBE 3.5CM X 3.5CM,17.6,0.25,1.8,2023-08-01 - 2023-09-04,2023-08-15,5.4,5.4,2023-08-01 - 2023-09-04,2023-09-03,7.2,7.2,7.2,7.0,100.0,578.6,578.6,3144.76
BSH004-02,BEEF SHIN CUBE  3CM X 3CM X 3CM,67.2,0.25,1.8,2023-08-01 - 2023-09-04,2023-08-15,5.4,5.4,2023-08-01 - 2023-09-04,2023-09-01,7.0,7.2,7.2,7.0,100.0,319.5,319.5,1291.98
BSH004-04,BEEF SHIN CUBE 4CM X 4CM X 4CM,0.0,0.29,2.2,2023-08-01 - 2023-09-04,2023-08-15,5.4,5.4,2023-08-01 - 2023-09-04,2023-08-31,7.6,7.6,7.6,7.6,100.0,642.29,642.29,4470.75
BSH005,BEEF SHIN (FRIBOI-SA),1147.03,0.13,0.8,2023-08-01 - 2023-09-04,2023-08-28,5.4,5.4,2023-08-01 - 2023-09-04,2023-09-03,7.02,8.8,6.8,5.6,4841.26,17407.81,17407.81,74645.12
BSL001-02,BEEF STRIPLOIN (FRIBOI-SA),260.21,0.35,4.75,2023-08-01 - 2023-09-04,2023-08-31,9.5,8.0,2023-08-01 - 2023-09-04,2023-08-31,13.0,13.5,13.5,13.0,289.15,150.22,150.22,1198.61
BSL001-03,BEEF STRIPLOIN (BEAUVALLET-BRAZIL),0.0,0.31,4.2,2023-06-01 - 2023-09-04,2023-07-25,9.3,9.3,2023-06-01 - 2023-09-04,2023-07-25,9.8,14.0,13.5,9.65,4548.79,6002.5,6002.5,2927.96
BSL001-04,BEEF STRIPLOIN AUST (HARVEY/HILLTOP-AUST),0.0,,,,,,,2023-06-01 - 2023-09-04,2023-07-20,13.5,13.5,13.5,13.5,,4.8,4.8,0.0
BSL001-16,JAPANESE BEEF A4 WAGYU MASTER STRIPLOIN(FM),0.0,0.2,29.42,2023-06-01 - 2023-09-04,2023-06-06,120.58,120.58,2023-06-01 - 2023-09-04,2023-06-06,150.0,150.0,150.0,150.0,5.16,5.16,5.16,151.81
BSP001,BEEF SHORT PLATE BONELESS CUT 2,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-21,10.5,11.0,10.5,10.5,,69.8,69.8,0.0
BSP002,BEEF SHORT PLATE BONELESS CROSS CUT,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-25,10.5,10.5,10.5,10.0,,1471.4,1471.4,0.0
BSP003,BEEF SHORT PLATE BONELESS (USA-AHL),185.95,0.1,1.0,2023-08-01 - 2023-09-04,2023-09-02,9.5,9.4,2023-08-01 - 2023-09-04,2023-09-03,12.0,12.0,10.5,9.7,1605.32,3212.52,3212.52,3690.09
BSP004,BEEF SHORT PLATE BONELESS 2MM 1KG/PKT,218.0,,,,,,,2023-08-01 - 2023-09-04,2023-09-03,12.5,14.5,12.5,10.7,,2212.0,2212.0,0.0
BSP004-02,BEEF SHORT PLATE BONELESS 1.2CM 1KG/PKT,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-23,12.5,12.5,12.5,12.5,,97.5,97.5,0.0
BSP005,BEEF SHORT PLATE BONELESS (SWIFT),0.0,0.03,0.3,2023-06-01 - 2023-09-04,2023-07-03,9.5,9.2,2023-06-01 - 2023-09-04,2023-07-12,11.0,11.0,9.8,9.5,1544.33,1045.8,1045.8,98.53
BSP006,BEEF SHORT PLATE BONELESS (ROYAL IRIS-IELAND),0.0,0.02,0.2,2023-06-01 - 2023-09-04,2023-06-16,9.0,9.0,2023-06-01 - 2023-09-04,2023-06-16,9.2,9.2,9.2,9.2,241.42,48.94,48.94,9.79
BSP007,BEEF SHORTPLATE USA NATIONAL BEEF,0.0,0.24,2.5,2023-06-01 - 2023-09-04,2023-07-06,9.2,7.5,2023-06-01 - 2023-09-04,2023-07-22,10.5,11.0,10.5,0.01,609.03,506.01,506.01,616.72
BSP008,BEEF SHORTPLATE USA GREATER OMAHA (GOP),0.0,0.19,2.0,2023-06-01 - 2023-09-04,2023-07-10,8.5,8.5,2023-08-01 - 2023-09-04,2023-08-08,10.5,12.5,10.5,9.2,874.83,915.4,915.4,5909.51
BSR001,BEEF SHORTRIB BONE IN 500GM/PKT,7.0,,,,,,,2023-08-01 - 2023-09-04,2023-08-22,13.11,15.4,13.0,12.2,,166.0,166.0,0.0
BSR001-02,BEEF SHORTRIB BONE IN 0.7CM (7mm) 1KG/PKT,0.0,0.32,3.4,2023-06-01 - 2023-09-04,2023-06-11,7.1,7.1,2023-06-01 - 2023-09-04,2023-06-10,10.5,10.5,10.5,10.5,6.9,6.9,6.9,23.46
BSR002,BEEF SHORTRIB BONELESS SELECT-SWIFT,0.0,0.01,0.45,2023-08-01 - 2023-09-04,2023-08-14,36.7,36.7,2023-08-01 - 2023-09-04,2023-08-14,37.0,37.0,37.0,37.0,314.57,943.71,943.71,644.32
BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,98.91,0.23,11.5,2023-06-01 - 2023-09-04,2023-07-10,37.5,37.5,2023-08-01 - 2023-09-04,2023-09-02,49.0,49.0,49.0,45.0,1726.04,46.7,46.7,3685.77
BSR003,BEEF SHORTRIB BONELESS AHL-HALAL,0.0,0.01,0.3,2023-08-01 - 2023-09-04,2023-08-02,38.0,38.0,2023-08-01 - 2023-09-04,2023-08-02,38.3,38.3,38.3,38.3,573.5,575.5,575.5,172.65
BSR003-02,BEEF SHORTRIB BONELESS AHL-USA,0.0,0.01,0.5,2023-06-01 - 2023-09-04,2023-06-13,38.0,38.0,2023-06-01 - 2023-09-04,2023-06-13,38.5,38.5,38.5,38.5,16.7,33.4,33.4,16.7
BSR004,BEEF SHORTRIB BONE IN IBP-USA,26.65,0.05,1.0,2023-06-01 - 2023-09-04,2023-06-22,20.8,20.8,2023-06-01 - 2023-09-04,2023-06-22,21.8,21.8,21.8,21.8,131.41,131.41,131.41,131.41
BSR004-03,BEEF SHORTRIB BONE IN (BEAUVALLET-BRAZIL),72.78,0.24,2.4,2023-08-01 - 2023-09-04,2023-08-16,7.6,7.6,2023-08-01 - 2023-09-04,2023-08-16,8.2,8.2,8.2,8.2,22.76,20.59,20.59,556.09
BSR004-04,BEEF SHORTRIB BONE IN (QUALITY BEEF-BRAZIL),0.0,0.15,1.3,2023-06-01 - 2023-09-04,2023-07-15,7.5,7.5,2023-06-01 - 2023-09-04,2023-07-16,8.8,8.8,8.8,8.8,20.7,20.7,20.7,26.91
BSR007,BEEF SHORTRIB BONE IN (USA SWIFT - CHIOCE),0.0,0.03,0.7,2023-06-01 - 2023-09-04,2023-07-24,20.6,20.6,2023-06-01 - 2023-09-04,2023-07-26,21.3,21.3,21.3,21.3,970.61,3882.44,3882.44,2717.71
BSU001-02,BEEF SUKIYAKI (BUTHER'S RIDGE) 400GMX20PKT,285.0,0.27,2.6,2023-08-01 - 2023-09-04,2023-08-23,7.0,7.0,2023-08-01 - 2023-09-04,2023-08-22,9.6,9.8,9.6,9.6,200.0,930.0,930.0,7722.0
BSU003-02,BEEF SHABU SHABU (BUTHER'S RIDGE) 400GMX20PKT,161.0,0.27,2.6,2023-08-01 - 2023-09-04,2023-08-23,7.0,7.0,2023-08-01 - 2023-09-04,2023-09-02,9.36,9.8,9.6,8.5,300.0,3191.0,3191.0,16187.94
BTA003,BEEF TAIL CUT,0.0,,,,,,,2023-06-01 - 2023-09-04,2023-06-09,10.0,10.0,10.0,10.0,,8.0,8.0,0.0
BTA004,BEEF TAIL BONE IN (FRIGON-HALAL),35.28,0.33,3.4,2023-06-01 - 2023-09-04,2023-07-05,6.8,6.8,2023-08-01 - 2023-09-04,2023-09-03,10.0,11.0,9.8,9.8,105.31,117.3,117.3,1607.29
BTL001-02,CHILLED NZ SM/F TENDERLOIN 1.8-2.5KG,0.0,0.01,0.4,2023-08-01 - 2023-09-04,2023-08-22,57.0,57.0,2023-08-01 - 2023-09-04,2023-08-22,57.4,57.4,57.4,57.4,76.1,76.1,76.1,30.44
BTL002,BEEF TENDERLOIN (QUALITY BEEF-BRAZIL),160.68,0.28,5.8,2023-08-01 - 2023-09-04,2023-08-26,16.6,13.8,2023-08-01 - 2023-09-04,2023-09-02,18.63,21.0,21.0,18.5,349.51,430.12,430.12,6327.25
BTO001,BEEF TONGUE,7.9,,,,,,,2023-08-01 - 2023-09-04,2023-08-25,25.5,25.5,25.5,25.5,,53.5,53.5,0.0
BTO002,BEEF TONGUE SWISS CUT IWP HARVEY,4.55,-0.9,-9.0,2023-08-01 - 2023-09-04,2023-08-14,19.0,19.0,2023-08-01 - 2023-09-04,2023-08-14,25.0,25.0,10.0,10.0,10.65,23.7,23.7,-571.56
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,444.4,0.14,0.5,2023-08-01 - 2023-09-04,2023-08-31,3.0,3.0,2023-08-01 - 2023-09-04,2023-08-06,4.3,5.0,4.5,4.2,440.0,510.6,510.6,15341.75
BTR001-01,BEEF TRIPE (MINERVA BRAZIL),16.9,,,,,,,2023-08-01 - 2023-09-04,2023-08-08,4.35,4.8,4.7,4.0,,345.3,345.3,0.0
BTR002,BEEF TRIPE (AUST-SIWFT) 22.50KG/ctn,42.6,0.33,1.5,2023-08-01 - 2023-09-04,2023-08-23,3.0,3.0,2023-08-01 - 2023-09-04,2023-09-03,4.0,7.4,4.5,4.0,896.8,3345.45,3345.45,4911.25
BTR003-02,BEEF TRIPE HONEYCOMB (MINERVA),6.84,0.31,2.9,2023-08-01 - 2023-09-04,2023-08-10,6.6,6.6,2023-08-01 - 2023-09-04,2023-08-22,8.0,9.5,9.5,8.0,95.68,236.34,236.34,1467.35
BTS001,BEEF TOPSIDE (SA),0.0,0.04,0.3,2023-08-01 - 2023-09-04,2023-08-11,7.5,7.5,2023-08-01 - 2023-09-04,2023-08-11,7.8,7.8,7.8,7.8,1038.81,1038.81,1038.81,2935.61
CBLL01-01,CHICKEN BONELESS LEG 200gmUP (SEARA ) 2kgx6pkt,16816.0,0.19,0.75,2023-08-01 - 2023-09-04,2023-09-02,3.15,2.75,2023-08-01 - 2023-09-04,2023-09-01,5.0,5.8,5.0,5.0,18480.0,1152.0,1152.0,52415.7
