item_code,description,date,quantity
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-11-06,70.0
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-11-13,65.0
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-11-20,46.0
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-11-27,60.0
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-12-04,56.0
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-12-11,72.0
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-12-18,67.0
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2022-12-25,69.0
FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,2023-01-01,84.0
FGR001,FISH- GROUPER 200/300gm 15kg/ctn,2022-10-09,10.0
FGR003,FISH- FLOWER GROUPER 200/300 12KG/CTNS,2022-10-09,10.0
FGR004,FISH- FRESH FLOWER GROUPER,2022-10-09,24.599999999999998
FGR004,FISH- FRESH FLOWER GROUPER,2022-10-16,13.8
FGR004,FISH- FRESH FLOWER GROUPER,2022-10-23,11.7
FGR004,FISH- FRESH FLOWER GROUPER,2022-10-30,18.6
FGR004,FISH- FRESH FLOWER GROUPER,2022-11-06,20.0
FGR004,FISH- FRESH FLOWER GROUPER,2022-11-13,4.8
FGR004,FISH- FRESH FLOWER GROUPER,2022-11-20,11.9
FGR004,FISH- FRESH FLOWER GROUPER,2022-11-27,20.8
FGR004,FISH- FRESH FLOWER GROUPER,2022-12-04,23.8
FGR004,FISH- FRESH FLOWER GROUPER,2022-12-11,4.2
FGR004,FISH- FRESH FLOWER GROUPER,2022-12-18,21.799999999999997
FGR004,FISH- FRESH FLOWER GROUPER,2022-12-25,22.900000000000002
FGR004,FISH- FRESH FLOWER GROUPER,2023-01-01,12.3
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-10-09,22.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-10-16,26.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-10-23,20.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-10-30,12.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-11-06,0.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-11-13,2.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-11-20,28.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-11-27,10.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-12-04,46.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-12-11,54.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-12-18,600.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2022-12-25,4.0
FKE003,FISH- KEMBONG 8-10pcs 2kg X 5pkt/ctns,2023-01-01,14.0
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-10-09,8.0
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-10-16,24.0
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-10-23,8.0
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-10-30,8.0
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-11-06,0.0
FKU001,FISH- KUNING 31-40pcs 4X2KG/CTNS,2022-11-13,16.0
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-11-27,24.0
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-12-04,8.0
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-12-11,0.0
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-12-18,10.0
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2022-12-25,20.0
FKU003,FISH- KUNING 31-35pcs  2kgX5pkt,2023-01-01,10.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-02,10.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-09,0.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-16,0.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-23,10.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-10-30,0.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-11-06,10.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-11-13,20.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-11-20,10.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-11-27,10.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-12-04,0.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-12-11,0.0
FLE003,FISH- LEATHER JACKET 300-400gm 10kg/ctn,2022-12-18,10.0
FMI001-01,FISH- MILK FISH,2022-10-23,250.0
FMI001-01,FISH- MILK FISH,2022-10-30,0.0
FMI001-01,FISH- MILK FISH,2022-11-06,0.0
FMI001-01,FISH- MILK FISH,2022-11-13,0.0
FMI001-01,FISH- MILK FISH,2022-11-20,0.0
FMI001-01,FISH- MILK FISH,2022-11-27,0.0
FMI001-01,FISH- MILK FISH,2022-12-04,0.0
FMI001-01,FISH- MILK FISH,2022-12-11,0.0
FMI001-01,FISH- MILK FISH,2022-12-18,700.0
FRG002,FISH- RED SNAPPER FISH TAIL,2022-10-09,5.0
FRG002,FISH- RED SNAPPER FISH TAIL,2022-10-16,2.7
FRG002,FISH- RED SNAPPER FISH TAIL,2022-10-23,0.0
FRG002,FISH- RED SNAPPER FISH TAIL,2022-10-30,3.6
FRG002,FISH- RED SNAPPER FISH TAIL,2022-11-06,6.5
FRG002,FISH- RED SNAPPER FISH TAIL,2022-11-13,0.0
FRG002,FISH- RED SNAPPER FISH TAIL,2022-11-20,3.3
FRG002,FISH- RED SNAPPER FISH TAIL,2022-11-27,4.5
FRG002,FISH- RED SNAPPER FISH TAIL,2022-12-04,3.2
FRG002,FISH- RED SNAPPER FISH TAIL,2022-12-11,2.8
FRG002,FISH- RED SNAPPER FISH TAIL,2022-12-18,3.4
FRG002,FISH- RED SNAPPER FISH TAIL,2022-12-25,3.5
FRG002,FISH- RED SNAPPER FISH TAIL,2023-01-01,3.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-10-09,118.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-10-16,28.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-10-23,120.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-10-30,82.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-11-06,92.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-11-13,106.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-11-20,128.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-11-27,12.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-12-04,94.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-12-11,132.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-12-18,118.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2022-12-25,66.0
FRG004,FISH- RED GORLY 6-8pcs 2kgX5pkt,2023-01-01,100.0
FRM001,FISH- FRESH ANGKOLI FISH,2022-10-30,10.0
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-11-20,6.1
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-11-27,34.9
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-12-04,7.4
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-12-11,21.7
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-12-18,33.1
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2022-12-25,34.5
FRS001-02,FISH- RED SNAPPER FISH HEAD FRESH,2023-01-01,52.3
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-02,4.4
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-09,39.11
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-16,24.9
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-23,31.4
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-10-30,26.85
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-11-06,26.43
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-11-13,36.22
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-11-20,26.2
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-11-27,19.8
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-12-04,17.0
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-12-11,19.8
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-12-18,32.1
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2022-12-25,23.5
FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,2023-01-01,22.599999999999998
FRS002,FISH- FRESH RED GROUPER - BIG,2022-11-13,4.3
FRS002,FISH- FRESH RED GROUPER - BIG,2022-11-20,0.0
FRS002,FISH- FRESH RED GROUPER - BIG,2022-11-27,0.0
FRS002,FISH- FRESH RED GROUPER - BIG,2022-12-04,0.0
FRS002,FISH- FRESH RED GROUPER - BIG,2022-12-11,0.0
FRS002,FISH- FRESH RED GROUPER - BIG,2022-12-18,0.0
FRS002,FISH- FRESH RED GROUPER - BIG,2022-12-25,9.8
FRS002,FISH- FRESH RED GROUPER - BIG,2023-01-01,8.5
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-10-09,3.4
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-10-16,2.7
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-10-23,0.0
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-10-30,0.0
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-11-06,0.0
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-11-13,0.0
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-11-20,5.800000000000001
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-11-27,0.0
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-12-04,0.0
FRS003,FISH- FRESH RED GROUPER - SMALL,2022-12-11,3.6
FRS005,FISH- RED SNAPPER FISH,2022-10-02,1.9
FRS005,FISH- RED SNAPPER FISH,2022-10-09,1.8
FRS005,FISH- RED SNAPPER FISH,2022-10-16,6.7
FRS005,FISH- RED SNAPPER FISH,2022-10-23,3.4000000000000004
FRS005,FISH- RED SNAPPER FISH,2022-10-30,0.0
FRS005,FISH- RED SNAPPER FISH,2022-11-06,2.1
FRS005,FISH- RED SNAPPER FISH,2022-11-13,4.7
FRS005,FISH- RED SNAPPER FISH,2022-11-20,2.0
FRS005,FISH- RED SNAPPER FISH,2022-11-27,4.0
FRS005,FISH- RED SNAPPER FISH,2022-12-04,0.0
FRS005,FISH- RED SNAPPER FISH,2022-12-11,4.1
FRS005,FISH- RED SNAPPER FISH,2022-12-18,5.5
FRS005,FISH- RED SNAPPER FISH,2022-12-25,4.2
FRS005,FISH- RED SNAPPER FISH,2023-01-01,2.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-10-23,20.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-10-30,0.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-11-06,20.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-11-13,20.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-11-20,0.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-11-27,20.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-12-04,0.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-12-11,40.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-12-18,20.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2022-12-25,0.0
FSA001,FISH- SABA FISH 400-600gm 20kg/ctn,2023-01-01,20.0
FSA002-01,FISH- SABA FILLET 5KG/CTNS (35P),2022-10-23,40.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-10-09,2.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-10-16,5.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-10-23,3.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-10-30,5.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-11-06,0.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-11-13,3.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-11-20,3.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-11-27,1.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-12-04,2.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-12-11,6.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-12-18,4.0
FSA002-02,FISH- MACKERAL FILLET ATLANTIC - SABA TERIYAKI,2022-12-25,2.0
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-10-02,64.4
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-10-09,139.7
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-10-16,142.6
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-10-23,99.8
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-10-30,150.2
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-11-06,80.5
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-11-13,70.8
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-11-20,70.0
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-11-27,73.3
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-12-04,81.9
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-12-11,80.8
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-12-18,79.0
FSB002-01,FISH- FRESH SEABASS 600-700GM,2022-12-25,100.5
FSB002-01,FISH- FRESH SEABASS 600-700GM,2023-01-01,84.5
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-10-02,13.3
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-10-09,62.8
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-10-16,118.0
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-10-23,122.02
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-10-30,99.9
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-11-06,100.1
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-11-13,206.97
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-11-20,172.3
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-11-27,148.7
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-12-04,31.2
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-12-11,47.31
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-12-18,44.7
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2022-12-25,37.5
FSB002-02-02,FISH- FRESH SEABASS 800-900GM,2023-01-01,56.0
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-10-02,93.8
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-10-09,169.6
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-10-16,162.3
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-10-23,186.1
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-10-30,242.7
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-11-06,221.0
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-11-13,190.58
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-11-20,177.1
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-11-27,215.2
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-12-04,171.8
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-12-11,177.4
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-12-18,208.0
FSB002-03,FISH- FRESH SEABASS 500-600GM,2022-12-25,188.5
FSB002-03,FISH- FRESH SEABASS 500-600GM,2023-01-01,180.9
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-10-02,6.8
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-10-09,3.6
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-10-16,17.56
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-10-23,0.0
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-10-30,7.3
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-11-06,27.4
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-11-13,13.8
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-11-20,10.5
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-11-27,26.8
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-12-04,23.6
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-12-11,19.9
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-12-18,28.3
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2022-12-25,27.5
FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,2023-01-01,19.8
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-10-02,10.8
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-10-09,0.0
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-10-16,5.5
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-10-23,5.3
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-10-30,16.1
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-11-06,18.2
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-11-13,12.5
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-11-20,11.9
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-11-27,5.6
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-12-04,17.0
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-12-11,11.5
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-12-18,23.0
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2022-12-25,10.7
FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,2023-01-01,15.4
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-10-02,13.3
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-10-09,63.47
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-10-16,84.9
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-10-23,58.1
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-10-30,62.2
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-11-06,78.9
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-11-13,86.64
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-11-20,80.82
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-11-27,70.8
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-12-04,134.5
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-12-11,123.86
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-12-18,96.14
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2022-12-25,133.77
FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,2023-01-01,97.92
FSB004,FISH- SEABASS STEAK,2022-10-09,25.0
FSB004,FISH- SEABASS STEAK,2022-10-16,0.0
FSB004,FISH- SEABASS STEAK,2022-10-23,0.0
FSB004,FISH- SEABASS STEAK,2022-10-30,0.0
FSB004,FISH- SEABASS STEAK,2022-11-06,0.0
FSB004,FISH- SEABASS STEAK,2022-11-13,10.0
FSB004,FISH- SEABASS STEAK,2022-11-20,15.0
FSB004,FISH- SEABASS STEAK,2022-11-27,0.0
FSB004,FISH- SEABASS STEAK,2022-12-04,0.0
FSB004,FISH- SEABASS STEAK,2022-12-11,10.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-10-09,12.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-10-16,4.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-10-23,4.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-10-30,1.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-11-06,0.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-11-13,8.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-11-20,4.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-11-27,2.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-12-04,2.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-12-11,0.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-12-18,3.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2022-12-25,1.0
FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,2023-01-01,15.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-10-09,630.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-10-16,0.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-10-23,1260.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-10-30,0.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-11-06,0.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-11-13,630.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-11-20,0.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-11-27,0.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-12-04,740.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-12-11,0.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-12-18,0.0
FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,2022-12-25,1260.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-10-02,4.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-10-09,38.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-10-16,38.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-10-23,258.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-10-30,37.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-11-06,37.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-11-13,48.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-11-20,32.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-11-27,80.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-12-04,183.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-12-11,253.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-12-18,182.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2022-12-25,237.0
FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2023-01-01,216.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-10-02,60.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-10-09,120.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-10-16,150.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-10-23,180.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-10-30,90.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-11-06,110.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-11-13,123.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-11-20,90.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-11-27,130.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-12-04,190.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-12-11,130.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-12-18,40.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2022-12-25,110.0
FSF001-07,FISH- SUTCHI FILLET 170-220gm 1kgX10kg/ctn,2023-01-01,110.0
