vendor_code,vendor_name,item_code,description,purchase_count,avg_price,min_price,median_price,max_price,total,total_qty,latest_purchase_date,group_median_price,group_max_price,group_latest_price,num_suppliers,price_diff_from_group
UVS0008,COUNTRY FOODS PTE LTD,OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,4.0,4.2,4.2,4.2,4.2,806.4000000000001,192.0,2022-10-25,4.2,4.2,4.2,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO020,OTHER- CHICKEN BREAST PEPPER GRILLED 300gm X20pkt,1.0,2.8,2.8,2.8,2.8,280.0,100.0,2022-10-08,2.8,2.8,2.8,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO021-05,OTHER- SICHUN MALA WING 12pkt x 400gm,1.0,3.5,3.5,3.5,3.5,126.0,36.0,2022-10-25,3.5,3.5,3.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO021-06,OTHER- GRILLED CHICKEN TENDER 18X400GM/CTNS,1.0,3.95,3.95,3.95,3.95,355.5,90.0,2022-11-14,3.95,3.95,3.95,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO024,OTHER- CHICKEN CHUNKS MALA 12X300GM,2.0,3.5,3.5,3.5,3.5,420.0,120.0,2022-11-22,3.5,3.5,3.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO024-01,OTHER- CHICKEN CHUNKS MALA 10X1KG,2.0,7.2,7.2,7.2,7.2,720.0,100.0,2022-12-21,7.2,7.2,7.2,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO024-02,OTHER- GARLIC PARMESAN CHICKEN CHUNKS 400GM X 20PKT/CTNS,1.0,4.2,4.2,4.2,4.2,84.0,20.0,2022-12-22,4.2,4.2,4.2,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPO024-03,OTHER- HONEY SOY N GINGER CHICKEN CHUNKS 400GM X 20PKT/CTNS,2.0,4.0,4.0,4.0,4.0,160.0,40.0,2022-12-20,4.0,4.0,4.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,5.0,2.4,2.4,2.4,2.4,144.0,60.0,2022-12-23,2.4,2.4,2.4,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPR007,OTHER- PIZZA MARGHERITA 12X210GM,5.0,2.3,2.3,2.3,2.3,138.0,60.0,2022-12-05,2.3,2.3,2.3,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,6.0,2.4,2.4,2.4,2.4,172.79999999999998,72.0,2022-12-23,2.4,2.4,2.4,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,OPR009,OTHER- PIZZA TRUFFLE 12X215GM,6.0,2.6,2.6,2.6,2.6,187.20000000000002,72.0,2022-12-22,2.6,2.6,2.6,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PBEL26,PORK BELLY VALUE PACK 500gmX20pkt,2.0,4.35,4.35,4.35,4.35,1566.0,360.0,2022-10-17,4.35,4.35,4.35,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,8.0,4.9,4.9,4.9,4.9,6174.000000000001,1260.0,2022-12-22,4.9,4.9,4.9,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PCHO05,PORK CHOP (KURO) 250gmX20pkt,1.0,2.5,2.5,2.5,2.5,150.0,60.0,2022-12-13,2.5,2.5,2.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,6.0,3.8166666666666664,3.5,3.85,4.0,22920.0,6060.0,2022-12-22,3.9,4.2,3.7,5,-0.04999999999999982
UVS0008,COUNTRY FOODS PTE LTD,PCUB04,PORK SWEET & SOUR VALUE PACK 500gm X 20pkt,3.0,4.0,4.0,4.0,4.0,720.0,180.0,2022-12-22,4.0,4.0,4.0,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PFAT01-02,PORK FATS 25kg/ctn (PCS PROCESSING),1.0,1.3,1.3,1.3,1.3,2288.0,1760.0,2022-10-21,1.3,1.3,1.3,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PLEG05-03,PORK LEG (SULINA) 18kg/ctns,5.0,3.4299999999999997,3.4,3.4,3.5,127660.5,36900.0,2022-10-31,3.4,3.5,3.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PLES06,PORK LEAN VALUE PACK 500gmX20pkt,1.0,3.5,3.5,3.5,3.5,210.0,60.0,2022-12-12,3.5,3.5,3.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PLOI04,PORK LOIN (FRIMESA-SA) 25kg/ctn,2.0,3.9,3.9,3.9,3.9,6318.0,1620.0,2022-12-23,3.9,3.9,3.9,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PLOI07,PORK LOIN BONELESS 500gmX20pkt,3.0,4.066666666666666,3.8,4.2,4.2,732.0,180.0,2022-12-13,4.2,4.2,4.2,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PMIN06,PORK MINCED SULINA 500gmX20pkt,1.0,2.8,2.8,2.8,2.8,560.0,200.0,2022-10-07,2.8,2.8,2.8,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PMIN07,PORK MINCED KURO 500gmX20pkt,6.0,3.3000000000000003,3.3,3.3,3.3,3630.0,1100.0,2022-12-22,3.3,3.3,3.3,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PRIB16,PORK PRIME RIB 500gmX20pkt,1.0,6.1,6.1,6.1,6.1,366.0,60.0,2022-12-12,6.1,6.1,6.1,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,1.0,2.9,2.9,2.9,2.9,5481.0,1890.0,2022-10-31,3.4,3.6,3.27,6,-0.5
UVS0008,COUNTRY FOODS PTE LTD,PSHO06,PORK SHOULDER BUTT KURO 500gm X 20pkt,2.0,4.6,4.6,4.6,4.6,919.9999999999999,200.0,2022-12-17,4.6,4.6,4.6,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PSHO07,PORK SHOULDER (FRIMESA) 25KG/CTNS,1.0,2.9,2.9,2.9,2.9,7612.5,2625.0,2022-10-31,3.6,3.6,3.6,2,-0.7000000000000002
UVS0008,COUNTRY FOODS PTE LTD,PSPA09,PORK- SPARERIB ALIBEM 22KG,1.0,3.5,3.5,3.5,3.5,2695.0,770.0,2022-11-26,3.5,3.5,3.5,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PSPA09-02,PORK- SPARERIB (SULINA) 18kg/ctn,7.0,5.035714285714286,4.7,4.95,5.4,92745.0,18900.0,2022-12-20,4.8,5.4,4.29,3,0.15000000000000036
UVS0008,COUNTRY FOODS PTE LTD,PSPA10,PORK- SPARERIB 500gmX20pkt (SULINA),7.0,4.142857142857142,4.0,4.2,4.2,3740.0,900.0,2022-12-22,4.2,4.2,4.2,1,0.0
UVS0008,COUNTRY FOODS PTE LTD,PTRI03,PORK TRIMMING FROZEN,1.0,1.3,1.3,1.3,1.3,1274.0,980.0,2022-12-15,2.0,2.5,1.3,2,-0.7
UVS0008,COUNTRY FOODS PTE LTD,PTRI08,PORK SOFTBONE TRIMMING,2.0,1.3,1.3,1.3,1.3,3276.0,2520.0,2022-12-15,1.3,1.3,1.3,1,0.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,5.0,6.3,6.3,6.3,6.3,3780.0,600.0,2022-12-20,6.3,6.3,6.3,1,0.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,SVA003,SEAFOOD- VANNAMEI HOSO 51-60 GOLDEN-PERU 700GM/PKT,3.0,6.5,6.5,6.5,6.5,1482.0,228.0,2022-12-31,6.5,6.5,6.5,1,0.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,SVA004-03,SEAFOOD- VANNAMEI HOSO COOKED 31-40 12X1pkt/ctn (EMERALD),2.0,10.0,10.0,10.0,10.0,3600.0,360.0,2022-12-14,10.0,10.0,10.0,1,0.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,SVA004-07,SEAFOOD- VANNAMEI HOSO COOKED 41-50 12X1pkt/ctn (EMERALD),2.0,9.5,9.5,9.5,9.5,3420.0,360.0,2022-12-14,9.5,9.5,9.5,1,0.0
UVS0014,SIN HIN FROZEN FOOD PTE LTD,SVA008-02,SEAFOOD- VANNAMEI HOSO 41-50 GOLDEN-PERU 700GM/PKT,3.0,6.900000000000001,6.9,6.9,6.9,1573.2,228.0,2022-12-31,6.9,6.9,6.9,1,0.0
UVS0016,SEO ENG JOO FROZEN FOOD PTE LTD,OCN006,OTHER- CHICKEN NUGGETS (FREEZE PAK) 9X1kg,2.0,5.77,5.77,5.77,5.77,31157.999999999996,5400.0,2022-12-27,5.77,5.77,5.77,1,0.0
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,FMI001-01,FISH- MILK FISH,1.0,4.8,4.8,4.8,4.8,960.0,200.0,2022-10-07,4.335,4.8,3.87,2,0.46499999999999986
UVS0027,SEA VENTURE ENTERPRISE PTE LTD,SPH002,SEAFOOD- PRAWN HEAD/SHELL BULK 2X5KG/CTNS,3.0,2.0,2.0,2.0,2.0,520.0,260.0,2022-12-16,2.0,2.0,2.0,1,0.0
UVS0029,SEVENSEAS FISHERIES PTE LTD,FMI001-01,FISH- MILK FISH,1.0,3.87,3.87,3.87,3.87,3405.6,880.0,2022-12-09,4.335,4.8,3.87,2,-0.46499999999999986
UVS0034,SIN MUI HENG FOOD INDUSTRIES,OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,13.0,35.0,35.0,35.0,35.0,3325.0,95.0,2022-12-28,35.0,35.0,35.0,1,0.0
UVS0046,STS SEAFOOD DIRECT PTE LTD,FCS001-02,FISH- SASHIMI SALMON CUT 230-250GM,29.0,52.275862068965516,49.0,50.0,58.0,2627.2400000000002,49.940000000000005,2022-12-31,50.0,58.0,58.0,1,0.0
UVS0055,SUN SEAFOOD PTE LTD,OTO001-02,OTHER-  LAYERED BEANCURD 400GMx30PKT/CTNS,6.0,0.83,0.83,0.83,0.83,1245.0,1500.0,2022-12-30,0.83,0.83,0.83,1,0.0
UVS0058,SUNRISE FOOD PTE LTD,OOI006-01,OTHER- WHITE ROCK SUGAR 3KG/PKT,1.0,5.5,5.5,5.5,5.5,5.5,1.0,2022-10-01,5.5,5.5,5.5,1,0.0
UVS0058,SUNRISE FOOD PTE LTD,OOI019,OTHER- HONEY 1KG/TUB,3.0,4.0,4.0,4.0,4.0,56.0,14.0,2022-10-28,4.0,4.0,4.0,1,0.0
UVS0058,SUNRISE FOOD PTE LTD,ORM008,OTHER- INSTANT NOODLES - E ZEE,8.0,17.0,17.0,17.0,17.0,1360.0,80.0,2022-12-24,17.0,17.0,17.0,1,0.0
UVS0058,SUNRISE FOOD PTE LTD,POWDER-01,POWDER RED COLOURING (no.284) 450GM/TUB,1.0,18.5,18.5,18.5,18.5,37.0,2.0,2022-11-17,18.5,18.5,18.5,1,0.0
UVS0058,SUNRISE FOOD PTE LTD,RICE07,RICE- RICE 25KG,13.0,39.60000000000001,39.6,39.6,39.6,5346.0,135.0,2022-12-30,39.6,39.6,39.6,1,0.0
UVS0058,SUNRISE FOOD PTE LTD,SAUCE-01,SAUCE DARK SOYA 5L/TIN,2.0,11.5,11.5,11.5,11.5,115.0,10.0,2022-12-16,11.5,11.5,11.5,1,0.0
UVS0058,SUNRISE FOOD PTE LTD,SAUCE-03,SAUCE LIGHT SOYA 5L/TIN KCT GRADE 1,1.0,3.0,3.0,3.0,3.0,6.0,2.0,2022-10-14,3.0,3.0,3.0,1,0.0
UVS0059,SMART FOOD PTE LTD,SQU0010-02,SEAFOOD- TAKO TENTACLES 5-8pcs/kg 10X1KG/CTNS,1.0,3.5,3.5,3.5,3.5,700.0,200.0,2022-10-04,3.5,3.8,2.46,3,0.0
UVS0061,SHISHANGFOOD PTE LTD,OBA018,OTHER- PORK MUSHROOM BALL 1KG/PKT,2.0,5.5,5.5,5.5,5.5,605.0,110.0,2022-12-31,5.5,5.5,5.5,1,0.0
UVS0061,SHISHANGFOOD PTE LTD,OHD012,OTHER- PORK SAUSAGE WITH CORN,4.0,3.0,3.0,3.0,3.0,570.0,190.0,2022-11-04,3.0,3.0,3.0,1,0.0
UVS0061,SHISHANGFOOD PTE LTD,OHD012-03,OTHER- PORK SMOKED SAUSAGE WITH SALTED EGG,3.0,3.5,3.5,3.5,3.5,700.0,200.0,2022-11-04,3.5,3.5,3.5,1,0.0
UVS0061,SHISHANGFOOD PTE LTD,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,12.0,0.6083333333333333,0.6,0.6,0.7,754.0,1240.0,2022-12-31,0.6,0.7,0.6,1,0.0
UVS0061,SHISHANGFOOD PTE LTD,OHD012-05,OTHER- PORK SAUSAGE,4.0,1.5,1.5,1.5,1.5,375.0,250.0,2022-11-04,1.5,1.5,1.5,1,0.0
UVS0062,SIAM CANADIAN (ASIA) LIMITED,PRIB01-09,PORK MEALTY RIBLETS (FAMADESA-SPAIN) 10KG/CTNS,3.0,3.3866666666666667,3.19,3.39,3.58,256032.0,75600.0,2022-12-08,3.39,3.58,3.19,1,0.0
UVT0004,TIONG LIAN FOOD PTE LTD,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,44.0,3.5,3.5,3.5,3.5,9082.5,2595.0,2022-12-29,3.5,3.5,3.5,2,0.0
UVT0004,TIONG LIAN FOOD PTE LTD,PJOW10,PORK JOWL BOSELER 5KG/CTN,4.0,11.5,11.5,11.5,11.5,14030.0,1220.0,2022-12-31,11.5,11.5,11.5,1,0.0
UVT0004,TIONG LIAN FOOD PTE LTD,PLOR01-06,PORK LOIN RIB (SEARA) 10KG,20.0,5.0,5.0,5.0,5.0,57000.0,11400.0,2022-12-27,5.0,5.0,5.0,2,0.0
UVT0004,TIONG LIAN FOOD PTE LTD,PLOR03,PORK BABY BACK RIBS MARINATED - HONEY 1PCS/PKT,3.0,7.2,7.2,7.2,7.2,648.0,90.0,2022-12-20,7.2,7.2,7.2,1,0.0
UVT0004,TIONG LIAN FOOD PTE LTD,PSKI01,PORK SKIN 5kg/pkt,13.0,0.8000000000000002,0.8,0.8,0.8,1804.0,2255.0,2022-12-28,0.8,1.0,1.0,3,0.0
UVT0004,TIONG LIAN FOOD PTE LTD,PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,10.0,9.5,9.5,9.5,9.5,8853.05,931.9,2022-12-29,9.5,9.5,9.5,1,0.0
UVT0005,TOWSENLY FOOD ENTERPRISE,MPL001,MUTTON PLUCK / MUTTON LIVER,1.0,4.8,4.8,4.8,4.8,117.98399999999998,24.58,2022-11-12,4.8,4.8,4.6,2,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,FCU002,FISH- BABY CUTTLEFISH 40-60 12X1KG/CTNS,4.0,9.8,9.8,9.8,9.8,3920.0000000000005,400.0,2022-12-31,8.5,9.8,9.8,2,1.3000000000000007
UVT0006,THE SEAFOOD COMPANY PTE LTD,FSF0010-04,FISH- SUTCHI CUBE 25-35GM 6kg/ctn (TWIN) DL 478,4.0,19.0,19.0,19.0,19.0,7600.0,400.0,2022-11-18,19.0,19.0,13.5,2,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,FSF0022,FISH- SHARK FIN 500gm/pkt,2.0,20.0,20.0,20.0,20.0,1600.0,80.0,2022-12-31,20.0,28.0,20.0,2,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,FSF006,FISH- SUTCHI STEAK 60-80gm(DL 478) 2kgX5pkt,1.0,2.45,2.45,2.45,2.45,1372.0,560.0,2022-12-30,2.9,2.9,2.675,2,-0.44999999999999973
UVT0006,THE SEAFOOD COMPANY PTE LTD,FSN001-03,FISH- TOMAN FILLET 300/500 10KG/CTNS,4.0,8.2,8.2,8.2,8.2,5344.186,651.73,2022-12-20,8.2,8.2,8.2,2,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,OOW001,OTHER- OCTOPUS BABY 20/40 (FROZEN-CLEAN) 500GMX20PKT,1.0,8.2,8.2,8.2,8.2,819.9999999999999,100.0,2022-12-23,7.75,8.2,8.2,2,0.4499999999999993
UVT0006,THE SEAFOOD COMPANY PTE LTD,SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,1.0,11.5,11.5,11.5,11.5,575.0,50.0,2022-11-15,11.5,11.5,11.5,1,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2.0,5.8,5.8,5.8,5.8,1113.6,192.0,2022-11-25,5.8,5.8,5.8,1,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,SMU002,SEAFOOD- WHOLE MUSSEL 5x1pkt/ctns,5.0,4.8,4.5,5.0,5.0,1812.5,375.0,2022-12-27,5.0,5.0,4.5,1,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,9.0,1.7999999999999998,1.8,1.8,1.8,2790.0,1550.0,2022-12-28,1.8,1.8,1.8,2,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,SSC001-01,SEAFOOD- SOFT SHELL CRAB 1KG/PKT,1.0,14.0,14.0,14.0,14.0,280.0,20.0,2022-12-22,17.0,17.0,14.0,2,-3.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,SVA007,SEAFOOD- VANNAMEI HOSO 31-35 (ECU) 5X2KG/CTNS,2.0,7.0,7.0,7.0,7.0,1750.0,250.0,2022-12-28,7.0,7.0,7.0,1,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,SVA008,SEAFOOD- VANNAMEI HOSO 41/50 6x2KG/PKT,1.0,7.1,7.1,7.1,7.1,5452.799999999999,768.0,2022-11-14,7.1,7.1,7.1,1,0.0
UVT0006,THE SEAFOOD COMPANY PTE LTD,SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,3.0,9.6,9.6,9.6,9.6,6336.0,660.0,2022-11-19,9.6,10.5,9.6,2,0.0
UVT0007,DODO MARKETING PTE LTD,SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),5.0,1.1400000000000001,1.05,1.2,1.2,6840.0,6000.0,2022-12-19,1.125,1.2,1.2,2,0.07499999999999996
UVT0009,TS FROZEN SEAFOOD,FBF002,FISH- BREADED POLLACK FILLET (WHITE CRUMBS) 10pcs/pkt,5.0,2.38,2.38,2.38,2.38,1428.0,600.0,2022-12-29,2.38,2.38,2.38,1,0.0
UVT0017,TOMEX DANMARK A/S,PBEL05-22,PORK BELLY (BOSELER-GERMANY),2.0,5.33,5.33,5.33,5.33,262592.0973,49266.81,2022-11-29,2.0,5.33,5.33,2,3.33
UVT0021,T&L INDUSTRIES PTE LTD,BMI002,BEEF- MINCED BEEF 2KGX5PKT/CTNS,3.0,5.3999999999999995,4.5,5.5,6.2,911.4,172.0,2022-12-23,5.5,6.2,5.5,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,BMI003,BEEF- TRIMMING MINCED BEEF,1.0,5.1,5.1,5.1,5.1,509.99999999999994,100.0,2022-11-30,5.1,5.1,5.1,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,BMS001,BEEF MEAT SLICED 6X2KG/CTNS [HALAL],1.0,8.8,8.8,8.8,8.8,17.6,2.0,2022-11-23,8.8,8.8,8.8,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,1.0,4.5,4.5,4.5,4.5,900.0,200.0,2022-11-15,4.5,4.5,4.5,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,CMIN05,CHICKEN- MINCED CHICKEN *HALAL-TNL* 2KG/PKT,4.0,4.5,4.5,4.5,4.5,1980.0,440.0,2022-10-19,4.5,4.5,4.5,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,CQUL06,CHICKEN QUARTER LEG (CASEFARM) 15kg/ctn,8.0,2.5,2.5,2.5,2.5,125.0,50.0,2022-10-27,2.5,2.5,2.5,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,FGR004,FISH- FRESH FLOWER GROUPER,23.0,10.945652173913043,9.5,10.5,12.75,2233.975,203.4,2022-12-27,10.5,13.0,11.5,3,0.0
UVT0021,T&L INDUSTRIES PTE LTD,FRS001-05,FISH- RED SNAPPER FISH HEAD FROZEN 5nos/ctns,55.0,16.681818181818183,14.5,17.0,17.0,5789.1,346.3,2022-12-31,17.0,17.0,17.0,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,FRS002,FISH- FRESH RED GROUPER - BIG,2.0,29.75,29.5,29.75,30.0,399.55,13.4,2022-12-30,28.25,30.0,27.0,3,1.5
UVT0021,T&L INDUSTRIES PTE LTD,FRS005,FISH- RED SNAPPER FISH,21.0,16.5,14.0,16.5,17.0,1018.8499999999999,61.8,2022-12-30,16.5,17.0,16.5,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,FSB002-03,FISH- FRESH SEABASS 500-600GM,43.0,8.0,8.0,8.0,8.0,629.6,78.7,2022-12-30,6.7,8.0,6.720000000000001,2,1.2999999999999998
UVT0021,T&L INDUSTRIES PTE LTD,FSB006,FISH- SEABASS PORTION CUT 250GM/PKT **PKT,1.0,2.43,2.43,2.43,2.43,121.50000000000001,50.0,2022-10-29,2.43,2.43,2.43,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,FSN003,FISH- FRESH TOMAN FILLET,28.0,11.199999999999998,11.2,11.2,11.2,1510.8799999999999,134.9,2022-12-31,11.2,11.2,10.35,4,0.0
UVT0021,T&L INDUSTRIES PTE LTD,FTI002,FISH- FRESH RED TILAPIA,5.0,6.459999999999999,6.3,6.5,6.5,342.34000000000003,53.0,2022-12-27,6.5,6.5,5.0,4,0.0
UVT0021,T&L INDUSTRIES PTE LTD,MBL003,LAMB SHOULDER B/LESS OYSTER TUBED,1.0,15.4,15.4,15.4,15.4,2060.212,133.78,2022-11-02,16.5,16.5,16.5,2,-1.0999999999999996
UVT0021,T&L INDUSTRIES PTE LTD,MCB001,MUTTON CUBE BONE IN 5kgX2pkt,1.0,8.5,8.5,8.5,8.5,42.5,5.0,2022-12-31,8.5,8.5,8.5,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),4.0,11.7,11.7,11.7,11.7,397.8,34.0,2022-12-02,11.7,11.7,11.7,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,MSC006,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt,1.0,11.7,11.7,11.7,11.7,23.4,2.0,2022-12-09,11.7,11.7,11.7,1,0.0
UVT0021,T&L INDUSTRIES PTE LTD,MSC007,MUTTON- LAMB LOIN CHOP 1.2CM 2KG/PKT,5.0,12.9,12.9,12.9,12.9,283.8,22.0,2022-12-16,12.9,12.9,12.9,1,0.0
UVT0023,TOP CHOICE FOOD (S) PTE LTD,OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,13.0,8.200000000000001,8.2,8.2,8.2,28782.0,3510.0,2022-12-28,8.2,8.2,8.2,1,0.0
UVT0023,TOP CHOICE FOOD (S) PTE LTD,ODU018,OTHER- RING RING ROLL/SOYBEAN ROLL 168GM X 15PKT,5.0,2.45,2.45,2.45,2.45,7717.5,3150.0,2022-12-20,2.45,2.45,2.45,1,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,FSF001-02,FISH- SUTCHI FILLET 170-220gm (PRIME) 10X1kg/ctn,1.0,2.78,2.78,2.78,2.78,5560.0,2000.0,2022-11-18,2.78,2.78,2.78,1,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,FSF001-06,FISH- SUTCHI FILLET 170-220gm 6KG/CTNS,2.0,15.905000000000001,14.81,15.905000000000001,17.0,25448.0,1600.0,2022-11-18,15.905000000000001,17.0,14.81,1,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,FSF0010-04,FISH- SUTCHI CUBE 25-35GM 6kg/ctn (TWIN) DL 478,3.0,14.356666666666667,13.5,13.65,15.92,38294.0,2700.0,2022-12-12,19.0,19.0,13.5,2,-5.35
UVT0024,TG FISHERY HOLDINGS CORPORATION,FSF004-08,FISH- SUTCHI FILLET 400-600gm 6kg/ctn (TWIN) DL 478,5.0,15.394,14.44,15.32,17.0,196527.66,12967.0,2022-12-26,15.32,17.0,14.44,1,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,FSF010-03,FISH- SUTCHI FILLET BUTTERFLY CUT 600-800gm 10/ctns,3.0,2.29,2.17,2.22,2.48,28763.0,12900.0,2022-12-12,2.22,2.48,2.17,1,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,FSF010-04,FISH- SUTCHI FILLET BUTTERFLY CUT 700-900gm 10/ctns,2.0,2.525,2.17,2.525,2.88,25783.0,10900.0,2022-12-12,2.525,2.88,2.17,1,0.0
UVT0024,TG FISHERY HOLDINGS CORPORATION,FSF010-06,FISH- SUTCHI FILLET BUTTERFLY CUT 900-1000gm 10kg/ctn,4.0,2.435,2.17,2.35,2.87,70542.0,29600.0,2022-12-26,2.35,2.87,2.17,1,0.0
UVT0030,THOMSEN FOOD LINE SINGAPORE PTE LTD,PFAT10,PORK CUTTING FAT,1.0,2.29,2.29,2.29,2.29,57223.9398,24988.62,2022-12-30,2.29,2.29,2.29,1,0.0
UVT0033,TIONG HIN FISH MERCHANT CO,FSB002-01,FISH- FRESH SEABASS 600-700GM,27.0,6.769259259259258,6.6,6.8,7.45,9806.043,1443.7,2022-12-27,6.779999999999999,7.45,6.654999999999999,2,0.020000000000000462
UVT0033,TIONG HIN FISH MERCHANT CO,FSB002-02-02,FISH- FRESH SEABASS 800-900GM,25.0,6.661999999999999,6.6,6.6,6.89,8484.055,1268.0,2022-11-27,6.6,6.89,6.6,1,0.0
UVT0033,TIONG HIN FISH MERCHANT CO,FSB002-03,FISH- FRESH SEABASS 500-600GM,147.0,6.757823129251701,6.7,6.7,6.99,17031.337,2510.3,2022-12-31,6.7,8.0,6.720000000000001,2,0.0
UVT0033,TIONG HIN FISH MERCHANT CO,FSB002-04-02,FISH- FRESH SEABASS 600-700GM - BUTTERFLY @ BACK,1.0,6.82,6.82,6.82,6.82,852.5,125.0,2022-12-03,6.82,6.82,6.82,1,0.0
UVT0033,TIONG HIN FISH MERCHANT CO,FSB002-05,FISH- FRESH SEABASS 500-600GM - BUTTERFLY @ BACK,3.0,6.8066666666666675,6.7,6.82,6.9,1525.66,224.0,2022-12-25,6.82,6.9,6.82,1,0.0
UVT0033,TIONG HIN FISH MERCHANT CO,FSB002-06,FISH- FRESH SEABASS 800-900GM - BUTTERFLY @ BACK,10.0,6.859,6.78,6.8,7.02,8313.765,1212.5,2022-12-25,6.8,7.02,6.79,1,0.0
UVT0037,TOP FOAM INDUSTRIES PTE LTD,OBOX001,OTHER- FOAM BOX,1.0,1.5,1.5,1.5,1.5,2010.0,1340.0,2022-10-28,1.5,1.5,1.5,1,0.0
UVT0040,TRADE-PRO TRADING PTE LTD,CMIJ03-02,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX12pkt,2.0,4.8,4.8,4.8,4.8,5760.0,1200.0,2022-12-13,4.8,4.8,3.1,2,0.0
