item_code,description,week_start,selling_price
SAUCE-08,TRUFFLE AIOLI 360ML/BTL,2022-12-19,17.66
SAUCE-08,TRUFFLE AIOLI 360ML/BTL,2022-12-26,17.66
SAUCE-09,MENTAIKO MAYO 360ML/BTL,2022-12-19,17.66
SAUCE-09,MENTAIKO MAYO 360ML/BTL,2022-12-26,17.66
SAUCE-10,TRUFFLE MAYONNAISE 1KG/PKT,2022-12-12,40.0
SAUCE-22,SAUCE - TARTAR SAUCE 4X3L/CTNS,2022-10-24,11.0
SAUCE-43,STEAM FISH - SOY SAUCE 40pkt/ctns,2022-11-07,4.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-09-26,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-03,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-10,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-17,6.4
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-24,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-10-31,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-07,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-14,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-21,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-11-28,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-05,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-12,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-19,6.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,2022-12-26,6.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-09-26,34.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-03,33.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-10,34.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-17,33.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-24,32.5
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-10-31,32.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-11-07,34.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-11-14,33.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-11-21,33.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-11-28,33.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-05,33.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-12,33.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-19,33.0
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kgX 6 pkt,2022-12-26,33.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-09-26,13.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-03,6.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-10,9.2
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-17,12.7
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-24,6.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,2022-10-31,9.5
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,2022-11-21,14.5
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,2022-12-12,14.5
SBT002,SEAFOOD- BLACK TIGER PTO 26/30 1kgX10pkt,2022-12-19,18.5
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-10-10,13.5
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-10-24,17.13
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-11-07,17.66
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-11-14,17.13
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-12-05,17.66
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-12-12,17.66
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,2022-12-26,17.66
SCA001-04,SEAFOOD- BREADED SCALLOP (227gm X 60pkt),2022-12-19,2.2
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-10-10,54.3
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-10-17,49.26
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-12-05,51.78
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-12-19,49.165
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,2022-12-26,49.07
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-09-26,24.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-03,23.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-10,23.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-17,25.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-24,23.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-10-31,25.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-11-07,23.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-11-14,25.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-11-21,23.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-11-28,23.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-12-05,24.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-12-12,23.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-12-19,23.0
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,2022-12-26,23.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-10-10,21.5
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-10-17,33.46
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-10-31,25.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-11-14,25.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-11-21,15.2
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-11-28,25.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-12-05,29.23
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-12-12,25.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-12-19,25.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,2022-12-26,25.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-09-26,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-03,21.5
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-10,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-17,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-24,26.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-10-31,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-11-14,25.75
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-11-21,24.5
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-11-28,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-12-05,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-12-12,21.5
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-12-19,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,2022-12-26,30.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-10-10,67.1
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-11-07,68.1
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-11-21,67.1
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,2022-12-26,67.1
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-09-26,5.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-03,5.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-10,5.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-17,5.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-24,5.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-10-31,5.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-11-07,5.0
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-11-14,5.25
SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,2022-11-21,5.5
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-09-26,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-03,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-10,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-17,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-24,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-10-31,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-11-07,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-11-14,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-11-21,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-11-28,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-12-05,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-12-12,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-12-19,8.0
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,2022-12-26,7.7
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-09-26,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-03,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-10,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-17,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-24,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-10-31,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-11-07,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-11-14,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-11-21,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-11-28,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-12-05,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-12-12,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-12-19,7.9
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,2022-12-26,7.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-09-26,8.25
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-03,8.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-10,8.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-17,8.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-24,8.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-10-31,8.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-11-07,8.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-11-14,8.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-11-21,8.5
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-11-28,8.5
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-12-05,8.5
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-12-12,8.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-12-19,8.9
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,2022-12-26,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-09-26,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-03,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-10,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-17,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-24,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-10-31,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-07,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-14,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-21,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-11-28,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-12-05,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,2022-12-12,8.9
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-11-14,9.5
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-11-21,9.5
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,2022-11-28,9.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-09-26,9.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-03,9.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-10,9.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-17,9.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-24,9.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-10-31,9.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-11-07,9.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-11-14,9.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-11-21,10.5
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,2022-12-19,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-09-26,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-03,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-10,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-17,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-24,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-10-31,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-07,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-14,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-21,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-11-28,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-05,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-12,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-19,9.5
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 120/150 10X1KG/CTNS,2022-12-26,9.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-09-26,5.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-10-03,5.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-10-10,5.65
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-10-17,5.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-10-24,5.65
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-10-31,5.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-11-07,5.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-11-14,5.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-11-21,5.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-11-28,5.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-12-05,5.3
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-12-12,5.8
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-12-19,5.5
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,2022-12-26,5.4
SCG001,CAVIAR OSIETRA CLASSIC 30G/TIN GIAVERI ITALY,2022-12-05,63.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-09-26,3.5
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-10-03,3.8
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-10-10,3.65
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-10-17,3.65
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-10-24,3.65
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-10-31,3.5
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-11-07,3.8
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-11-14,3.5
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-11-21,3.8
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-11-28,3.8
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-12-05,3.8
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-12-12,3.5
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-12-19,3.5
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,2022-12-26,3.5
SCL002,SEAFOOD- IMITATION SCALLOP 250gm,2022-10-03,2.8
SCL002,SEAFOOD- IMITATION SCALLOP 250gm,2022-10-17,2.5
SCL002,SEAFOOD- IMITATION SCALLOP 250gm,2022-11-07,2.4
SCL002,SEAFOOD- IMITATION SCALLOP 250gm,2022-12-12,2.2
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-09-26,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-03,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-10,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-17,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-24,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-10-31,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-11-07,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-11-14,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-11-21,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-11-28,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-12-05,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-12-12,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-12-19,7.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,2022-12-26,7.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-09-26,15.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-10-03,15.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-10-10,15.5
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-10-17,17.85
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-10-31,17.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-11-07,15.25
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-11-14,14.9
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-11-21,15.5
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-11-28,15.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-12-05,18.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-12-12,18.0
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-12-19,15.5
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,2022-12-26,15.0
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-10-03,7.2
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-10-24,7.2
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-11-14,7.25
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-11-21,6.3
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-11-28,8.35
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,2022-12-12,6.5
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-09-26,2.2
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-10-03,2.2
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-10-10,2.2
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-10-17,2.2
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-10-24,2.2
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-10-31,2.2
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-11-07,2.2
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,2022-11-14,2.2
