item_code,description,date,sales_price,purchase_price
PRIB05-01,PORK RIBLETS 3 INCH,2022-11-06,4.58,
PRIB05-01,PORK RIBLETS 3 INCH,2022-11-13,4.875,
PRIB05-01,PORK RIBLETS 3 INCH,2022-11-20,5.0,
PRIB05-01,PORK RIBLETS 3 INCH,2022-11-27,4.85,
PRIB05-01,PORK RIBLETS 3 INCH,2022-12-04,,
PRIB05-01,PORK RIBLETS 3 INCH,2022-12-11,4.58,
PRIB05-01,PORK RIBLETS 3 INCH,2022-12-18,5.12,
PRIB05-01,PORK RIBLETS 3 INCH,2022-12-25,5.6,
PRIB05-01,PORK RIBLETS 3 INCH,2023-01-01,5.61,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-10-16,6.0,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-10-23,6.1,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-10-30,6.0,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-11-06,6.0,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-11-13,6.0,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-11-20,6.0,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-11-27,6.0,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-12-04,5.8,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-12-11,5.75,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-12-18,6.0,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2022-12-25,5.5,
PRIB05-02,"PORK RIBLETS CUT 3"" 5KGX2PKT/CTNS",2023-01-01,5.5,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-10-02,6.25,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-10-09,6.0,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-10-16,6.25,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-10-23,6.0,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-10-30,6.15,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-11-06,6.0,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-11-13,6.0,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-11-20,6.3,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-11-27,6.15,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-12-04,6.0,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-12-11,6.0,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-12-18,6.5,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2022-12-25,6.0,
PRIB06,PORK- SPARERIB CUT 1 '' X 1 '' 5KGX2PKT/CTNS,2023-01-01,6.0,
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-10-02,5.15,
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-10-09,4.8,
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-10-16,4.8,
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-10-23,4.8,
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-10-30,4.8,
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-11-06,4.8,
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-11-13,4.8,
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-11-20,4.8,
PRIB07,PORK RIBLETS CUT 2 INCH 5KGX2PKT/CTNS,2022-11-27,4.8,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-10-02,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-10-09,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-10-16,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-10-23,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-10-30,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-11-06,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-11-13,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-11-20,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-11-27,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-12-04,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-12-11,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-12-18,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2022-12-25,5.5,
PRIB08,PORK RIBLETS CUT 2-2 1/2' 5kgX2pkt,2023-01-01,5.5,
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-10-02,4.5,
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-10-09,4.8,
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-10-16,4.8,
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-10-23,4.8,
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-10-30,4.8,
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-11-06,4.8,
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-11-13,4.8,
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-11-20,4.8,
PRIB09,PORK RIBLETS CUT 3 INCH 5KGX2PKT/CTNS,2022-11-27,4.5,
PRIB11,PORK RIBLETS CUT 4',2022-11-20,4.7,
PRIB11,PORK RIBLETS CUT 4',2022-11-27,4.7,
PRIB11,PORK RIBLETS CUT 4',2022-12-04,4.7,
PRIB11,PORK RIBLETS CUT 4',2022-12-11,4.7,
PRIB11,PORK RIBLETS CUT 4',2022-12-18,4.7,
PRIB11,PORK RIBLETS CUT 4',2022-12-25,4.7,
PRIB11,PORK RIBLETS CUT 4',2023-01-01,4.7,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-10-02,7.4,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-10-09,7.4,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-10-16,,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-10-23,,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-10-30,,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-11-06,7.4,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-11-13,,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-11-20,,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-11-27,,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-12-04,,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-12-11,8.0,
PRIB16,PORK PRIME RIB 500gmX20pkt,2022-12-18,8.0,6.1
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-10-02,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-10-09,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-10-16,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-10-23,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-10-30,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-11-06,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-11-13,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-11-20,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-11-27,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-12-04,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-12-11,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-12-18,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2022-12-25,5.0,
PS-01,PORK LEG SLICED A 2kgX5pkt,2023-01-01,5.0,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-10-02,4.7,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-10-09,4.7,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-10-16,4.6,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-10-23,4.7,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-10-30,4.6,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-11-06,4.6,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-11-13,4.7,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-11-20,4.6,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-11-27,4.7,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-12-04,4.8,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-12-11,4.75,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-12-18,4.7,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2022-12-25,4.6,
PS-02,PORK LEG SLICED 2KGX6PKT/CTNS,2023-01-01,4.75,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-10-02,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-10-09,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-10-16,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-10-23,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-10-30,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-11-06,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-11-13,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-11-20,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-11-27,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-12-04,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-12-11,6.0,
PS-03,PORK SHOULDER SLICED 5mm -6mm 2kg/pkt,2022-12-18,6.0,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-10-02,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-10-09,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-10-16,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-10-23,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-10-30,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-11-06,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-11-13,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-11-20,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-11-27,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-12-04,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-12-11,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-12-18,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2022-12-25,5.3,
PS-04,PORK LEG SLICED 8mm 2kgX5pkt,2023-01-01,5.3,
PS-05,PORK LEG SLICED 1kg/pkt,2022-10-09,4.4,
PS-05,PORK LEG SLICED 1kg/pkt,2022-10-16,,
PS-05,PORK LEG SLICED 1kg/pkt,2022-10-23,,
PS-05,PORK LEG SLICED 1kg/pkt,2022-10-30,4.4,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-10-02,4.5,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-10-09,4.5,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-10-16,4.5,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-10-23,4.5,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-10-30,4.5,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-11-06,4.65,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-11-13,4.8,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-11-20,4.8,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-11-27,4.8,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-12-04,4.5,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-12-11,4.5,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-12-18,4.5,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2022-12-25,4.5,
PS-07,???PORK LEG SLICED 3mm 1.8KG NET,2023-01-01,4.5,
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-02,4.3,
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-09,4.3,3.25
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-16,4.3,3.2
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-23,4.3,3.4
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-10-30,4.3,3.4
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-06,4.3,3.4
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-13,4.3,3.3
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-20,4.3,3.4
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-11-27,4.3,3.6
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-12-04,4.3,3.6
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-12-11,4.3,3.28
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-12-18,4.025,3.27
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2022-12-25,3.6500000000000004,
PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,2023-01-01,4.025,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-10-09,5.4,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-10-16,,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-10-23,,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-10-30,,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-11-06,,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-11-13,,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-11-20,,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-11-27,,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-12-04,,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-12-11,5.9,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-12-18,5.9,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2022-12-25,5.9,
PSHO06,PORK SHOULDER BUTT 500gm X 20pkt,2023-01-01,5.9,
PSHO07,PORK SHOULDER (FRIMESA) 25KG/CTNS,2022-12-04,3.65,3.6
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-10-09,3.9,
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-10-16,3.9,3.57
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-10-23,3.95,
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-10-30,3.9,3.2
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-11-06,3.5,
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-11-13,3.9,3.3
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-11-20,4.0,3.3
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-11-27,3.9,3.3
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-12-04,4.0,
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-12-11,3.95,
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-12-18,4.0,3.3
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2022-12-25,3.9,
PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),2023-01-01,3.5,3.0
PSHT02,PORK LACONE / SHANK SAW CUT (BEC),2022-11-20,4.0,
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-11-27,4.0,3.3
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-12-04,,
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-12-11,,
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-12-18,,3.0
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2022-12-25,3.4,3.0
PSHT03,PORK LACONE / SHANK (WESTFLEISH-GERMANY),2023-01-01,4.0,
PSKI01,PORK SKIN 5kg/pkt,2022-10-02,1.0,
PSKI01,PORK SKIN 5kg/pkt,2022-10-09,1.0,0.62
PSKI01,PORK SKIN 5kg/pkt,2022-10-16,1.2,0.61
PSKI01,PORK SKIN 5kg/pkt,2022-10-23,1.0,0.8
PSKI01,PORK SKIN 5kg/pkt,2022-10-30,1.0,0.8
PSKI01,PORK SKIN 5kg/pkt,2022-11-06,1.0,0.5
PSKI01,PORK SKIN 5kg/pkt,2022-11-13,1.0,
PSKI01,PORK SKIN 5kg/pkt,2022-11-20,1.0,0.5
PSKI01,PORK SKIN 5kg/pkt,2022-11-27,1.1,0.8
PSKI01,PORK SKIN 5kg/pkt,2022-12-04,1.8,0.9
PSKI01,PORK SKIN 5kg/pkt,2022-12-11,1.8,0.8
PSKI01,PORK SKIN 5kg/pkt,2022-12-18,1.8,0.8
PSKI01,PORK SKIN 5kg/pkt,2022-12-25,1.8,0.8
PSKI01,PORK SKIN 5kg/pkt,2023-01-01,1.8,1.0
PSOF010,PORK SOFTBONE (TONNIES-),2022-11-20,4.6,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-10-02,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-10-09,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-10-16,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-10-23,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-10-30,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-11-06,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-11-13,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-11-20,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-11-27,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-12-04,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-12-11,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-12-18,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2022-12-25,5.0,
PSOF02,PORK SOFTBONE CUT A 5KG/PKT,2023-01-01,5.0,
PSOF02-03,"PORK SOFTBONE CUT 2""x 1"" _ 02  6kg/pkt",2023-01-01,5.5,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-10-09,5.0,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-10-16,5.0,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-10-23,,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-10-30,5.0,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-11-06,5.0,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-11-13,5.0,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-11-20,5.0,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-11-27,5.0,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-12-04,5.0,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-12-11,,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-12-18,,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2022-12-25,,
PSOF02-05,PORK SOFTBONE CUT 1' X 1' _ 01,2023-01-01,5.0,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-10-02,8.41,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-10-09,8.41,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-10-16,8.15,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-10-23,8.41,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-10-30,7.76,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-11-06,2.5,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-11-13,8.085,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-11-20,7.76,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-11-27,8.045,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-12-04,5.455,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-12-11,8.41,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-12-18,7.68,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2022-12-25,,
PSOF03,PORK SOFTBONE CUBE 500GM/PKT,2023-01-01,8.41,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-10-09,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-10-16,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-10-23,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-10-30,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-11-06,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-11-13,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-11-20,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-11-27,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-12-04,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-12-11,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-12-18,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2022-12-25,6.0,
PSOF07,PORK SOFTBONE (FI 62 EY-FINLAND) 10kg/ctn,2023-01-01,6.0,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-10-02,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-10-09,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-10-16,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-10-23,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-10-30,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-11-06,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-11-13,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-11-20,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-11-27,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-12-04,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-12-11,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-12-18,6.5,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2022-12-25,6.4,
PSPA01,PORK- SPARERIB CUT 2''-2.5'' 5KGX2PKT/CTNS,2023-01-01,6.5,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-10-02,6.3,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-10-09,6.3,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-10-16,6.3,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-10-23,6.5,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-10-30,6.5,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-11-06,6.5,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-11-13,6.4,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-11-20,6.5,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-11-27,6.3,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-12-04,6.3,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-12-11,6.3,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-12-18,6.3,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2022-12-25,6.3,
PSPA02,PORK- SPARERIB CUT 3'' 5KGX2PKT/CTNS,2023-01-01,6.3,
PSPA03,PORK- SPARERIB CUT 4'',2022-10-02,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-10-09,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-10-16,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-10-23,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-10-30,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-11-06,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-11-13,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-11-20,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-11-27,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-12-04,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-12-11,5.4,
PSPA03,PORK- SPARERIB CUT 4'',2022-12-18,6.0,
