week_start,item_code,description,vendor_code,vendor_name,price,group_average_price,group_min_price,group_max_price
2022-10-24,FSR001,FISH- STING RAY 2000-3000gm 15KG/CTNS,UVL0005,LEE HUAT SEAFOOD SUPPLIER,9.0,9.0,9.0,9.0
2022-10-24,FTI002,FISH- FRESH RED TILAPIA,UVC0035,TECK CASH SUPPLIER (NON-GST),6.5,6.5,5.0,6.5
2022-10-24,FTN002,FISH- FRESH TUNA (INDONESIA MAGURO),UVK0018,KIDA FOOD TRADING PTE LTD,22.0,22.0,22.0,22.0
2022-10-24,FYC001,FISH- YELLOW CROAKER 300-400GM,UVL0032,LONG YUE TENG TRADING PTE LTD,5.5,5.5,5.5,8.5
2022-10-24,MBL001-01,MUTTON BONELESS LEG (FLETCHER-AUST),UVC0001,CASH SUPPLIER (NON-GST),10.8,11.75,10.8,12.8
2022-10-24,MECHICKEN03,MARINATE CHICKEN MID JOINT 5KG/PKT,USVS0018,SINGYI F&B PTE LTD,7.8,7.8,7.8,7.8
2022-10-24,MFL003,MUTTON- LAMB FLAP BONE IN (KILDARE-AUST),UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,7.95,7.95,7.8,7.95
2022-10-24,MSC005,MUTTON- LAMB SHOULDER CHOP 19cm 2kg/pkt (HALAL),UVT0021,T&L INDUSTRIES PTE LTD,11.7,11.7,11.7,11.7
2022-10-24,MTU005,LAMB NECK PIECES FREW (MIDFIELD),UVK0002,KOH SEE LONG FOOD PTE LTD,6.0,5.8,4.1,6.0
2022-10-24,OAB004,OTHER- BRAISED CAN ABALONE 4-6pcs 425g 24can/ctns,UVB0019,BLU VENTURES PTE LTD,7.5,7.5,7.5,7.5
2022-10-24,OBA001,OTHER- LOBSTER BALL (FIGO) 500gm/pkt,UVF0021,FARMFOOD TRADING PTE LTD,3.04,3.04,3.04,3.04
2022-10-24,OBA006,OTHER- FISH BALL L 65pcs +/- 1kg/pkt,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,12.0,4.0,4.0,4.0
2022-10-24,OBA008,OTHER- FISH BALL WITH ROE 500gmx24pkt,UVS0014,SIN HIN FROZEN FOOD PTE LTD,6.3,6.3,6.3,6.3
2022-10-24,OBOX001,OTHER- FOAM BOX,UVT0037,TOP FOAM INDUSTRIES PTE LTD,1.5,1.5,1.5,1.5
2022-10-24,OBR001,OTHER- BROCCOLI FLORET (FARMLAND) 10X1KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,2.05,1.9,1.9,2.05
2022-10-24,OBS001,OTHER- FRIED BEANCURD SKIN 1KG/PKT (DOUKEE) A,UVT0023,TOP CHOICE FOOD (S) PTE LTD,8.2,8.2,8.2,8.2
2022-10-24,OCH001,OTHER- SLICED CHEESE 84pcs (CHEF CHOICE),UVA0001,ANGLISS SINGAPORE PTE LTD,18.0,9.0,9.0,9.0
2022-10-24,OCH002,OTHER- CHEDDAR CHEESE SHREDDED 2kg,UVB0006,BEN FOODS (S) PTE LTD,11.25,11.25,11.25,11.25
2022-10-24,OCH004,OTHER- NACHO CHEESE SAUCE 12PKTX1L,UVF0021,FARMFOOD TRADING PTE LTD,4.73,4.725,4.72,4.73
2022-10-24,OCN007,OTHER- CHICKEN NUGGETS 50PCS+/KG (KESKINOGLU-TURKEY) 10X1kg,UVI0001,INTERNATIONAL FOOD CONNECTORS BV,2.85,2.85,2.85,2.85
2022-10-24,OCP002,OTHER- CHICKEN BURGER BREADED (FARMPRIDE) 375gmX18pkt,UVS0008,COUNTRY FOODS PTE LTD,2.6,2.8,2.6,3.0
2022-10-24,OCP003,OTHER- CHICKEN PATTIES BREADED (FARMPRIDE) 500gmX18pkt,UVS0008,COUNTRY FOODS PTE LTD,3.0,3.0,3.0,3.0
2022-10-24,OCP009,OTHER- CHICKEN PATTY (KESKINOGLU-TURKEY) 10X1KG/CTNS,UVI0001,INTERNATIONAL FOOD CONNECTORS BV,2.9,2.9,2.9,2.9
2022-10-24,OCS001,OTHER- CHAR SIEW CUBE,UVC0014,COSS FOOD MARKETING PTE LTD,2.75,2.75,2.75,2.75
2022-10-24,ODU007,OTHER- SOUP XIAO LONG BAO 1KG/PKT,UVX0002,XIN JIA FU FOOD PTE LTD,11.54,11.54,11.54,11.54
2022-10-24,ODU016,OTHER- FISH & SOY ROLL 10S 300GMX30PKT/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,1.54,1.54,1.54,1.54
2022-10-24,OED001,OTHER- EDAMAME IN SHELL 400GM X 25PKT,UVB0006,BEN FOODS (S) PTE LTD,1.1,1.1,1.1,1.1
2022-10-24,OED003,OTHER- EDAMAME BEAN (WITHOUT SHELL)  10X1KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,3.5,3.5,2.8,3.5
2022-10-24,OFF002-02,OTHER- F.FRIES SHOESTRING (GARDEN MAID) 10X1KG/CTNS,UVQ0005,QUALITY MEAT PTE LTD,2.5,2.5,2.2,2.5
2022-10-24,OFF004-03,OTHER- F.FRIES SHOESRING (FARMLAND) 1X10pkt,UVB0006,BEN FOODS (S) PTE LTD,7.0,3.5,3.5,3.5
2022-10-24,OFF005-01,OTHER- SEASONED WEDGE (LAMB WESTON) 12X1KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,5.25,5.25,4.83,5.25
2022-10-24,OFF006-03,OTHER- F.FRIES CRISS CROSS  (CROKKN BATTERED) 4 X 2.5KG/CTNS,UVB0006,BEN FOODS (S) PTE LTD,8.75,8.75,8.75,8.75
2022-10-24,OFL001,OTHER- FROG LEG 10X1KG/CTNS,UVP0001,PAN OCEAN SINGAPORE PTE LTD,12.0,12.0,12.0,12.0
2022-10-24,OFL002,OTHER- FRESH WHOLE FROG,UVC0035,TECK CASH SUPPLIER (NON-GST),23.0,23.0,23.0,23.0
2022-10-24,OFP004,OTHER- FISH PATTIES 32pcs (SAHIR)AAA 6pkt/ctn,UVS0008,COUNTRY FOODS PTE LTD,7.5,7.5,7.5,7.5
2022-10-24,OHB001-02,OTHER- HASH BROWN (FAIRISLE/SIMPLOT) 20pcs 12pkt/ctn,UVS0008,COUNTRY FOODS PTE LTD,5.0,5.0,3.2,5.0
2022-10-24,OHB003,OTHER- HASH BROWN TRI TATERS (MAESTRO) 2.5kgX4pkt,UVB0006,BEN FOODS (S) PTE LTD,17.0,8.5,8.5,8.5
2022-10-24,OHD001,OTHER- HOT DOG 340gm (PERDIX) 24pkt/ctn,UVT0040,TRADE-PRO TRADING PTE LTD,0.9,0.9,0.89,0.9
2022-10-24,OHD0012,OTHER- C.COCKTAIL CHEESE SAUSAGE 20X500KG/CTNS,UVS0008,COUNTRY FOODS PTE LTD,7.2,3.6,3.6,3.6
2022-10-24,OHD002,OTHER- HOT DOG 340gm (KESKINOGLU-TURKEY) 24pkt/ctn,UVI0001,INTERNATIONAL FOOD CONNECTORS BV,0.6,0.6,0.6,0.6
2022-10-24,OHD006,OTHER- CHICKEN CHEESE SAUSAGE 32X235GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,1.75,1.75,1.75,1.75
2022-10-24,OHD012,OTHER- PORK SAUSAGE WITH CORN,UVS0061,SHISHANGFOOD PTE LTD,6.0,3.0,3.0,3.0
2022-10-24,OHD012-03,OTHER- PORK SMOKED SAUSAGE WITH SALTED EGG,UVS0061,SHISHANGFOOD PTE LTD,7.0,3.5,3.5,3.5
2022-10-24,OHD012-04,OTHER- PORK SMOKED SAUSAGE ORIGINAL,UVS0061,SHISHANGFOOD PTE LTD,1.9,0.6,0.6,0.7
2022-10-24,OHD012-05,OTHER- PORK SAUSAGE,UVS0061,SHISHANGFOOD PTE LTD,3.0,1.5,1.5,1.5
2022-10-24,OKA002,OTHER- CHICKEN KARAAGE 18X400GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,3.8,4.2,3.8,4.2
2022-10-24,OKR001,OTHER- KOEAN RICE CAKE (TTEOKBBOKY) 600GM X 12PKT,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,2.6,2.6,2.6,2.6
2022-10-24,OMO002,OTHER- MOZZ SHREDDED 2kgX6pkt,UVA0001,ANGLISS SINGAPORE PTE LTD,9.0,9.0,9.0,9.0
2022-10-24,OMO005,OTHER- MOZZARELLA STICK BREADED ORGINAL 12PCS/PKT X 24PKT/CTNS,UVF0017,FOODPRIDE,4.2,4.2,4.2,4.2
2022-10-24,OMR002,OTHER- CHICKEN BALL 50PCS/PKT,UVL0002,LI CHUAN FOOD PRODUCTS PTE LTD,10.0,5.0,5.0,5.0
2022-10-24,OMR003,OTHER- CHICKEN CHUNKY MEATBALL 100's 1kg/pkt,UVP0009,PARK FOOD MANUFACTURING PTE LTD,6.2,6.2,6.2,6.2
2022-10-24,OMT001,OTHER- MAN TOU 12pcs 180gm X 24pkt,UVC0014,COSS FOOD MARKETING PTE LTD,1.0,1.0,1.0,1.0
2022-10-24,OOI019,OTHER- HONEY 1KG/TUB,UVS0058,SUNRISE FOOD PTE LTD,4.0,4.0,4.0,4.0
2022-10-24,OOR006,OTHER- ONION RING (LAMB WESTERN/SIMPLOT-BABY STAR) 2lbX8pkt,UVA0001,ANGLISS SINGAPORE PTE LTD,5.0,5.0,5.0,5.0
2022-10-24,OPC001,OTHER- CHICKEN WITH PANDAN LEAF 50nos/ctns,UVS0034,SIN MUI HENG FOOD INDUSTRIES,35.0,35.0,35.0,35.0
2022-10-24,OPLANT002,OTHER- PLANT BASED CRISPY BITES FIRST PRIDE,UVS0008,COUNTRY FOODS PTE LTD,2.3,2.3,2.22,2.3
2022-10-24,OPLANT003,OTHER- PLANT BASED STRPIS FIRST PRIDE,UVS0008,COUNTRY FOODS PTE LTD,2.3,2.3,2.22,2.3
2022-10-24,OPLANT004,OTHER- PLANT BASED SPICY NUGGETS FIRST PRIDE,UVS0008,COUNTRY FOODS PTE LTD,2.3,2.3,2.22,2.3
2022-10-24,OPN001,OTHER- PRAWN NUTS 1kg/pkt,USVS0018,SINGYI F&B PTE LTD,36.900000000000006,12.3,12.3,12.8
2022-10-24,OPO001,OTHER- CHICKEN POPCORN PREMIUM FIRST 10X1KG,UVP0016,PREMIER FOODS ASIA PTE LTD,7.7,7.7,7.7,7.7
2022-10-24,OPO002-05,OTHER- FRIED CHICKEN 12X600GM/CTNS,UVS0008,COUNTRY FOODS PTE LTD,6.85,7.0,6.85,7.0
2022-10-24,OPO003,OTHER- CHICKEN BUFFALO WING 450gmX12pkt (FARMPRIDE),UVS0008,COUNTRY FOODS PTE LTD,3.8,4.25,3.8,4.25
2022-10-24,OPO003-01,OTHER- CHICKEN BUFFALO WING 1kgX10pkt (FARMPRIDE),UVS0008,COUNTRY FOODS PTE LTD,7.5,8.0,7.5,8.0
2022-10-24,OPO003-02,OTHER- NASI LEMAK CHICKEN WING 400GMX12PKT/CTNS,UVS0008,COUNTRY FOODS PTE LTD,3.6,3.6,3.6,3.6
2022-10-24,OPO004,OTHER- CHICKEN DRUMMETS BREADED HOT & SPICY 850gmX10pkt,UVS0008,COUNTRY FOODS PTE LTD,5.85,5.85,5.85,5.85
2022-10-24,OPO005,OTHER- CHICKEN FRIED CRISPY RED HOT (AYAMAS) 850gmX10pkt,UVS0008,COUNTRY FOODS PTE LTD,4.65,4.65,4.65,4.65
2022-10-24,OPO006-02,OTHER- CHICKEN POPCORN HOT & SPICY 400gmX12pkt,UVS0008,COUNTRY FOODS PTE LTD,3.5,3.8,3.5,3.8
2022-10-24,OPO006-03,OTHER- CHICKEN POPCORN (FARMPRIDE) 400gmX12pkt,UVS0008,COUNTRY FOODS PTE LTD,3.7,4.0,3.7,4.0
2022-10-24,OPO008,OTHER- CHICKEN DRUMMETS BREADED ORIGINAL 850gmX10pkt,UVS0008,COUNTRY FOODS PTE LTD,5.85,5.85,5.85,5.85
2022-10-24,OPO013-01-01,OTHER- CHICKEN BREADED MID WING (FARMPRIDE) 10X1kg/ctn,UVS0008,COUNTRY FOODS PTE LTD,7.0,7.0,7.0,7.0
2022-10-24,OPO017,OTHER- HONEY ROASTED CHICKEN LEG 400gmX12pkt,UVS0008,COUNTRY FOODS PTE LTD,4.2,4.2,4.2,4.2
2022-10-24,OPO021-05,OTHER- SICHUN MALA WING 12pkt x 400gm,UVS0008,COUNTRY FOODS PTE LTD,3.5,3.5,3.5,3.5
2022-10-24,OPR006,OTHER- PIZZA FUNGHI CHAMPIGNON 12X215GM,UVS0008,COUNTRY FOODS PTE LTD,2.4,2.4,2.4,2.4
2022-10-24,OPR007,OTHER- PIZZA MARGHERITA 12X210GM,UVS0008,COUNTRY FOODS PTE LTD,2.3,2.3,2.3,2.3
2022-10-24,OPR008,OTHER- PIZZA ROCKET & TOMATO 12X225GM,UVS0008,COUNTRY FOODS PTE LTD,2.4,2.4,2.4,2.4
2022-10-24,OPR009,OTHER- PIZZA TRUFFLE 12X215GM,UVS0008,COUNTRY FOODS PTE LTD,2.6,2.6,2.6,2.6
2022-10-24,ORM008,OTHER- INSTANT NOODLES - E ZEE,UVS0058,SUNRISE FOOD PTE LTD,17.0,17.0,17.0,17.0
2022-10-24,OSA002,OTHER- TAIWAN SAUSAGE 10pcs 500gm+-/pkt 40pkt/ctns,UVJ0005,JORDON INTERNATIONAL FOOD PROCESSING P/L,9.4,4.7,4.7,4.7
2022-10-24,OSA005-02,OTHER- TAIWAN CHICKEN SAUSAGE (SHORT) 500gmX20pkt/ctns,UVG0025,GOURMET CHEFS PTE LTD,4.5,4.4,4.4,4.5
2022-10-24,OSC001,OTHER- SEAWEED CHICKEN 1kgX10pkt,UVM0005,MILLENIUM TRADING PTE LTD,11.3,11.3,9.7,11.3
2022-10-24,OSC002,OTHER- SEAWEED CHICKEN PREMIUM FIRST,UVP0016,PREMIER FOODS ASIA PTE LTD,8.75,8.75,8.75,8.75
2022-10-24,OSO004,OTHER- SOUP CLAM 500GM/PKT,UVF0021,FARMFOOD TRADING PTE LTD,4.0,4.0,4.0,4.0
2022-10-24,OSR002,OTHER- VEGETABLE MINI ROLL 96pcs 8pkt/ctn,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,8.0,8.0,8.0,9.0
2022-10-24,OSR007,OTHER- COWHEAD ORIGINAL WRAPS 12PKT X 12PCS,UVB0006,BEN FOODS (S) PTE LTD,2.5,2.5,2.5,2.5
2022-10-24,OTO001,OTHER- CHEESE TOFU FIGO (500gm x 20pkt),UVF0021,FARMFOOD TRADING PTE LTD,3.04,3.04,3.04,3.04
2022-10-24,OTO007,OTHER- OTAK FISH 180GM (100pkt/ctn),UVF0021,FARMFOOD TRADING PTE LTD,2.3,2.3,2.3,2.3
2022-10-24,OTS002,OTHER - PORK LUNCHEON MEAT 6X1.81KG/CAN (MIDLAND-SQUARE),UVB0006,BEN FOODS (S) PTE LTD,17.0,8.5,8.5,8.5
2022-10-24,OYR001,OTHER- FRIED YAM RING 230gm,UVC0035,TECK CASH SUPPLIER (NON-GST),4.0,3.8,3.8,4.0
2022-10-24,PBAL01,PORK MEAT BALL 100pcs 1kg/pkt,UVP0009,PARK FOOD MANUFACTURING PTE LTD,6.8,6.8,6.8,6.8
2022-10-24,PBAL06,PORK BALL LION DANCE 60'S/KG,UVP0009,PARK FOOD MANUFACTURING PTE LTD,8.5,8.5,8.5,8.5
2022-10-24,PBEL05-23,PORK BELLY (LANGUIRU-BRAZIL),UVA0019,AMAX FOODS PTE LTD,4.7,4.7,4.17,5.0
2022-10-24,PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,UVE0011,EURASIA FOOD SUPPLY PTE LTD,11.0,11.0,11.0,11.0
2022-10-24,PBRO01,PORK- ROASTED PORK BELLY,UVC0001,CASH SUPPLIER (NON-GST),15.0,15.835,15.0,16.67
2022-10-24,PCHO03,PORK CHOP 5KG/PKT,UVO0004,OJJ FOODS PTE LTD,8.3,8.3,8.3,8.3
2022-10-24,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,UVC0011,CHIP HONG FARM PRODUCT,4.0,3.9,3.5,4.2
2022-10-24,PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,UVS0008,COUNTRY FOODS PTE LTD,3.5,3.9,3.5,4.2
2022-10-24,PCOL09,PORK COLLAR (AURORA) 10KG/CTNS,UVP0002,PIN CORPORATION PTE LTD,3.9,3.9,3.9,3.9
2022-10-24,PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,4.5,4.5,4.5,4.5
2022-10-24,PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,UVC0011,CHIP HONG FARM PRODUCT,2.2,2.2,1.42,2.2
2022-10-24,PHEA04,PORK HEARTS (BERNARD) 10kg/ctn,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,5.0,2.5,2.5,2.5
2022-10-24,PHES01,PORK- PIG MASK (OJJ),UVC0001,CASH SUPPLIER (NON-GST),1.8,1.8,1.8,1.8
2022-10-24,PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,UVT0004,TIONG LIAN FOOD PTE LTD,17.5,3.5,2.3,3.5
2022-10-24,PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,UVC0001,CASH SUPPLIER (NON-GST),0.7,0.7,0.5,0.7
2022-10-24,PKID03,PORK KIDNEY  (SCAN HK) 10KG,UVA0019,AMAX FOODS PTE LTD,1.6,1.8,1.6,2.45
2022-10-24,PLEG05-03,PORK LEG (SULINA) 18kg/ctns,UVS0008,COUNTRY FOODS PTE LTD,3.5,3.4,3.4,3.5
2022-10-24,PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,2.5,2.4,2.3,2.5
2022-10-24,PLOR01-06,PORK LOIN RIB (SEARA) 10KG,UVT0004,TIONG LIAN FOOD PTE LTD,10.0,5.0,2.0,5.0
2022-10-24,PREC03,PORK RECTUMS 10kg/ctns (DAT SCHAUB DENMARK),UVP0002,PIN CORPORATION PTE LTD,7.1,7.1,7.0,7.6
2022-10-24,PRIB01,PORK MEATY RIBLETS (SPAIN-10.03948/L) IWP PACKING,UVG0001,GOODCROP PTE LTD,2.1,2.1,2.1,2.6
2022-10-24,PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,UVA0019,AMAX FOODS PTE LTD,6.8,3.4,2.9,3.6
2022-10-24,PSHO03,PORK SHOULDER (SULINA) 18kg/ctn,UVS0008,COUNTRY FOODS PTE LTD,2.9,3.4,2.9,3.6
2022-10-24,PSHO07,PORK SHOULDER (FRIMESA) 25KG/CTNS,UVS0008,COUNTRY FOODS PTE LTD,2.9,3.6,2.9,3.6
2022-10-24,PSHT01,PORK LACONE / SHANK KNIFE CUT (AUST),UVC0011,CHIP HONG FARM PRODUCT,3.2,3.3,3.0,3.57
2022-10-24,PSKI01,PORK SKIN 5kg/pkt,UVT0004,TIONG LIAN FOOD PTE LTD,0.8,0.8,0.5,1.0
2022-10-24,PSTO12,PORK STOMACH COOKED 10kg/ctn (ATRIA-FINLAND 22),UVG0001,GOODCROP PTE LTD,3.0,2.95,2.9,3.0
2022-10-24,PSWR02,PORK- PORK SWEET RUNNERS (DV-AUST) 2PKT/CTNS,UVT0004,TIONG LIAN FOOD PTE LTD,19.0,9.5,9.5,9.5
2022-10-24,PTRI02,PORK TRIMMING FRESH,UVO0004,OJJ FOODS PTE LTD,18.0,3.0,3.0,3.0
2022-10-24,RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,UVH0030,HUBER'S PTE LTD,17.0,17.0,17.0,17.0
2022-10-24,RICE07,RICE- RICE 25KG,UVS0058,SUNRISE FOOD PTE LTD,79.2,39.6,39.6,39.6
2022-10-24,SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,UVF0021,FARMFOOD TRADING PTE LTD,5.4,5.4,5.4,5.4
2022-10-24,SCA002-03,SEAFOOD- H/SHELL SCALLOP WITH ROE 6/7 16pkt/ctns,UVP0001,PAN OCEAN SINGAPORE PTE LTD,3.9,3.9,3.9,3.9
2022-10-24,SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,3.2,3.2,3.2,3.2
2022-10-24,SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,UVZ0003,ZUZEN FOOD PTE LTD,5.7,5.9,5.7,6.5
2022-10-24,SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,0.95,0.95,0.95,0.95
2022-10-24,SMU002-01,SEAFOOD- WHOLE MUSSEL 454gm X 10pkt/ctns,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,2.5,2.5,2.5,2.5
2022-10-24,SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,UVS0002,SEAWAVES FROZEN FOOD PTE LTD,8.3,8.3,8.3,8.6
2022-10-24,SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,1.6,1.8,1.6,1.8
2022-10-24,SPH004,SEAFOOD- PRAWN HEAD/SHELL (VANNAMEI) 10x1kg/pkt,UVT0006,THE SEAFOOD COMPANY PTE LTD,1.8,1.8,1.6,1.8
2022-10-24,SQC003,SEAFOOD- CUTTLEFISH CUT WITH SKIN 2KGX6PKT **RED BAG**,UVG009,GENERAL MEAT CORPORATION PTE LTD,6.1,6.1,6.1,6.1
2022-10-24,SQU003-05,SEAFOOD- SQUID WHOLE ROUND (10INCH UP) 5kgX2 10kg/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,9.5,9.5,9.5,9.5
2022-10-24,SSC001-01,SEAFOOD- SOFT SHELL CRAB 1KG/PKT,UVP0006,INDIA-PACIFIC TRADING,34.0,17.0,14.0,17.0
2022-10-24,SSC003,SEAFOOD- FROZEN MUD CRAB,UVC0035,TECK CASH SUPPLIER (NON-GST),28.0,28.0,28.0,28.0
2022-10-24,SSR03,SEAFOOD- CALAMARI (180pcs/ctn) 10X1kg/ctn,UVE0001,EASTERN HARVEST FOODS (S) PTE LTD,9.0,9.0,9.0,9.0
2022-10-24,SVA002-11,SEAFOOD- BLACK TIGER HOSO 16/20 1kg x 10pkt,UVF0021,FARMFOOD TRADING PTE LTD,11.5,11.5,10.3,12.0
2022-10-24,SVA004-02,SEAFOOD- VANNAMEI HOSO COOKED 31/40 FRESH CHOICE 10X1KG/CTNS,UVF0021,FARMFOOD TRADING PTE LTD,11.0,11.0,11.0,11.0
2022-10-24,SVA004-04,SEAFOOD- VANNAMEI HOSO COOKED 26-30 10X1pkt/ctn (AA-MESTI),UVF0021,FARMFOOD TRADING PTE LTD,12.5,12.5,12.5,12.5
2022-10-24,SVA004-06,SEAFOOD- VANNAMEI HOSO COOKED 41-50 10X1pkt/ctn (AA-MESTI),UVF0021,FARMFOOD TRADING PTE LTD,20.66,10.33,10.33,10.33
2022-10-24,SVA005,SEAFOOD- VANNAMEI HOSO 31-40 GOLDEN-PERU 700GM/PKT,UVS0005,SONG FISH DEALER PTE LTD,8.5,8.5,8.5,9.5
2022-10-24,SVA008-04,SEAFOOD- VANNAMEI HOSO 41-50pcs A&O 10x1pkt/ctn,UVF0021,FARMFOOD TRADING PTE LTD,7.55,7.55,6.9,9.0
2022-10-24,SVA009-02,SEAFOOD- VANNAMEI HOSO 20-30 -DOM CAMAROM 12x1kg,UVS0005,SONG FISH DEALER PTE LTD,10.5,10.5,10.5,10.5
2022-10-24,SVA009-06,SEAFOOD- VANNAMEI HOSO 26-30pcs 6X2KG ECU WANGPAI,UVT0006,THE SEAFOOD COMPANY PTE LTD,9.6,9.6,9.6,10.5
2022-10-31,BFT004,BEEF FLEXOR TENDON HIND (QUALITY BEEF-BRAZIL),UVA0019,AMAX FOODS PTE LTD,7.8,7.9,7.8,8.5
2022-10-31,BKN001-02,BEEF KNUCKLE (QUALITY BEEF/GJ/MINERVA-BRAZIL),UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,15.6,7.75,6.1,7.8
2022-10-31,BMB002,BEEF MARROW BONE CUT 2 INCH,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,2.0,2.1,1.9,2.2
2022-10-31,BMI007,BEEF- MINCED BEEF (BUTHER'S RIDGE) 300gm,UVS0008,COUNTRY FOODS PTE LTD,6.0,3.0,3.0,3.0
2022-10-31,BOM001,BEEF OMASUM 17KG/CTNS,UVK0002,KOH SEE LONG FOOD PTE LTD,7.5,7.35,7.2,7.5
2022-10-31,BOM001-03,BEEF OMASUM BRAZIL,UVK0002,KOH SEE LONG FOOD PTE LTD,7.5,7.5,7.4,7.6
2022-10-31,BOM001-03,BEEF OMASUM BRAZIL,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,7.4,7.5,7.4,7.6
2022-10-31,BPA003-02,BEEF BURGER PATTIES CLASSIC 20X320gm,UVS0008,COUNTRY FOODS PTE LTD,6.0,3.0,3.0,3.0
2022-10-31,BSF002,BEEF- BEEF STIR FRY (BUTHER'S RIDGE) 200gm,UVS0008,COUNTRY FOODS PTE LTD,6.0,3.0,3.0,3.0
2022-10-31,BSR002-01,BEEF SHORTRIB BONELESS CHOICE OR HIGHER SWIFT,UVC0025,CHEE SONG FOODS PTE LTD,46.0,46.0,42.8,48.0
2022-10-31,BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,UVM0001,MUA HIN POULTRY FARM PTE LTD,3.5,3.3,3.3,3.5
2022-10-31,CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,UVL0014,LP EXPORT DMCC,4.04,3.0,2.47,4.18
2022-10-31,CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,UVM0001,MUA HIN POULTRY FARM PTE LTD,4.3,4.3,4.3,4.4
2022-10-31,CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,UVG0001,GOODCROP PTE LTD,2.6,2.6,2.6,2.6
2022-10-31,CFAT02,CHICKEN FATS LIQUID,UVT0041,TOH FOOD PTE LTD,4.8,4.8,4.8,4.8
2022-10-31,CFLI001,CHICKEN- FRESH CHICKEN LIVER 2kg/pkt,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,3.0,3.0,2.5,3.0
2022-10-31,CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,8.2,8.2,8.2,8.2
2022-10-31,CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,UVQ0005,QUALITY MEAT PTE LTD,4.0,2.0,2.0,2.0
2022-10-31,CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,UVS0008,COUNTRY FOODS PTE LTD,2.5,2.5,2.5,2.5
2022-10-31,COLD01,CHICKEN- OLD FOWL,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,9.2,4.6,4.6,4.6
2022-10-31,CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,5.5,5.5,5.5,5.5
2022-10-31,CSBL01-02,CHICKEN- KAMPONG CHICKEN / FEATHERLESS PULLET,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,9.0,9.0,9.0,9.0
2022-10-31,CSOF02,CHICKEN- KNEE CARTILAGE (SEARA) 6X2KG/CTNS,UVQ0005,QUALITY MEAT PTE LTD,6.8,6.8,6.8,6.8
