item_code,description,week_start,vendor_code,vendor_name,total
BTA001,BEEF TAIL 500gmX20pkt,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,90.0
BTA001,BEEF TAIL 500gmX20pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,270.0
BTA004,BEEF TAIL,2022-12-26,UVK0002,KOH SEE LONG FOOD PTE LTD,917.391
BTL002,BEEF TENDERLOIN (QUALITY BEEF-BRAZIL),2022-12-26,UVA0019,AMAX FOODS PTE LTD,2341.5
BTO001,BEEF TONGUE,2022-10-17,UVK0002,KOH SEE LONG FOOD PTE LTD,305.34
BTO001,BEEF TONGUE,2022-11-14,UVC0001,CASH SUPPLIER (NON-GST),42.0
BTO002,BEEF TONGUE SWISS CUT IWP HARVEY,2022-11-28,UVK0002,KOH SEE LONG FOOD PTE LTD,352.8
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,2022-09-26,UVM0001,MUA HIN POULTRY FARM PTE LTD,1155.0
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,2022-10-03,UVM0001,MUA HIN POULTRY FARM PTE LTD,1155.0
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,2022-10-17,UVM0001,MUA HIN POULTRY FARM PTE LTD,1155.0
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,2022-10-31,UVM0001,MUA HIN POULTRY FARM PTE LTD,1155.0
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,2022-11-07,UVM0001,MUA HIN POULTRY FARM PTE LTD,1089.0
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,2022-11-14,UVM0001,MUA HIN POULTRY FARM PTE LTD,1452.0
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,2022-11-28,UVM0001,MUA HIN POULTRY FARM PTE LTD,1089.0
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,2022-12-12,UVM0001,MUA HIN POULTRY FARM PTE LTD,1452.0
BTR001,BEEF TRIPE (NZ-SILVERFERN) 22kg/ctn,2022-12-26,UVM0001,MUA HIN POULTRY FARM PTE LTD,2178.0
BTR003-02,BEEF TRIPE HONEYCOMB (QUALITY/MINERVA),2022-10-03,UVA0019,AMAX FOODS PTE LTD,1268.1499999999999
BTR003-02,BEEF TRIPE HONEYCOMB (QUALITY/MINERVA),2022-10-10,UVA0001,ANGLISS SINGAPORE PTE LTD,3720.0000000000005
BTR003-02,BEEF TRIPE HONEYCOMB (QUALITY/MINERVA),2022-10-24,UVA0019,AMAX FOODS PTE LTD,2688.595
BTR003-02,BEEF TRIPE HONEYCOMB (QUALITY/MINERVA),2022-10-24,UVM0008,MEGA PACKERS ASSOCIATE PTE LTD,2034.06
CBLL01-01,CHICKEN BONELESS LEG 200gmUP (SEARA ) 2kgx6pkt,2022-11-14,UVM0001,MUA HIN POULTRY FARM PTE LTD,2352.0
CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,2022-10-10,UVA0018,AJC INTERNATIONAL,112859.99999999999
CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,2022-10-24,UVL0014,LP EXPORT DMCC,109619.99999999999
CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,5184.0
CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,2022-10-31,UVL0014,LP EXPORT DMCC,109080.0
CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,2022-11-14,UVM0001,MUA HIN POULTRY FARM PTE LTD,2352.0
CBLL01-02,CHICKEN BONELESS LEG 200gmUP (AVIVAR-BRAZIL) 2kgX6pkt,2022-12-26,UVA0036,AGROMAX FOOD DMCC,66690.0
CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,2022-10-24,UVG0001,GOODCROP PTE LTD,1056.0
CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,2022-10-31,UVM0001,MUA HIN POULTRY FARM PTE LTD,1032.0
CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,2022-11-07,UVM0001,MUA HIN POULTRY FARM PTE LTD,1032.0
CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,2022-11-21,UVM0001,MUA HIN POULTRY FARM PTE LTD,1032.0
CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,2022-11-28,UVJ0018,JB FROZEN FOOD PTE LTD,1032.0
CBLS05,CHICKEN BONELESS SKINLESS LEG (MULTI-BRAZIL) 2kgX6pkt,2022-12-05,UVM0001,MUA HIN POULTRY FARM PTE LTD,3612.0
CBON01,CHICKEN BONE,2022-10-17,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,205.84
CBON01,CHICKEN BONE,2022-10-17,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,1166.0
CBON01,CHICKEN BONE,2022-10-24,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,388.54999999999995
CBON01,CHICKEN BONE,2022-10-24,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,706.0
CBON01,CHICKEN BONE,2022-11-07,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,875.0
CBON01,CHICKEN BONE,2022-11-14,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,250.0
CBON01,CHICKEN BONE,2022-11-21,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,750.0
CBON01,CHICKEN BONE,2022-11-28,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,750.0
CBON01,CHICKEN BONE,2022-12-05,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,250.0
CBON01,CHICKEN BONE,2022-12-12,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,1000.0
CBON01,CHICKEN BONE,2022-12-19,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,775.0
CBSL07,CHICKEN BREAST (PERDIGAO) 1kgX16pkt,2022-10-03,UVC0001,CASH SUPPLIER (NON-GST),83.2
CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),2022-09-26,UVS0008,COUNTRY FOODS PTE LTD,114.0
CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,228.0
CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,114.0
CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,228.0
CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,168.0
CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,168.0
CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,503.99999999999994
CBSL14,CHICKEN BREAST STRIP 250GM X 12PKT (PERDIGAO),2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,168.0
CCUB11,CHICKEN CUBE  400GM X 12PKT (PERDIGAO),2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,396.0
CCUB11,CHICKEN CUBE  400GM X 12PKT (PERDIGAO),2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,210.0
CCUB11,CHICKEN CUBE  400GM X 12PKT (PERDIGAO),2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,210.0
CCUB11,CHICKEN CUBE  400GM X 12PKT (PERDIGAO),2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,210.0
CCUB11,CHICKEN CUBE  400GM X 12PKT (PERDIGAO),2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,630.0
CCUB11,CHICKEN CUBE  400GM X 12PKT (PERDIGAO),2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,210.0
CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,2022-10-03,UVG0001,GOODCROP PTE LTD,585.0
CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,2022-10-10,UVG0001,GOODCROP PTE LTD,468.0
CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,2022-10-24,UVG0001,GOODCROP PTE LTD,780.0
CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,2022-10-31,UVG0001,GOODCROP PTE LTD,780.0
CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,2022-11-14,UVG0001,GOODCROP PTE LTD,780.0
CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,2022-11-21,UVG0001,GOODCROP PTE LTD,780.0
CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,2022-11-28,UVG0001,GOODCROP PTE LTD,1170.0
CDRU02,CHICKEN DRUMSTICK TYSON 3X5KG/CTNS,2022-12-12,UVG0001,GOODCROP PTE LTD,1170.0
CDRU04,CHICKEN DRUMSTICK (WAYNE FARM)15kg/ctn,2022-10-17,UVN0003,NGUAN FOOD TRADING PTE LTD,690.0
CFAT01,CHICKEN FATS,2022-10-03,UVT0041,TOH FOOD PTE LTD,96.0
CFAT02,CHICKEN FATS LIQUID,2022-10-10,UVT0041,TOH FOOD PTE LTD,96.0
CFAT02,CHICKEN FATS LIQUID,2022-10-17,UVT0041,TOH FOOD PTE LTD,96.0
CFAT02,CHICKEN FATS LIQUID,2022-10-24,UVT0041,TOH FOOD PTE LTD,144.0
CFAT02,CHICKEN FATS LIQUID,2022-10-31,UVT0041,TOH FOOD PTE LTD,240.0
CFAT02,CHICKEN FATS LIQUID,2022-11-28,UVT0041,TOH FOOD PTE LTD,960.0
CFAT02,CHICKEN FATS LIQUID,2022-12-26,UVT0041,TOH FOOD PTE LTD,480.0
CFIL02,CHICKEN FILLET (SEARA) 2kgX6pkt,2022-10-03,UVM0001,MUA HIN POULTRY FARM PTE LTD,990.0
CFIL02,CHICKEN FILLET (SEARA) 2kgX6pkt,2022-10-10,UVM0001,MUA HIN POULTRY FARM PTE LTD,990.0
CFIL04,CHICKEN FILLET (ALLIZ) 6X2kg,2022-11-07,UVA0019,AMAX FOODS PTE LTD,105.60000000000001
CFLI001,CHICKEN- FRESH CHICKEN LIVER 2kg/pkt,2022-10-24,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,30.0
CFLI001,CHICKEN- FRESH CHICKEN LIVER 2kg/pkt,2022-10-31,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,30.0
CFLI001,CHICKEN- FRESH CHICKEN LIVER 2kg/pkt,2022-12-05,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,5.0
CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,1872.0
CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,1872.0
CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,2022-10-17,UVO0001,OMNI AQUATIC SUPPLIES PTE LTD,486.00000000000006
CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,1872.0
CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,2022-11-07,UVB0024,BRF GLOBAL GMBH,14970.0
CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,624.0
CGIZ03,CHICKEN GIZZARD PERDIGAO/ALLIZ 12 X 1KG,2022-11-21,UVK0002,KOH SEE LONG FOOD PTE LTD,83.2
CHIF002,CHICKEN- FRESH CHICKEN (KG) / PULLET (M),2022-12-19,UVC0035,TECK CASH SUPPLIER (NON-GST),14.008
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,2022-09-26,UVP0016,PREMIER FOODS ASIA PTE LTD,1420.0
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,2022-10-10,UVP0016,PREMIER FOODS ASIA PTE LTD,1420.0
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,2022-10-17,UVP0016,PREMIER FOODS ASIA PTE LTD,1420.0
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,2022-10-24,UVP0016,PREMIER FOODS ASIA PTE LTD,1420.0
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,2022-11-07,UVP0016,PREMIER FOODS ASIA PTE LTD,1420.0
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,2022-11-21,UVP0016,PREMIER FOODS ASIA PTE LTD,2130.0
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,2022-12-05,UVP0016,PREMIER FOODS ASIA PTE LTD,1420.0
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,2022-12-12,UVP0016,PREMIER FOODS ASIA PTE LTD,1420.0
CKAD01,CHICKEN KATSUDON 14pcs 1kgX10pkt,2022-12-26,UVP0016,PREMIER FOODS ASIA PTE LTD,1420.0
CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,2022-10-10,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,164.0
CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,2022-10-31,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,245.99999999999997
CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,2022-11-21,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,164.0
CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,2022-12-05,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,164.0
CKAD07,FULLY COOKED FRIED CHICKEN CRISPY KATSUDON,2022-12-19,UVS0006,SIN LI HIN FROZEN FOOD PTE LTD,164.0
CLIV01,CHICKEN HEART,2022-11-21,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,49.6
CMIJ02-02,CHICKEN- MID JOINT 30gmUP (AVIVAR) 6pkt X 2kg/ctns,2022-09-26,UVA0001,ANGLISS SINGAPORE PTE LTD,2988.0000000000005
CMIJ03,CHICKEN- MID JOINT 35-45gm (AURORA) 12X1pkt,2022-10-17,UVP0002,PIN CORPORATION PTE LTD,28123.2
CMIJ03,CHICKEN- MID JOINT 35-45gm (AURORA) 12X1pkt,2022-12-05,UVP0002,PIN CORPORATION PTE LTD,11923.199999999999
CMIJ03,CHICKEN- MID JOINT 35-45gm (AURORA) 12X1pkt,2022-12-12,UVP0002,PIN CORPORATION PTE LTD,7948.799999999999
CMIJ03,CHICKEN- MID JOINT 35-45gm (AURORA) 12X1pkt,2022-12-19,UVP0002,PIN CORPORATION PTE LTD,7948.799999999999
CMIJ03,CHICKEN- MID JOINT 35-45gm (AURORA) 12X1pkt,2022-12-26,UVP0002,PIN CORPORATION PTE LTD,3974.3999999999996
CMIJ03-01,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX16pkt,2022-09-26,UVM0001,MUA HIN POULTRY FARM PTE LTD,1600.0
CMIJ03-01,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX16pkt,2022-10-03,UVM0001,MUA HIN POULTRY FARM PTE LTD,3200.0
CMIJ03-01,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX16pkt,2022-10-17,UVM0001,MUA HIN POULTRY FARM PTE LTD,1536.0
CMIJ03-01,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX16pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,3360.0
CMIJ03-02,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX12pkt,2022-12-05,UVT0040,TRADE-PRO TRADING PTE LTD,2880.0
CMIJ03-02,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX12pkt,2022-12-12,UVT0040,TRADE-PRO TRADING PTE LTD,2880.0
CMIJ03-02,CHICKEN- MID JOINT 30gm (PERDIGAO) 1kgX12pkt,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,1860.0
CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,3528.0000000000005
CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,3528.0000000000005
CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,2022-10-24,UVS0008,COUNTRY FOODS PTE LTD,6048.0
CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,2022-11-07,UVS0008,COUNTRY FOODS PTE LTD,2352.0
CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,1764.0000000000002
CMIJ04,CHICKEN- MID JOINT 30gm (FIRST PRIDE) 1kgX12pkt,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,1860.0
CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,2022-10-03,UVQ0005,QUALITY MEAT PTE LTD,480.0
CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,2022-10-17,UVQ0005,QUALITY MEAT PTE LTD,2400.0
CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,2022-10-24,UVQ0005,QUALITY MEAT PTE LTD,2880.0
CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,2022-10-31,UVQ0005,QUALITY MEAT PTE LTD,1584.0
CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,2022-11-07,UVQ0005,QUALITY MEAT PTE LTD,1200.0
CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,2022-11-28,UVQ0005,QUALITY MEAT PTE LTD,960.0
CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,2022-12-12,UVQ0005,QUALITY MEAT PTE LTD,480.0
CMIJ09,CHICKEN- MID JOINT FRANGOSUL 12X1KG/CTNS,2022-12-19,UVQ0005,QUALITY MEAT PTE LTD,480.0
CMIN01,CHICKEN- MINCED CHICKEN 2kgX5pkt,2022-11-14,UVT0021,T&L INDUSTRIES PTE LTD,900.0
CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,828.0
CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,828.0
CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),2022-10-17,UVS0008,COUNTRY FOODS PTE LTD,552.0
CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),2022-11-07,UVC0025,CHEE SONG FOODS PTE LTD,700.0
CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),2022-11-21,UVC0025,CHEE SONG FOODS PTE LTD,350.0
CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),2022-11-28,UVC0025,CHEE SONG FOODS PTE LTD,350.0
CMIN03,CHICKEN- MINCED CHICKEN 300GM X 12PKT (PERDIGAO),2022-12-26,UVC0025,CHEE SONG FOODS PTE LTD,455.0
CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,2022-10-31,UVS0008,COUNTRY FOODS PTE LTD,450.0
CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,2022-11-14,UVS0008,COUNTRY FOODS PTE LTD,300.0
CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,150.0
CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,2022-11-28,UVS0008,COUNTRY FOODS PTE LTD,150.0
CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,600.0
CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,600.0
CMIN04,CHICKEN- MINCED CHICKEN (BUTHER'S RIDGE) 20X300gm,2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,300.0
CMIN05,CHICKEN- MINCED CHICKEN *HALAL-TNL* 2KG/PKT,2022-10-03,UVT0021,T&L INDUSTRIES PTE LTD,648.0
CMIN05,CHICKEN- MINCED CHICKEN *HALAL-TNL* 2KG/PKT,2022-10-10,UVT0021,T&L INDUSTRIES PTE LTD,432.0
CMIN05,CHICKEN- MINCED CHICKEN *HALAL-TNL* 2KG/PKT,2022-10-17,UVT0021,T&L INDUSTRIES PTE LTD,900.0
CNSF01,CHICKEN STIR FRY 250GM X 12PKT (PERDIGAO),2022-10-03,UVS0008,COUNTRY FOODS PTE LTD,138.0
CNSF01,CHICKEN STIR FRY 250GM X 12PKT (PERDIGAO),2022-10-10,UVS0008,COUNTRY FOODS PTE LTD,276.0
CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),2022-11-21,UVS0008,COUNTRY FOODS PTE LTD,300.0
CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),2022-12-05,UVS0008,COUNTRY FOODS PTE LTD,300.0
CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),2022-12-12,UVS0008,COUNTRY FOODS PTE LTD,450.0
CNSF02,CHICKEN STIR FRY 250GM X 12PKT (BUTHER'S RIDGE),2022-12-19,UVS0008,COUNTRY FOODS PTE LTD,150.0
COLD01,CHICKEN- OLD FOWL,2022-09-26,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,124.19999999999999
COLD01,CHICKEN- OLD FOWL,2022-10-03,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,143.152
COLD01,CHICKEN- OLD FOWL,2022-10-10,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,425.5
COLD01,CHICKEN- OLD FOWL,2022-10-17,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,205.16
COLD01,CHICKEN- OLD FOWL,2022-10-31,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,395.59999999999997
COLD01,CHICKEN- OLD FOWL,2022-11-07,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,118.21999999999998
COLD01,CHICKEN- OLD FOWL,2022-11-14,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,318.32
COLD01,CHICKEN- OLD FOWL,2022-11-21,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,66.24
COLD01,CHICKEN- OLD FOWL,2022-11-28,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,138.0
COLD01,CHICKEN- OLD FOWL,2022-12-05,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,252.53999999999996
COLD01,CHICKEN- OLD FOWL,2022-12-12,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,359.71999999999997
COLD01,CHICKEN- OLD FOWL,2022-12-19,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,383.17999999999995
COLD01,CHICKEN- OLD FOWL,2022-12-26,UVH0019,HUP HENG POULTRY INDUSTRIES PTE LTD,190.89999999999998
CQUL02,CHICKEN QUARTER LEG (SIMMONS-USA) 15kg/ctn,2022-10-24,UVC0025,CHEE SONG FOODS PTE LTD,382.5
CQUL06,CHICKEN QUARTER LEG (CASEFARM) 15kg/ctn,2022-10-03,UVT0021,T&L INDUSTRIES PTE LTD,62.5
CQUL06,CHICKEN QUARTER LEG (CASEFARM) 15kg/ctn,2022-10-10,UVT0021,T&L INDUSTRIES PTE LTD,50.0
CQUL06,CHICKEN QUARTER LEG (CASEFARM) 15kg/ctn,2022-10-24,UVT0021,T&L INDUSTRIES PTE LTD,12.5
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2022-09-26,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,22.0
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2022-10-03,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,110.0
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2022-10-10,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,82.5
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2022-10-24,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,60.5
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2022-10-31,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,27.5
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2022-11-07,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,110.0
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2022-11-14,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,66.0
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2022-11-28,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,55.0
CSBL01,CHICKEN- BLACK CHICKEN 5PCS/PKT,2022-12-19,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,55.0
CSBL01-02,CHICKEN- KAMPONG CHICKEN / FEATHERLESS PULLET,2022-10-17,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,234.0
CSBL01-02,CHICKEN- KAMPONG CHICKEN / FEATHERLESS PULLET,2022-10-24,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,73.8
CSBL01-02,CHICKEN- KAMPONG CHICKEN / FEATHERLESS PULLET,2022-10-31,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,81.89999999999999
CSBL01-02,CHICKEN- KAMPONG CHICKEN / FEATHERLESS PULLET,2022-11-14,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,73.8
CSBL01-02,CHICKEN- KAMPONG CHICKEN / FEATHERLESS PULLET,2022-11-21,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,80.10000000000001
CSBL01-02,CHICKEN- KAMPONG CHICKEN / FEATHERLESS PULLET,2022-11-28,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,102.6
CSBL01-03,CHICKEN- KAMPONG CHICKEN WHOLE LEG,2022-09-26,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,199.5
CSBL01-03,CHICKEN- KAMPONG CHICKEN WHOLE LEG,2022-10-03,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,198.45
CSBL01-03,CHICKEN- KAMPONG CHICKEN WHOLE LEG,2022-10-10,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,99.75
CSBL01-03,CHICKEN- KAMPONG CHICKEN WHOLE LEG,2022-10-17,UVK0008,KEE SONG FOOD CORPORTION (S) PTE LTD,130.20000000000002
