item_code,description,date,quantity,purchase_quantity
PBEL21-03,2KG PORK BELLY SLICED 2.5' X 4MM,2022-10-01,410.0,0.0
PBEL21-03,2KG PORK BELLY SLICED 2.5' X 4MM,2022-11-01,380.0,0.0
PBEL21-03,2KG PORK BELLY SLICED 2.5' X 4MM,2022-12-01,398.0,0.0
PBEL21-04,PORK BELLY SLICED 1.2CM 1NOS/PKT GERMANY,2022-10-01,670.0,0.0
PBEL21-04,PORK BELLY SLICED 1.2CM 1NOS/PKT GERMANY,2022-11-01,525.0,0.0
PBEL21-04,PORK BELLY SLICED 1.2CM 1NOS/PKT GERMANY,2022-12-01,420.0,0.0
PBEL21-06,PORK BELLY SLICED 6MM,2022-10-01,34.7,0.0
PBEL21-06,PORK BELLY SLICED 6MM,2022-11-01,31.4,0.0
PBEL21-06,PORK BELLY SLICED 6MM,2022-12-01,27.6,0.0
PBEL21-07,PORK BELLY SLICED 4MM!!! 1KG/PKT,2022-10-01,281.0,0.0
PBEL21-07,PORK BELLY SLICED 4MM!!! 1KG/PKT,2022-11-01,241.0,0.0
PBEL21-07,PORK BELLY SLICED 4MM!!! 1KG/PKT,2022-12-01,291.0,0.0
PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,2022-10-01,7380.0,0.0
PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,2022-11-01,7052.0,0.0
PBEL21-08,PORK BELLY SLICED 3mm 2kgX5pkt,2022-12-01,6078.0,0.0
PBEL21-09,PORK BELLY CUT 2' X 1',2022-10-01,178.92,0.0
PBEL21-09,PORK BELLY CUT 2' X 1',2022-11-01,211.51,0.0
PBEL21-09,PORK BELLY CUT 2' X 1',2022-12-01,198.02,0.0
PBEL22,PORK BELLY SLICED 2 inch X 6mm 2kg/pkt,2022-10-01,48.0,0.0
PBEL22-04,PORK BELLY SLICED 1cm 5kg/pkt,2022-10-01,100.0,0.0
PBEL22-04,PORK BELLY SLICED 1cm 5kg/pkt,2022-11-01,115.0,0.0
PBEL22-04,PORK BELLY SLICED 1cm 5kg/pkt,2022-12-01,100.0,0.0
PBEL22-05,PORK BELLY SLICED 2cm THICK,2022-10-01,119.31,0.0
PBEL22-05,PORK BELLY SLICED 2cm THICK,2022-11-01,41.06,0.0
PBEL22-05,PORK BELLY SLICED 2cm THICK,2022-12-01,71.6,0.0
PBEL22-06,PORK BELLY 1.5CM 4X5KG/CTNS (FENG ZHEN),2022-10-01,550.0,0.0
PBEL22-06,PORK BELLY 1.5CM 4X5KG/CTNS (FENG ZHEN),2022-11-01,530.0,0.0
PBEL22-06,PORK BELLY 1.5CM 4X5KG/CTNS (FENG ZHEN),2022-12-01,590.0,0.0
PBEL22-07,PORK BELLY SLICE-CHESTNUT 2MM 200GMX30PKT/CTNS,2022-10-01,12.0,0.0
PBEL22-07,PORK BELLY SLICE-CHESTNUT 2MM 200GMX30PKT/CTNS,2022-11-01,2.0,0.0
PBEL26,PORK BELLY VALUE PACK 500gmX20pkt,2022-10-01,852.0,180.0
PBEL26,PORK BELLY VALUE PACK 500gmX20pkt,2022-11-01,13.0,0.0
PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,2022-11-01,357.0,150.0
PBEL26-02,PORK BELLY VALUE PACK (KURO) 500gmX20pkt,2022-12-01,808.0,200.0
PBEL27,HOUSE BRAND:PORK BELLY SUKIYAKI (UF) 400GMX10PKT,2022-10-01,791.0,0.0
PBEL27,HOUSE BRAND:PORK BELLY SUKIYAKI (UF) 400GMX10PKT,2022-11-01,890.0,0.0
PBEL27,HOUSE BRAND:PORK BELLY SUKIYAKI (UF) 400GMX10PKT,2022-12-01,885.0,0.0
PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,2022-10-01,166.5,55.1
PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,2022-11-01,181.2,55.3
PBEL34,CHESTNUT SR BELLY BL RIND ON-SD000073,2022-12-01,171.0,57.6
PBRB04-02,PORK BRISKET BONE (SMITHFIELD-USA) 13.6kg/ctn,2022-10-01,115.0,0.0
PBRB04-02,PORK BRISKET BONE (SMITHFIELD-USA) 13.6kg/ctn,2022-11-01,5.0,0.0
PBRB04-02,PORK BRISKET BONE (SMITHFIELD-USA) 13.6kg/ctn,2022-12-01,22.0,50.0
PBRB04-03,PORK BRISKET BONE (SMITHFIELD-USA) 13kg/ctn,2022-10-01,1.0,0.0
PBRB04-03,PORK BRISKET BONE (SMITHFIELD-USA) 13kg/ctn,2022-11-01,1.0,0.0
PBRO01,PORK- ROASTED PORK BELLY,2022-10-01,7.0,10.0
PBRO01,PORK- ROASTED PORK BELLY,2022-11-01,5.0,0.0
PBRO01,PORK- ROASTED PORK BELLY,2022-12-01,11.0,9.0
PCHB01,PORK CHOP BONE IN 1.5cm 2X5KG/CTNS,2022-10-01,890.0,0.0
PCHB01,PORK CHOP BONE IN 1.5cm 2X5KG/CTNS,2022-11-01,925.0,0.0
PCHB01,PORK CHOP BONE IN 1.5cm 2X5KG/CTNS,2022-12-01,940.0,0.0
PCHB02,PORK CHOP BONE IN 1.3CM 1KG/PKT,2022-10-01,1.0,0.0
PCHB02,PORK CHOP BONE IN 1.3CM 1KG/PKT,2022-11-01,2.0,0.0
PCHB02,PORK CHOP BONE IN 1.3CM 1KG/PKT,2022-12-01,2.0,0.0
PCHB03,PORK CHOP BONE IN 1cm 20kg/ctn,2022-10-01,900.0,0.0
PCHB03,PORK CHOP BONE IN 1cm 20kg/ctn,2022-11-01,960.0,0.0
PCHB03,PORK CHOP BONE IN 1cm 20kg/ctn,2022-12-01,770.0,0.0
PCHI01,PORK CHITTERING (ICP) 10kg/ctn,2022-10-01,660.0,0.0
PCHI01,PORK CHITTERING (ICP) 10kg/ctn,2022-11-01,50.0,0.0
PCHI03,PORK LARGE COOKED INTESTINE ICP-SPAIN 10KG/CTNS,2022-10-01,3310.0,0.0
PCHI03,PORK LARGE COOKED INTESTINE ICP-SPAIN 10KG/CTNS,2022-11-01,4690.0,0.0
PCHI03,PORK LARGE COOKED INTESTINE ICP-SPAIN 10KG/CTNS,2022-12-01,2272.0,0.0
PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,2022-10-01,576.0,270.0
PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,2022-11-01,324.0,360.0
PCHI04,PORK LARGE CHITTERING COOKED SE 3X6KG/CTNS,2022-12-01,910.0,270.0
PCHI07,PORK CHITTELING / CAPS (DK-DAT SCHAUB) 15kg/ctn,2022-10-01,60.0,0.0
PCHI07,PORK CHITTELING / CAPS (DK-DAT SCHAUB) 15kg/ctn,2022-11-01,54.0,36.0
PCHI07,PORK CHITTELING / CAPS (DK-DAT SCHAUB) 15kg/ctn,2022-12-01,18.0,0.0
PCHO01,PORK CHOP 1.5CM 5kgX4pkt,2022-10-01,1520.0,0.0
PCHO01,PORK CHOP 1.5CM 5kgX4pkt,2022-11-01,1355.0,0.0
PCHO01,PORK CHOP 1.5CM 5kgX4pkt,2022-12-01,1790.0,0.0
PCHO02,PORK CHOP 8MM  5kgX2pkt,2022-10-01,84.8,0.0
PCHO02,PORK CHOP 8MM  5kgX2pkt,2022-11-01,108.4,0.0
PCHO02,PORK CHOP 8MM  5kgX2pkt,2022-12-01,124.28999999999999,0.0
PCHO03,PORK CHOP 5KG/PKT,2022-10-01,10.0,10.0
PCHO04,PORK CHOP 6MM,2022-10-01,11.2,0.0
PCHO04,PORK CHOP 6MM,2022-11-01,10.0,0.0
PCHO04,PORK CHOP 6MM,2022-12-01,21.2,0.0
PCHO05,VACUM PACK PORK CHOP  250gm/pkt X 20pkt,2022-10-01,90.0,0.0
PCHO05,VACUM PACK PORK CHOP  250gm/pkt X 20pkt,2022-11-01,0.0,0.0
PCHO05,VACUM PACK PORK CHOP  250gm/pkt X 20pkt,2022-12-01,80.0,60.0
PCHO07,PORK CHOP 1CM 5kg/pkt,2022-10-01,280.0,0.0
PCHO07,PORK CHOP 1CM 5kg/pkt,2022-11-01,250.0,0.0
PCHO07,PORK CHOP 1CM 5kg/pkt,2022-12-01,215.0,0.0
PCHO08,PORK CHOP 1.5CM 2KG/PKT,2022-12-01,5.0,5.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-10-01,1828.3,1008.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-11-01,2751.9,600.0
PCOL02,PORK COLLAR (SULINA-3975) 12kg/ctn,2022-12-01,4464.6,600.0
PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,2022-10-01,1385.9,700.0
PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,2022-11-01,635.84,900.0
PCOL03,PORK COLLAR (PIF PAF) 20KG/CTNS,2022-12-01,4500.2,13350.0
PCOL09,PORK COLLAR (AURORA) 10KG/CTNS,2022-10-01,291.7,650.0
PCOL09,PORK COLLAR (AURORA) 10KG/CTNS,2022-11-01,11.1,0.0
PCOL10-01,PORK COLLAR IBERICO (JARMONDOR-SPAIN),2022-10-01,40.22,0.0
PCOL10-01,PORK COLLAR IBERICO (JARMONDOR-SPAIN),2022-11-01,38.78,39.96
PCOL10-01,PORK COLLAR IBERICO (JARMONDOR-SPAIN),2022-12-01,84.2,34.964999999999996
PCOL10-02,PORK COLLAR CS IBERICO STEAK CUT 20PK/CTN,2022-12-01,1.0,20.0
PCOL10-03,PORK COLLAR CS IBERICO STEAK CUT 20PK/CTN,2022-10-01,15.0,0.0
PCOL10-05,IBERICO PORK COLLAR SHABU SHABU 2MM 200GM/PKT,2022-10-01,9.0,0.0
PCOL10-05,IBERICO PORK COLLAR SHABU SHABU 2MM 200GM/PKT,2022-11-01,9.0,0.0
PCOL10-05,IBERICO PORK COLLAR SHABU SHABU 2MM 200GM/PKT,2022-12-01,10.0,0.0
PCOL10-06,PORK COLLAR IBERICO SLICE 2MM 300GM 20PK/CTN,2022-11-01,20.0,20.0
PCOL10-06,PORK COLLAR IBERICO SLICE 2MM 300GM 20PK/CTN,2022-12-01,20.0,20.0
PCOS01,HOUSE BRAND:PORK COLLAR SHABU SHABU (UF) 400GMX10PKT,2022-10-01,685.0,0.0
PCOS01,HOUSE BRAND:PORK COLLAR SHABU SHABU (UF) 400GMX10PKT,2022-11-01,682.0,0.0
PCOS01,HOUSE BRAND:PORK COLLAR SHABU SHABU (UF) 400GMX10PKT,2022-12-01,817.0,0.0
PCOS03,PORK COLLAR SHABU SHABU (TENDERFRESH) 400gmX10pkt,2022-10-01,10.0,0.0
PCOS03-02,PORK COLLAR SHABU SHABU 1KG/PKT,2022-10-01,26.0,0.0
PCOS03-02,PORK COLLAR SHABU SHABU 1KG/PKT,2022-11-01,24.0,0.0
PCOS03-02,PORK COLLAR SHABU SHABU 1KG/PKT,2022-12-01,25.0,0.0
PCOS04,PORK COLLAR CUT 100-120GM,2022-10-01,210.0,0.0
PCOS04,PORK COLLAR CUT 100-120GM,2022-11-01,216.9,0.0
PCOS04,PORK COLLAR CUT 100-120GM,2022-12-01,105.0,0.0
PCOS04-01,PORK COLLAR SLICED 1CM,2022-10-01,10.4,0.0
PCOS04-01,PORK COLLAR SLICED 1CM,2022-11-01,5.2,0.0
PCOS04-01,PORK COLLAR SLICED 1CM,2022-12-01,5.9,0.0
PCOS04-02,PORK COLLAR CUT PCS,2022-10-01,2520.0,0.0
PCOS04-02,PORK COLLAR CUT PCS,2022-11-01,2765.0,0.0
PCOS04-02,PORK COLLAR CUT PCS,2022-12-01,3835.0,0.0
PCOS04-03,PORK COLLAR 7-8mm,2022-10-01,78.09,0.0
PCOS04-03,PORK COLLAR 7-8mm,2022-11-01,29.0,0.0
PCOS04-03,PORK COLLAR 7-8mm,2022-12-01,45.8,0.0
PCOS04-04,PORK COLLAR SLICED 2-3mm 2kg/pkt,2022-10-01,2162.0,0.0
PCOS04-04,PORK COLLAR SLICED 2-3mm 2kg/pkt,2022-11-01,1874.0,0.0
PCOS04-04,PORK COLLAR SLICED 2-3mm 2kg/pkt,2022-12-01,1248.0,0.0
PCOS04-05,PORK COLLAR 4mm,2022-10-01,28.0,0.0
PCOS04-05,PORK COLLAR 4mm,2022-11-01,8.0,0.0
PCOS04-06,PORK COLLAR 6mm,2022-10-01,194.0,0.0
PCOS04-06,PORK COLLAR 6mm,2022-11-01,198.0,0.0
PCOS04-06,PORK COLLAR 6mm,2022-12-01,154.0,0.0
PCOS04-07,PORK COLLAR SLICED 1.3 CM (1KG/PKT),2022-10-01,162.0,0.0
PCOS04-07,PORK COLLAR SLICED 1.3 CM (1KG/PKT),2022-11-01,69.0,0.0
PCOS04-07,PORK COLLAR SLICED 1.3 CM (1KG/PKT),2022-12-01,67.0,0.0
PCOS04-078,PORK COLLAR CUT 1.2CM,2022-10-01,298.0,0.0
PCOS04-078,PORK COLLAR CUT 1.2CM,2022-11-01,330.0,0.0
PCOS04-078,PORK COLLAR CUT 1.2CM,2022-12-01,328.2,0.0
PCOS04-08,PORK COLLAR 6mm (cut 3) 2kg/pkt,2022-10-01,42.0,0.0
PCOS06,PORK COLLAR SLICED 5mm 2KGX8PKT/CTNS,2022-10-01,140.0,0.0
PCOS06,PORK COLLAR SLICED 5mm 2KGX8PKT/CTNS,2022-11-01,190.0,0.0
PCOS06,PORK COLLAR SLICED 5mm 2KGX8PKT/CTNS,2022-12-01,78.0,0.0
PCUB02,PORK CUBE 2KGX6PKT/CTNS,2022-10-01,3192.0,0.0
PCUB02,PORK CUBE 2KGX6PKT/CTNS,2022-11-01,2080.0,0.0
PCUB02,PORK CUBE 2KGX6PKT/CTNS,2022-12-01,2128.0,0.0
PCUB04,PORK SWEET & SOUR VALUE PACK 500gm X 20pkt,2022-10-01,60.0,0.0
PCUB04,PORK SWEET & SOUR VALUE PACK 500gm X 20pkt,2022-11-01,20.0,60.0
PCUB04,PORK SWEET & SOUR VALUE PACK 500gm X 20pkt,2022-12-01,60.0,60.0
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-10-01,706.2,187.5
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-11-01,1703.5,600.0
PEAR02,PORK EARFLAPS (BURN HAIR-ONLY EARFLAP),2022-12-01,2013.4,600.0
PFAT01,PORK FAT 2KG/PKT,2022-10-01,138.0,0.0
PFAT01,PORK FAT 2KG/PKT,2022-11-01,98.0,0.0
PFAT01,PORK FAT 2KG/PKT,2022-12-01,196.0,0.0
PFAT03-02,PORK FAT CUT EXTRA SMALL CUBE 2kg/pkt,2022-10-01,577.0,0.0
PFAT03-02,PORK FAT CUT EXTRA SMALL CUBE 2kg/pkt,2022-11-01,599.0,0.0
PFAT03-02,PORK FAT CUT EXTRA SMALL CUBE 2kg/pkt,2022-12-01,564.0,0.0
PFAT04,PORK BACK FAT TONNIES,2022-10-01,1450.6,0.0
PFAT04,PORK BACK FAT TONNIES,2022-11-01,9486.89,0.0
PFAT04,PORK BACK FAT TONNIES,2022-12-01,3929.19,2000.0
PFEE01-02,PORK- PORK HIND FEET (FRIMESA) 20KG/CTNS,2022-10-01,1484.8,0.0
PFEE01-02,PORK- PORK HIND FEET (FRIMESA) 20KG/CTNS,2022-11-01,792.5,0.0
PFEE01-02,PORK- PORK HIND FEET (FRIMESA) 20KG/CTNS,2022-12-01,780.5,0.0
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-10-01,3820.0,800.0
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-11-01,3069.6,5400.0
PFEE01-05,PORK- PORK FRONT TROTTER (EXCCELENCIA-BRAZIL) 20KG/CTNS,2022-12-01,350.6,0.0
PFEE02,PORK- PIG TROTTER CUT 2' - FRONT,2022-11-01,10.0,0.0
PFEE07,"PORK- PORK FRONT FEET,TOES ON (FRIMESA)",2022-10-01,10190.0,0.0
PFEE07,"PORK- PORK FRONT FEET,TOES ON (FRIMESA)",2022-11-01,8039.9,0.0
PFEE07,"PORK- PORK FRONT FEET,TOES ON (FRIMESA)",2022-12-01,14625.1,0.0
PFER02,PORK HUMEROUSBONES 10KG/CTNS,2022-10-01,2025.0,0.0
PFER02,PORK HUMEROUSBONES 10KG/CTNS,2022-11-01,2095.0,0.0
PFER02,PORK HUMEROUSBONES 10KG/CTNS,2022-12-01,2475.0,0.0
PFER03,PORK FERMURBONE CUT 5kgX2pkt,2022-10-01,4025.0,0.0
PFER03,PORK FERMURBONE CUT 5kgX2pkt,2022-11-01,3810.0,0.0
PFER03,PORK FERMURBONE CUT 5kgX2pkt,2022-12-01,4795.0,0.0
PFER06,PORK BONE (COSTA-SPAIN),2022-11-01,390.0,390.0
PFLO02,PORK FLOSS 6mm 2kgX5pkt,2022-10-01,3958.0,0.0
PFLO02,PORK FLOSS 6mm 2kgX5pkt,2022-11-01,3822.0,0.0
PFLO02,PORK FLOSS 6mm 2kgX5pkt,2022-12-01,3624.0,0.0
PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,2022-10-01,6860.0,0.0
PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,2022-11-01,7030.0,0.0
PHCU01,PORK HOCK CUBE A 5KGX2PKT/CTNS,2022-12-01,7190.0,0.0
PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,2022-10-01,190.0,0.0
PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,2022-11-01,160.0,0.0
PHCU02,PORK HOCK CUBE AA 5Kg/Pkt,2022-12-01,150.0,0.0
PHCU04,PORK HOCK CUBE 1.5' x 1.5' 5KG/PKT,2022-10-01,40.0,0.0
PHCU04,PORK HOCK CUBE 1.5' x 1.5' 5KG/PKT,2022-11-01,200.0,0.0
PHCU04,PORK HOCK CUBE 1.5' x 1.5' 5KG/PKT,2022-12-01,180.0,0.0
PHEA01,PORK HEART (FRESH),2022-10-01,176.56,0.0
PHEA02,PORK HEARTS SLICED,2022-10-01,70.0,0.0
PHEA02,PORK HEARTS SLICED,2022-11-01,40.0,0.0
PHEA02,PORK HEARTS SLICED,2022-12-01,30.0,0.0
PHEA03,PORK HEARTS (AUST) 15KG/CTNS,2022-10-01,60.0,0.0
PHEA04,PORK HEARTS (BERNARD) 10kg/ctn,2022-10-01,110.0,300.0
PHEA04,PORK HEARTS (BERNARD) 10kg/ctn,2022-11-01,390.0,200.0
PHEA04,PORK HEARTS (BERNARD) 10kg/ctn,2022-12-01,460.0,150.0
PHES01,PORK- PIG MASK (OJJ),2022-10-01,87.0,77.0
PHES01,PORK- PIG MASK (OJJ),2022-11-01,15.0,0.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-10-01,1225.0,97.5
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-11-01,905.0,50.0
PHES02,PORK- PIG MASK WITH MEAT - BIG (TL / JMS) 5PCS/CTNS,2022-12-01,722.0,50.0
PHOC05,PORK FRONT HOCK OLYMEL-CANADA 15KG/CTNS,2022-10-01,66.5,27000.0
PHOC05,PORK FRONT HOCK OLYMEL-CANADA 15KG/CTNS,2022-11-01,234.4,0.0
PHOC05,PORK FRONT HOCK OLYMEL-CANADA 15KG/CTNS,2022-12-01,6849.46,0.0
PHOC05-01,PORK HOCK (SULINA) 20kg/ctn,2022-10-01,8800.4,27680.0
PHOC05-01,PORK HOCK (SULINA) 20kg/ctn,2022-11-01,3362.1,0.0
PHOC05-01,PORK HOCK (SULINA) 20kg/ctn,2022-12-01,409.73,0.0
PHOC05-04,PORK FRONT HOCK(BOSELER-GERMANY) 10kg/ctn,2022-10-01,120.0,0.0
PHOC05-04,PORK FRONT HOCK(BOSELER-GERMANY) 10kg/ctn,2022-11-01,2867.9,0.0
PHOC06,PORK HOCK C2 (15-16pcs) 13.61KG/CTNS,2022-10-01,19.0,0.0
PHOC06,PORK HOCK C2 (15-16pcs) 13.61KG/CTNS,2022-11-01,18.0,0.0
PHOC06,PORK HOCK C2 (15-16pcs) 13.61KG/CTNS,2022-12-01,19.0,0.0
PHOC07,PORK HOCK C2 10KG/CTNS,2022-10-01,560.0,0.0
PHOC07,PORK HOCK C2 10KG/CTNS,2022-11-01,520.0,0.0
PHOC07,PORK HOCK C2 10KG/CTNS,2022-12-01,430.0,0.0
PHOC09,PORK HOCK C4 3X5KG/CTNS,2022-10-01,1660.0,0.0
PHOC09,PORK HOCK C4 3X5KG/CTNS,2022-11-01,1400.0,0.0
PHOC09,PORK HOCK C4 3X5KG/CTNS,2022-12-01,1665.0,0.0
PHOC10,PORK HOCK S2 250gm 2X5KG/CTNS,2022-10-01,190.0,0.0
PHOC10,PORK HOCK S2 250gm 2X5KG/CTNS,2022-11-01,150.0,0.0
PHOC10,PORK HOCK S2 250gm 2X5KG/CTNS,2022-12-01,125.0,0.0
PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,2022-10-01,1115.0,0.0
PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,2022-11-01,1445.0,0.0
PHOC11,PORK HOCK S2 450-500gm 2X5KG/CTNS,2022-12-01,1495.0,0.0
PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,2022-10-01,4340.0,0.0
PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,2022-11-01,4170.0,0.0
PHOC12,PORK HOCK S2 350-400gm 5KGX2PKT/CTNS,2022-12-01,5035.0,0.0
PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,2022-10-01,765.0,0.0
PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,2022-11-01,614.6,0.0
PHOC14,PORK HOCK S2 800gm 20pcs 15KG/CTNS,2022-12-01,705.0,0.0
PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,2022-10-01,224.0,92.0
PIGB02,PORK- PIG BRAIN (PCS) 3PCS/BOX,2022-11-01,104.0,104.0
PJOW06,PORK JOWL MEAT RINDLESS (UGGLARPS),2022-10-01,48.0,0.0
PJOW06,PORK JOWL MEAT RINDLESS (UGGLARPS),2022-11-01,12.0,0.0
PJOW06,PORK JOWL MEAT RINDLESS (UGGLARPS),2022-12-01,24.0,0.0
PJOW10,PORK JOWL BOSELER 5KG/CTN,2022-10-01,600.0,175.0
PJOW10,PORK JOWL BOSELER 5KG/CTN,2022-11-01,352.61,770.0
PJOW10,PORK JOWL BOSELER 5KG/CTN,2022-12-01,366.0,100.0
PKID03,PORK KIDNEY  (SCAN HK) 10KG,2022-10-01,700.0,300.0
PKID03,PORK KIDNEY  (SCAN HK) 10KG,2022-11-01,950.0,300.0
PKID03,PORK KIDNEY  (SCAN HK) 10KG,2022-12-01,970.0,300.0
PLEG01,PORK LEG (FRIMESA 90CL-SA) 25kg/ctn,2022-10-01,12918.7,0.0
PLEG01,PORK LEG (FRIMESA 90CL-SA) 25kg/ctn,2022-11-01,2150.0,0.0
PLEG01,PORK LEG (FRIMESA 90CL-SA) 25kg/ctn,2022-12-01,775.0,27000.0
PLEG03,PORK LEG (ALEGRA-SA),2022-10-01,3961.52,0.0
PLEG03,PORK LEG (ALEGRA-SA),2022-11-01,39.4,27998.285000000003
PLEG03,PORK LEG (ALEGRA-SA),2022-12-01,75.84,0.0
PLEG05-03,PORK LEG (SULINA) 18kg/ctns,2022-10-01,80.0,6300.0
PLEG05-03,PORK LEG (SULINA) 18kg/ctns,2022-11-01,134.0,0.0
PLEG05-03,PORK LEG (SULINA) 18kg/ctns,2022-12-01,8.5,0.0
PLEG09-02,PORK LEG CUT 1.5INCH  X 1.5INCH,2022-10-01,288.0,0.0
PLEG09-02,PORK LEG CUT 1.5INCH  X 1.5INCH,2022-11-01,276.0,0.0
PLEG09-02,PORK LEG CUT 1.5INCH  X 1.5INCH,2022-12-01,276.0,0.0
PLEM02,PORK LEG MUSCLE 500gm X 20pkt,2022-10-01,77.0,40.0
PLEM02,PORK LEG MUSCLE 500gm X 20pkt,2022-11-01,74.0,40.0
PLEM02,PORK LEG MUSCLE 500gm X 20pkt,2022-12-01,71.0,100.0
PLES06,PORK LEAN VALUE PACK 500gmX20pkt,2022-12-01,40.0,60.0
PLES09,PORK LEG CUT EXTRA SMALL CUBE (SIEW MAI) 2kg/pkt,2022-10-01,511.0,0.0
PLES09,PORK LEG CUT EXTRA SMALL CUBE (SIEW MAI) 2kg/pkt,2022-11-01,532.0,0.0
PLES09,PORK LEG CUT EXTRA SMALL CUBE (SIEW MAI) 2kg/pkt,2022-12-01,500.0,0.0
PLES09-01,PORK LEG CUT EXTRA SMALL CUBE (DA BAO) 2kg/pkt,2022-11-01,161.0,0.0
PLES09-01,PORK LEG CUT EXTRA SMALL CUBE (DA BAO) 2kg/pkt,2022-12-01,159.0,0.0
PLIV02,PORK LIVER SLICED 2kgX5pkt,2022-10-01,5952.0,0.0
PLIV02,PORK LIVER SLICED 2kgX5pkt,2022-11-01,5722.0,0.0
PLIV02,PORK LIVER SLICED 2kgX5pkt,2022-12-01,5696.0,0.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-10-01,630.0,1800.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-11-01,250.0,150.0
PLIV03,PORK LIVER (HK SCAN) 10kg/ctn,2022-12-01,650.0,640.0
PLIV05,HEART PROTECTING MEAT (LIVER),2022-12-01,20.0,20.0
PLIV07,PORK LIVER (FOOD FAMILY) 10KG/CTNS,2022-11-01,430.0,445.0
PLIV07,PORK LIVER (FOOD FAMILY) 10KG/CTNS,2022-12-01,2760.0,1380.0
PLOB08,PORK LOIN BONE IN (FRIMESA) 25kg/ctn,2022-10-01,875.0,0.0
PLOI01,PORK LOIN (SULINA) 18kg/ctn,2022-12-01,4320.0,4320.0
PLOI04,PORK LOIN (FRIMESA-SA) 25kg/ctn,2022-10-01,4868.4,0.0
PLOI04,PORK LOIN (FRIMESA-SA) 25kg/ctn,2022-11-01,3222.8,0.0
PLOI04,PORK LOIN (FRIMESA-SA) 25kg/ctn,2022-12-01,1652.7,810.0
PLOI07,PORK LOIN BONELESS 500gmX20pkt,2022-10-01,40.0,60.0
PLOI07,PORK LOIN BONELESS 500gmX20pkt,2022-11-01,20.0,0.0
PLOI07,PORK LOIN BONELESS 500gmX20pkt,2022-12-01,110.0,60.0
PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,2022-10-01,954.0,0.0
PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,2022-11-01,1018.0,0.0
PLOI08-01,PORK LOIN SLICED 4mm 10X2KG/CTNS,2022-12-01,1300.0,0.0
PLOI08-03,PORK LOIN SLICED 3.2mm Cut 2  (PLO13),2022-10-01,88.0,0.0
PLOI08-03,PORK LOIN SLICED 3.2mm Cut 2  (PLO13),2022-11-01,92.0,0.0
PLOI08-03,PORK LOIN SLICED 3.2mm Cut 2  (PLO13),2022-12-01,78.0,0.0
PLOI08-04,PORK LOIN SLICED 4 inch x 0.5' X 3.5mm,2022-10-01,54.0,0.0
PLOI08-04,PORK LOIN SLICED 4 inch x 0.5' X 3.5mm,2022-11-01,58.0,0.0
PLOI08-04,PORK LOIN SLICED 4 inch x 0.5' X 3.5mm,2022-12-01,46.0,0.0
PLOI10,PORK LOIN MINCED / TRIMMING,2022-10-01,453.52,700.0
PLOI10,PORK LOIN MINCED / TRIMMING,2022-11-01,408.02,800.0
PLOI10,PORK LOIN MINCED / TRIMMING,2022-12-01,289.62,0.0
PLOR01-02,PORK LOIN RIB (AURORA) 10kg/ctn,2022-12-01,30.0,30.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-10-01,3943.5,640.0
PLOR01-06,PORK LOIN RIB (SEARA) 10KG,2022-11-01,3650.9,520.0
