pdt_code,pdt_name,current_inv,summary_purchases_date_range,summary_purchases_min_price,summary_purchases_max_price,summary_sales_date_range,summary_sales_latest_date,summary_sales_latest_price,summary_sales_min_price,summary_sales_max_price
CBSL09,,,,,,2021-09-01 - 2023-09-08,2021-10-14,5.5,2.2,5.5
CBSL11,,,2023-03-01 - 2023-09-08,3.5,4.2,2023-03-01 - 2023-09-08,2023-08-07,5.56,3.8,17.41
CBSL12,,,2023-03-01 - 2023-09-08,3.8,3.8,2023-03-01 - 2023-09-08,2023-07-05,5.6,5.6,5.6
CBSL13,,,2021-09-01 - 2023-09-08,1.7,2.8,2021-09-01 - 2023-09-08,2022-03-23,2.9,2.9,2.9
CBSL14,,,2023-03-01 - 2023-09-08,2.8,2.9,2023-03-01 - 2023-09-08,2023-09-05,3.75,3.75,3.85
CBUT-01,,,2021-09-01 - 2023-09-08,1.5,2.7,2021-09-01 - 2023-09-08,2022-02-21,2.5,2.5,2.5
CCUB01,,,,,,2023-03-01 - 2023-09-08,2023-07-03,4.6,4.6,4.6
CCUB010,,,,,,2023-03-01 - 2023-09-08,2023-07-18,4.3,4.0,4.6
CCUB03,,,,,,2023-03-01 - 2023-09-08,2023-08-30,5.5,4.6,6.5
CCUB04,,,,,,2023-03-01 - 2023-09-08,2023-09-07,4.71,0.01,6.5
CCUB05,,,,,,2023-03-01 - 2023-09-08,2023-06-29,4.04,3.4,5.9
CCUB06,,,,,,2023-03-01 - 2023-09-08,2023-09-07,4.32,3.25,5.9
CCUB09,,,,,,2023-03-01 - 2023-09-08,2023-08-22,5.79,3.71,7.22
CCUB11,,,2023-03-01 - 2023-09-08,3.5,3.6,2023-03-01 - 2023-09-08,2023-09-07,4.65,3.7,6.02
CCUR01,,,2023-03-01 - 2023-09-08,2.8,2.8,2023-03-01 - 2023-09-08,2023-09-07,3.84,0.01,4.8
CCUR02,,,,,,2023-03-01 - 2023-09-08,2023-09-07,3.6,3.6,3.6
CCUR05,,,,,,2023-03-01 - 2023-09-08,2023-07-29,2.55,2.55,2.55
CCUR06,,,2023-03-01 - 2023-09-08,2.2,2.4,2023-03-01 - 2023-09-08,2023-08-18,3.0,3.0,3.5
CCUR07,,,,,,2023-03-01 - 2023-09-08,2023-09-06,2.8,2.8,3.5
CCUR08,,,2021-09-01 - 2023-09-08,3.0,4.2,2021-09-01 - 2023-09-08,2023-01-20,4.8,3.5,4.8
CDRU01,,,2023-03-01 - 2023-09-08,2.7,2.8,2023-03-01 - 2023-09-08,2023-05-26,3.5,3.0,4.5
CDRU02,,,2021-09-01 - 2023-09-08,2.6,2.6,2021-09-01 - 2023-09-08,2023-02-17,3.5,2.8,4.5
CDRU03,,,2023-03-01 - 2023-09-08,1.98,1.98,2023-03-01 - 2023-09-08,2023-09-07,3.2,0.01,7.22
CDRU04,,,2021-09-01 - 2023-09-08,30.0,34.5,2021-09-01 - 2023-09-08,2023-02-08,32.25,32.25,52.5
CDRU05,,,2023-03-01 - 2023-09-08,23.25,36.0,2023-03-01 - 2023-09-08,2023-09-07,37.5,33.0,37.5
CFAT01,,,2023-03-01 - 2023-09-08,4.0,4.0,2023-03-01 - 2023-09-08,2023-05-25,3.5,3.5,4.8
CFAT02,,,2023-03-01 - 2023-09-08,4.8,4.8,2023-03-01 - 2023-09-08,2023-09-07,6.5,5.0,6.5
CFEE01,,,,,,2023-03-01 - 2023-09-08,2023-09-07,4.88,0.01,8.88
CFEE02-01,,,2021-09-01 - 2023-09-08,0.6,0.6,2021-09-01 - 2023-09-08,2022-08-30,3.8,0.01,3.8
CFEE03,,,,,,2021-09-01 - 2023-09-08,2022-03-03,4.2,4.2,4.4
CFEE04,,,,,,2023-03-01 - 2023-09-08,2023-08-30,3.5,0.01,4.54
CFEE04-02,,,2023-03-01 - 2023-09-08,1.56,1.56,2021-09-01 - 2023-09-08,2021-10-15,3.5,2.5,3.8
CFEE04-03,,,2023-03-01 - 2023-09-08,1.54,1.69,2023-03-01 - 2023-09-08,2023-09-07,3.18,1.7,4.0
CFEE05,,,2023-03-01 - 2023-09-08,1.49,1.49,2021-09-01 - 2023-09-08,2021-11-07,3.5,3.5,3.5
CFEE08,,,2021-09-01 - 2023-09-08,1.43,1.43,2023-03-01 - 2023-09-08,2023-07-04,2.7,2.7,3.8
CFEE09,,,2023-03-01 - 2023-09-08,19.0,19.0,2023-03-01 - 2023-09-08,2023-08-19,22.0,22.0,22.0
CFEE10,,,,,,2023-03-01 - 2023-09-08,2023-07-11,0.8,0.8,1.5
CFIL02,,,2023-03-01 - 2023-09-08,4.5,4.5,2023-03-01 - 2023-09-08,2023-08-02,6.6,0.01,7.8
CFIL03,,,2023-03-01 - 2023-09-08,4.0,4.4,2023-03-01 - 2023-09-08,2023-04-06,7.5,7.5,8.3
CFIL04,,,2023-03-01 - 2023-09-08,3.3,3.9,2023-03-01 - 2023-09-08,2023-09-05,6.5,3.6,6.5
CFLI001,,,2023-03-01 - 2023-09-08,2.0,2.0,2023-03-01 - 2023-09-08,2023-04-20,3.2,3.0,4.0
CFLI001-01,,,2023-03-01 - 2023-09-08,1.8,2.5,2023-03-01 - 2023-09-08,2023-08-12,3.3,2.8,3.5
CFLO01,,,,,,2021-09-01 - 2023-09-08,2021-10-18,3.6,3.6,3.6
CGIZ01,,,2023-03-01 - 2023-09-08,2.01,2.5,2023-03-01 - 2023-09-08,2023-09-07,3.3,2.4,4.0
CGIZ03,,,2023-03-01 - 2023-09-08,2.3,3.0,2023-03-01 - 2023-09-08,2023-08-02,3.63,2.5,4.0
CGIZ07,,,2023-03-01 - 2023-09-08,2.3,2.3,2023-03-01 - 2023-09-08,2023-09-06,3.0,2.5,4.0
CGIZ09,,,2021-09-01 - 2023-09-08,1.5,3.0,2021-09-01 - 2023-09-08,2022-01-25,3.5,2.0,3.8
CHEAD01,,,2021-09-01 - 2023-09-08,2.1,2.4,2021-09-01 - 2023-09-08,2022-05-15,3.0,3.0,3.5
CHIF001,,,2021-09-01 - 2023-09-08,4.5,8.34,2021-09-01 - 2023-09-08,2022-06-01,5.8,4.7,5.8
CHIF002,,,2023-03-01 - 2023-09-08,5.6,7.0,2023-03-01 - 2023-09-08,2023-08-29,7.5,6.5,7.5
CKAD01,,,2023-03-01 - 2023-09-08,7.0,8.2,2023-03-01 - 2023-09-08,2023-08-21,7.8,7.2,15.74
CKAD02,,,2023-03-01 - 2023-09-08,7.5,7.65,2023-03-01 - 2023-09-08,2023-09-07,8.75,0.01,13.85
CKAD05,,,2021-09-01 - 2023-09-08,7.0,7.0,2021-09-01 - 2023-09-08,2021-10-11,7.5,7.2,8.5
CKAD07,,,2023-03-01 - 2023-09-08,8.2,8.2,2023-03-01 - 2023-09-08,2023-06-21,9.2,8.3,9.5
CLIV01,,,2023-03-01 - 2023-09-08,8.0,8.0,2023-03-01 - 2023-09-08,2023-09-05,8.5,8.5,9.5
CLQC01,,,2023-03-01 - 2023-09-08,2.7,2.7,2023-03-01 - 2023-09-08,2023-07-07,3.0,3.0,3.0
CLQC03,,,2021-09-01 - 2023-09-08,2.4,2.4,2023-03-01 - 2023-09-08,2023-09-07,2.53,2.2,3.4
CMIJ01,,,2023-03-01 - 2023-09-08,3.56,4.6,2023-03-01 - 2023-09-08,2023-09-07,5.75,4.2,6.9
CMIJ02,,,2021-09-01 - 2023-09-08,3.4,4.25,2021-09-01 - 2023-09-08,2022-03-26,4.7,3.8,6.0
CMIJ02-02,,,2023-03-01 - 2023-09-08,4.3,4.6,2023-03-01 - 2023-09-08,2023-03-21,6.24,4.7,6.9
CMIJ03,,,2021-09-01 - 2023-09-08,4.4,4.65,2021-09-01 - 2023-09-08,2023-01-09,6.35,4.5,7.0
CMIJ03-01,,,2023-03-01 - 2023-09-08,4.2,4.8,2023-03-01 - 2023-09-08,2023-09-07,6.2,0.01,9.17
CMIJ03-02,,,2021-09-01 - 2023-09-08,3.1,4.8,2021-09-01 - 2023-09-08,2023-01-08,6.2,4.9,9.25
CMIJ04,,,2023-03-01 - 2023-09-08,4.3,4.6,2023-03-01 - 2023-09-08,2023-07-26,6.5,4.8,6.8
CMIJ05,,,2023-03-01 - 2023-09-08,4.3,4.7,2023-03-01 - 2023-09-08,2023-07-08,6.03,4.4,99.0
CMIJ09,,,2021-09-01 - 2023-09-08,2.0,3.0,2023-03-01 - 2023-09-08,2023-05-08,3.6,3.0,3.6
CMIN01,,,2021-09-01 - 2023-09-08,4.5,4.5,2023-03-01 - 2023-09-08,2023-09-07,5.1,0.01,9.58
CMIN02,,,2021-09-01 - 2023-09-08,1.7,2.5,2021-09-01 - 2023-09-08,2022-10-05,4.8,3.0,4.8
CMIN03,,,2023-03-01 - 2023-09-08,1.75,1.75,2023-03-01 - 2023-09-08,2023-06-29,2.94,2.0,3.4
CMIN04,,,2023-03-01 - 2023-09-08,2.5,2.6,2023-03-01 - 2023-09-08,2023-09-07,3.39,3.35,3.4
CMIN05,,,2021-09-01 - 2023-09-08,4.5,6.5,2021-09-01 - 2023-09-08,2022-10-19,4.9,0.01,8.0
CMIN06,,,,,,2021-09-01 - 2023-09-08,2022-12-19,4.6,4.6,4.6
CMIN07,,,,,,2023-03-01 - 2023-09-08,2023-08-22,3.0,3.0,6.06
CNECK01,,,2021-09-01 - 2023-09-08,1.8,2.1,2021-09-01 - 2023-09-08,2022-04-20,3.5,2.5,3.5
CNSF01,,,2021-09-01 - 2023-09-08,1.8,2.3,2021-09-01 - 2023-09-08,2022-11-22,3.3,0.01,3.7
CNSF02,,,2023-03-01 - 2023-09-08,2.5,2.7,2023-03-01 - 2023-09-08,2023-09-04,3.35,0.01,4.0
COLD01,,,2023-03-01 - 2023-09-08,4.6,5.5,2023-03-01 - 2023-09-08,2023-09-06,7.0,4.8,9.3
CPAW01,,,,,,2023-03-01 - 2023-09-08,2023-07-11,4.7,4.0,4.7
CPAW07,,,2023-03-01 - 2023-09-08,3.15,3.15,2023-03-01 - 2023-09-08,2023-08-10,3.4,3.4,3.4
CQUL02,,,2023-03-01 - 2023-09-08,2.1,2.3,2023-03-01 - 2023-09-08,2023-08-01,2.4,2.4,2.6
CQUL03,,,2023-03-01 - 2023-09-08,1.6,2.1,2023-03-01 - 2023-09-08,2023-09-07,1.99,1.8,2.8
CQUL04,,,2021-09-01 - 2023-09-08,1.63,2.4,2023-03-01 - 2023-09-08,2023-03-15,2.8,2.6,2.8
CQUL06,,,2023-03-01 - 2023-09-08,1.9,1.9,2023-03-01 - 2023-09-08,2023-04-27,2.1,2.1,2.1
CSBL01,,,2023-03-01 - 2023-09-08,4.8,5.5,2023-03-01 - 2023-09-08,2023-09-06,6.8,6.5,7.2
CSBL01-02,,,2023-03-01 - 2023-09-08,6.41,8.5,2023-03-01 - 2023-09-08,2023-08-19,10.0,8.7,11.0
CSBL01-03,,,2021-09-01 - 2023-09-08,6.2,10.5,2021-09-01 - 2023-09-08,2023-02-10,10.8,6.5,11.5
CSKI01,,,2023-03-01 - 2023-09-08,2.8,2.8,2023-03-01 - 2023-09-08,2023-04-21,2.7,2.5,2.7
CSKI02,,,2023-03-01 - 2023-09-08,2.5,2.5,2023-03-01 - 2023-09-08,2023-07-29,2.7,2.5,2.8
CSLI01,,,,,,2023-03-01 - 2023-09-08,2023-09-07,4.42,0.01,6.0
CSLI01-01,,,,,,2023-03-01 - 2023-09-08,2023-09-07,4.64,3.45,5.9
CSLI01-02,,,,,,2021-09-01 - 2023-09-08,2022-05-31,6.8,0.01,6.8
CSLI01-03,,,,,,2023-03-01 - 2023-09-08,2023-08-31,4.5,4.0,5.9
CSLI02,,,,,,2023-03-01 - 2023-09-08,2023-08-25,5.7,5.7,5.7
CSLI02-02,,,,,,2021-09-01 - 2023-09-08,2021-10-13,3.8,3.8,3.8
CSLI02-03,,,,,,2021-09-01 - 2023-09-08,2023-02-06,7.0,4.7,7.0
CSLI02-05,,,,,,2023-03-01 - 2023-09-08,2023-07-31,7.0,7.0,7.0
CSLI04-01,,,,,,2023-03-01 - 2023-09-08,2023-08-29,7.0,7.0,7.0
CSLI06,,,,,,2023-03-01 - 2023-09-08,2023-09-07,3.6,3.6,7.0
CSLI07,,,,,,2023-03-01 - 2023-09-08,2023-08-18,7.0,7.0,7.0
CSLI08,,,,,,2021-09-01 - 2023-09-08,2022-07-16,3.0,1.2,4.2
CSLI08-02,,,2021-09-01 - 2023-09-08,2.1,2.5,2023-03-01 - 2023-09-08,2023-07-07,4.76,4.76,4.76
CSLI08-03,,,2023-03-01 - 2023-09-08,2.8,2.9,2023-03-01 - 2023-09-08,2023-09-07,3.85,0.01,5.09
CSLI09,,,,,,2021-09-01 - 2023-09-08,2021-10-17,3.8,3.8,3.8
CSOF01,,,2021-09-01 - 2023-09-08,8.4,10.17,2021-09-01 - 2023-09-08,2022-11-18,15.0,8.6,18.0
CSOF02,,,2023-03-01 - 2023-09-08,7.0,7.0,2023-03-01 - 2023-09-08,2023-08-23,11.5,8.0,12.8
CSOF02-02,,,,,,2021-09-01 - 2023-09-08,2022-12-31,4.0,4.0,7.0
CSPR03,,,2021-09-01 - 2023-09-08,48.0,48.0,2021-09-01 - 2023-09-08,2022-09-14,49.6,33.6,57.6
CSPR03-01,,,2021-09-01 - 2023-09-08,23.52,48.0,2021-09-01 - 2023-09-08,2022-11-20,50.13,24.96,64.2
CSPR03-02,,,2023-03-01 - 2023-09-08,24.0,25.92,2023-03-01 - 2023-09-08,2023-08-26,52.8,25.92,52.8
CSPR03-05,,,2021-09-01 - 2023-09-08,3.5,4.73,2021-09-01 - 2023-09-08,2021-12-31,4.5,4.5,4.5
CSPR04,,,2021-09-01 - 2023-09-08,23.0,46.51,2023-03-01 - 2023-09-08,2023-09-07,60.0,37.8,70.2
CSPR04-2,,,2023-03-01 - 2023-09-08,24.3,24.3,2023-03-01 - 2023-09-08,2023-08-24,25.2,25.2,25.2
CSPR04-3,,,2023-03-01 - 2023-09-08,30.24,30.24,2023-03-01 - 2023-09-08,2023-09-02,34.56,34.56,34.56
CSPR05,,,2023-03-01 - 2023-09-08,4.0,4.0,2023-03-01 - 2023-09-08,2023-05-28,5.0,5.0,5.0
CSQS01,,,2023-03-01 - 2023-09-08,2.5,3.0,2023-03-01 - 2023-09-08,2023-08-16,4.0,3.5,4.0
CTHI03,,,2021-09-01 - 2023-09-08,2.3,3.0,2021-09-01 - 2023-09-08,2022-07-04,3.6,2.6,5.8
CTIP001,,,2021-09-01 - 2023-09-08,0.5,1.03,2021-09-01 - 2023-09-08,2022-07-21,1.2,1.2,2.5
CWHL01,,,2023-03-01 - 2023-09-08,34.5,34.5,2023-03-01 - 2023-09-08,2023-05-12,37.5,37.5,37.5
CWHL02,,,2023-03-01 - 2023-09-08,39.0,39.0,2023-03-01 - 2023-09-08,2023-03-07,56.16,42.0,57.0
CWHL03,,,2021-09-01 - 2023-09-08,27.75,43.5,2021-09-01 - 2023-09-08,2022-12-13,45.75,30.0,61.6
CWHL06,,,,,,2021-09-01 - 2023-09-08,2021-09-22,1.4,0.01,2.8
CWHL08,,,2021-09-01 - 2023-09-08,37.5,37.5,2021-09-01 - 2023-09-08,2022-09-26,49.5,46.5,51.0
CWHL09,,,2023-03-01 - 2023-09-08,33.0,34.5,2023-03-01 - 2023-09-08,2023-06-12,37.5,37.5,37.5
CWHL12,,,2021-09-01 - 2023-09-08,24.75,26.25,2021-09-01 - 2023-09-08,2021-11-22,40.5,40.5,45.0
CWHL13,,,2023-03-01 - 2023-09-08,29.3,43.5,2023-03-01 - 2023-09-08,2023-09-07,53.11,33.0,72.0
CWHL13-01,,,2023-03-01 - 2023-09-08,22.5,28.45,2023-03-01 - 2023-09-08,2023-09-07,47.13,26.5,57.0
CWHL13-02,,,2021-09-01 - 2023-09-08,45.35,45.35,2021-09-01 - 2023-09-08,2022-09-21,49.27,48.08,61.6
CWHL13-03,,,2021-09-01 - 2023-09-08,21.25,21.31,2021-09-01 - 2023-09-08,2022-04-26,40.83,26.5,45.0
CWHL14,,,2023-03-01 - 2023-09-08,2.8,9.98,2023-03-01 - 2023-09-08,2023-09-06,10.8,0.01,12.0
CWHL15,,,,,,2023-03-01 - 2023-09-08,2023-08-30,3.94,1.7,4.54
CWHO01,,,2023-03-01 - 2023-09-08,2.6,4.2,2023-03-01 - 2023-09-08,2023-09-07,4.92,0.01,6.5
CWHO02,,,2023-03-01 - 2023-09-08,29.15,29.15,2023-03-01 - 2023-09-08,2023-08-18,27.5,27.5,27.5
CWHO03-01,,,2021-09-01 - 2023-09-08,2.9,4.5,2021-09-01 - 2023-09-08,2022-04-26,5.0,3.2,5.0
CWHO04,,,2023-03-01 - 2023-09-08,2.3,2.85,2023-03-01 - 2023-09-08,2023-09-05,5.36,2.5,60.0
CWHO04-03,,,2021-09-01 - 2023-09-08,4.8,4.8,2021-09-01 - 2023-09-08,2022-08-14,6.5,0.01,6.5
CWHO04-06,,,2023-03-01 - 2023-09-08,2.5,2.5,2023-03-01 - 2023-09-08,2023-08-18,2.7,2.7,2.7
CWHO05,,,2021-09-01 - 2023-09-08,3.3,3.3,2021-09-01 - 2023-09-08,2023-01-20,4.8,4.8,4.8
CWHO06,,,2023-03-01 - 2023-09-08,2.2,2.3,2023-03-01 - 2023-09-08,2023-05-16,2.8,2.8,2.8
CWHO08-03,,,2023-03-01 - 2023-09-08,2.25,2.8,2023-03-01 - 2023-09-08,2023-08-23,3.0,2.5,3.0
CWHO09,,,2023-03-01 - 2023-09-08,3.5,3.5,2023-03-01 - 2023-09-08,2023-03-29,0.01,0.01,0.01
CWIN01,,,2021-09-01 - 2023-09-08,40.0,60.0,2021-09-01 - 2023-09-08,2022-10-25,64.5,52.5,64.5
CWIN01-03,,,2023-03-01 - 2023-09-08,3.6,4.3,2023-03-01 - 2023-09-08,2023-09-07,5.0,4.0,7.18
CWIN01-04,,,2023-03-01 - 2023-09-08,4.4,4.4,2023-03-01 - 2023-09-08,2023-09-05,5.2,4.5,5.2
CWIN01-05,,,2021-09-01 - 2023-09-08,57.0,63.0,2021-09-01 - 2023-09-08,2023-02-25,64.5,59.25,67.5
CWIN02,,,2021-09-01 - 2023-09-08,3.5,4.0,2021-09-01 - 2023-09-08,2022-06-25,4.8,0.01,5.0
CWIN02-03,,,2021-09-01 - 2023-09-08,45.0,45.0,2021-09-01 - 2023-09-08,2022-04-08,55.07,52.5,57.0
CWIN02-04,,,2023-03-01 - 2023-09-08,4.0,4.1,2023-03-01 - 2023-09-08,2023-06-15,4.5,4.2,5.6
CWIN02-05,,,2023-03-01 - 2023-09-08,41.83,57.0,2023-03-01 - 2023-09-08,2023-09-07,51.5,44.0,75.0
CWIN02-06,,,2021-09-01 - 2023-09-08,3.0,3.75,2021-09-01 - 2023-09-08,2023-01-07,5.0,0.01,6.5
CWIN02-07,,,2021-09-01 - 2023-09-08,3.6,3.9,2021-09-01 - 2023-09-08,2022-12-16,3.85,3.0,5.0
CWIN02-08,,,2021-09-01 - 2023-09-08,3.0,6.9,2021-09-01 - 2023-09-08,2023-01-18,4.5,3.6,9.2
CWIN02-09,,,2023-03-01 - 2023-09-08,46.5,46.5,2023-03-01 - 2023-09-08,2023-09-07,54.0,51.0,60.0
CWIN03,,,2023-03-01 - 2023-09-08,60.0,60.0,2023-03-01 - 2023-09-08,2023-05-13,72.0,63.0,75.0
CWIN04,,,2021-09-01 - 2023-09-08,49.5,49.5,2021-09-01 - 2023-09-08,2022-09-13,51.0,51.0,51.0
CWIN05-01,,,2021-09-01 - 2023-09-08,30.0,54.0,2021-09-01 - 2023-09-08,2023-02-27,32.0,0.01,67.5
CWIN05-04,,,2023-03-01 - 2023-09-08,63.0,64.5,2023-03-01 - 2023-09-08,2023-05-10,69.0,63.5,75.0
CWIN06,,,2023-03-01 - 2023-09-08,3.4,3.9,2023-03-01 - 2023-09-08,2023-05-30,4.7,3.5,6.54
CWIN06-01,,,2023-03-01 - 2023-09-08,2.68,3.3,2023-03-01 - 2023-09-08,2023-09-07,4.5,3.0,7.22
CWIN06-03,,,2021-09-01 - 2023-09-08,1.0,1.0,2023-03-01 - 2023-09-08,2023-03-23,2.0,2.0,2.0
CWIN06-04,,,2023-03-01 - 2023-09-08,3.3,3.3,2023-03-01 - 2023-09-08,2023-08-22,4.6,4.5,4.6
CWIN06-07,,,2023-03-01 - 2023-09-08,3.4,3.8,2023-03-01 - 2023-09-08,2023-04-12,4.51,3.8,4.8
CWIN10,,,,,,2023-03-01 - 2023-09-08,2023-08-28,45.75,45.75,55.5
CWIN11,,,2021-09-01 - 2023-09-08,45.75,48.0,2021-09-01 - 2023-09-08,2022-06-23,49.5,46.0,60.0
CWIN12,,,2021-09-01 - 2023-09-08,36.0,49.5,2021-09-01 - 2023-09-08,2022-12-31,46.0,28.5,67.5
CWIN12-02,,,2021-09-01 - 2023-09-08,40.5,55.5,2021-09-01 - 2023-09-08,2022-02-28,46.0,46.0,55.5
CWIN12-04,,,2023-03-01 - 2023-09-08,34.5,61.5,2023-03-01 - 2023-09-08,2023-09-03,51.19,47.5,75.0
CWIN12-05,,,2021-09-01 - 2023-09-08,3.19,3.19,2021-09-01 - 2023-09-08,2022-04-05,4.5,3.55,4.5
CWIN14,,,,,,2021-09-01 - 2023-09-08,2022-10-27,1.0,1.0,1.0
CWIN15,,,2023-03-01 - 2023-09-08,1.5,1.5,2023-03-01 - 2023-09-08,2023-03-14,3.0,3.0,3.0
CWIN16,,,2023-03-01 - 2023-09-08,2.6,3.0,2023-03-01 - 2023-09-08,2023-09-05,3.45,2.8,4.5
CWIN17,,,2023-03-01 - 2023-09-08,3.4,4.22,2023-03-01 - 2023-09-08,2023-09-07,5.0,3.6,45.36
DEER01,,,2023-03-01 - 2023-09-08,26.0,28.0,2023-03-01 - 2023-09-08,2023-09-05,30.0,28.2,33.0
DES010,,,,,,2021-09-01 - 2023-09-08,2021-11-07,1.9,1.9,1.9
DES011,,,2023-03-01 - 2023-09-08,20.9,21.0,2023-03-01 - 2023-09-08,2023-05-30,30.0,30.0,30.0
DRINK001,,,2021-09-01 - 2023-09-08,11.4,11.4,2021-09-01 - 2023-09-08,2021-12-22,11.6,10.3,11.6
DUCK01-03,,,2021-09-01 - 2023-09-08,5.39,6.0,2021-09-01 - 2023-09-08,2023-01-20,6.8,6.2,6.8
DUCK01-04,,,2023-03-01 - 2023-09-08,5.07,6.5,2023-03-01 - 2023-09-08,2023-09-06,6.8,6.0,7.5
DUCK01-05,,,2023-03-01 - 2023-09-08,10.6,10.6,2023-03-01 - 2023-09-08,2023-09-07,13.0,11.78,13.5
DUCK01-06,,,2021-09-01 - 2023-09-08,18.0,18.0,2021-09-01 - 2023-09-08,2021-10-01,22.0,22.0,22.0
DUCK03,,,2023-03-01 - 2023-09-08,3.2,3.2,2023-03-01 - 2023-09-08,2023-09-07,4.0,3.3,4.2
DUCK03-01,,,2021-09-01 - 2023-09-08,2.8,2.8,2021-09-01 - 2023-09-08,2022-11-26,4.2,4.2,4.2
DUCK03-02,,,2023-03-01 - 2023-09-08,3.2,6.5,2023-03-01 - 2023-09-08,2023-07-20,4.5,3.7,4.5
DUCK04,,,2023-03-01 - 2023-09-08,11.0,11.5,2023-03-01 - 2023-09-08,2023-08-18,12.5,12.5,12.5
DUCK04-01,,,2023-03-01 - 2023-09-08,7.8,9.49,2023-03-01 - 2023-09-08,2023-09-04,11.0,9.5,12.5
DUCK04-02,,,2023-03-01 - 2023-09-08,8.86,9.5,2023-03-01 - 2023-09-08,2023-09-06,11.3,0.01,30.0
DUCK04-03,,,2021-09-01 - 2023-09-08,9.5,15.0,2021-09-01 - 2023-09-08,2021-10-31,16.0,9.7,19.0
DUCK04-04,,,2021-09-01 - 2023-09-08,2.16,2.56,2021-09-01 - 2023-09-08,2021-10-19,2.6,2.5,3.1
DUCK05-02,,,2023-03-01 - 2023-09-08,15.0,19.0,2023-03-01 - 2023-09-08,2023-09-04,24.0,22.0,24.0
DUCK06,,,2023-03-01 - 2023-09-08,2.0,2.0,2023-03-01 - 2023-09-08,2023-09-01,3.0,2.2,3.5
DUCK07,,,2023-03-01 - 2023-09-08,3.2,3.2,2023-03-01 - 2023-09-08,2023-09-01,4.0,3.5,4.0
DUCK07-01,,,2023-03-01 - 2023-09-08,22.5,26.47,2023-03-01 - 2023-09-08,2023-09-05,24.0,23.0,33.0
DUCK08,,,2023-03-01 - 2023-09-08,2.6,2.6,2023-03-01 - 2023-09-08,2023-09-01,4.0,3.2,4.0
DUCK09,,,2021-09-01 - 2023-09-08,7.0,11.0,2021-09-01 - 2023-09-08,2023-01-28,13.0,7.5,13.0
DUCK10,,,2023-03-01 - 2023-09-08,11.0,11.0,2023-03-01 - 2023-09-08,2023-06-25,11.5,11.5,11.5
DUCK13,,,2023-03-01 - 2023-09-08,3.2,3.5,2023-03-01 - 2023-09-08,2023-09-06,3.92,3.3,4.3
DUCK15,,,2023-03-01 - 2023-09-08,115.13,115.13,2023-03-01 - 2023-09-08,2023-07-06,125.0,125.0,130.0
DUCK15-02,,,2023-03-01 - 2023-09-08,2.0,2.0,2023-03-01 - 2023-09-08,2023-07-11,3.0,3.0,3.0
DUCK15-03,,,2023-03-01 - 2023-09-08,89.95,117.02,2023-03-01 - 2023-09-08,2023-08-30,139.0,120.0,148.0
DUCK15-04,,,,,,2023-03-01 - 2023-09-08,2023-09-06,32.35,31.05,55.0
DUCK15-05,,,2023-03-01 - 2023-09-08,55.0,55.0,2023-03-01 - 2023-09-08,2023-05-22,60.0,60.0,60.0
DUCK18,,,2021-09-01 - 2023-09-08,2.3,2.5,2021-09-01 - 2023-09-08,2022-01-25,3.5,3.5,3.7
DUCK19,,,2021-09-01 - 2023-09-08,5.42,5.42,2021-09-01 - 2023-09-08,2022-06-07,13.93,0.01,13.93
DUCK20,,,2023-03-01 - 2023-09-08,0.9,0.9,2023-03-01 - 2023-09-08,2023-09-02,2.0,1.2,2.0
DUCK23,,,2021-09-01 - 2023-09-08,2.8,2.8,2021-09-01 - 2023-09-08,2021-09-09,3.5,3.5,3.5
DUCK24,,,2023-03-01 - 2023-09-08,0.9,0.92,2023-03-01 - 2023-09-08,2023-08-18,5.8,5.8,6.0
DUCK25,,,2023-03-01 - 2023-09-08,5.6,6.0,2023-03-01 - 2023-09-08,2023-08-22,5.9,5.9,5.9
DUCK26,,,2021-09-01 - 2023-09-08,3.0,3.0,2021-09-01 - 2023-09-08,2022-08-26,4.0,4.0,4.0
FBA001-01,,,2023-03-01 - 2023-09-08,5.5,8.0,2023-03-01 - 2023-09-08,2023-08-29,10.0,5.6,10.0
FBA001-02,,,2023-03-01 - 2023-09-08,8.0,8.0,2021-09-01 - 2023-09-08,2022-11-24,8.4,7.2,9.5
FBA001-03,,,2021-09-01 - 2023-09-08,7.2,7.2,2021-09-01 - 2023-09-08,2021-12-01,7.5,7.5,8.5
FBA001-05,,,2023-03-01 - 2023-09-08,8.0,10.5,2023-03-01 - 2023-09-08,2023-06-13,13.5,13.5,13.5
FBA001-07,,,2023-03-01 - 2023-09-08,8.0,8.0,2023-03-01 - 2023-09-08,2023-03-17,9.0,9.0,9.0
FBA001-08,,,2023-03-01 - 2023-09-08,11.2,13.5,2023-03-01 - 2023-09-08,2023-08-16,14.0,11.0,14.0
FBA005,,,,,,2021-09-01 - 2023-09-08,2022-06-14,1.5,1.5,2.0
FBA006-01,,,2023-03-01 - 2023-09-08,5.5,7.5,2023-03-01 - 2023-09-08,2023-09-07,7.8,6.8,8.5
FBA007,,,,,,2021-09-01 - 2023-09-08,2022-04-15,7.6,7.6,7.6
FBE001,,,2021-09-01 - 2023-09-08,5.0,6.0,2021-09-01 - 2023-09-08,2023-02-10,7.0,3.6,7.0
FBE002,,,2023-03-01 - 2023-09-08,3.5,4.0,2023-03-01 - 2023-09-08,2023-08-31,4.7,3.7,6.0
