pdt_code,pdt_name,current_inv,purchases_data_date_range,purchases_min_price,purchases_max_price,sales_data_date_range,latest_sales_date,latest_sales_price,sales_min_price,sales_max_price
PTRI05,PORK BELLY STRIPES 1INCH X 1INCH,0.0,,,,2023-04-01 - 2023-10-03,2023-07-29,5.5,5.5,6.0
PTRI06,PORK BELLY CUT STRIPES 2INCH X 4MM (PAMALI),0.0,,,,2023-04-01 - 2023-10-03,2023-10-03,5.5,4.8,5.5
PTRI07,PORK BELLY STRIPES 2CM X 2CM,0.0,,,,2023-04-01 - 2023-10-03,2023-09-16,5.5,5.5,6.0
PTRI08,PORK SOFTBONE TRIMMING,1083.4,2023-04-01 - 2023-10-03,1.3,1.3,2023-04-01 - 2023-10-03,2023-10-03,2.1,0.93,3.8
PTRI10,PORK BELLY STRIPES LEVEL 2,0.0,,,,2023-04-01 - 2023-10-03,2023-10-02,3.5,2.49,5.8
RAB001,RABBIT WHOLE WITHOUT HEAD 1.2-1.3KG/PCS,92.46,2023-04-01 - 2023-10-03,17.0,17.0,2023-04-01 - 2023-10-03,2023-10-03,21.75,17.2,24.0
RICE07,RICE- RICE 25KG,7.0,2023-04-01 - 2023-10-03,30.0,39.6,2023-04-01 - 2023-10-03,2023-10-03,45.0,40.0,47.0
SAK001,SEAFOOD- ANG KA PRAWN (HOSO) 26/30,95.0,2023-04-01 - 2023-10-03,10.5,11.6,2023-04-01 - 2023-10-03,2023-10-02,14.0,12.7,17.18
SAK003,SEAFOOD- FROZEN ANG KA PRAWN (HOSO) 20/30 1KG,49.0,2023-04-01 - 2023-10-03,10.5,13.5,2023-04-01 - 2023-10-03,2023-10-03,14.0,10.7,15.48
SAK006,SEAFOOD- FRESH ANG KA PRAWN (HOSO),0.0,2023-04-01 - 2023-10-03,15.0,18.0,2023-04-01 - 2023-10-03,2023-08-18,19.0,18.0,19.5
SAK006-01,SEAFOOD- ANG KA PRAWN FRESH,0.0,2021-10-01 - 2023-10-03,14.5,14.5,2021-10-01 - 2023-10-03,2022-12-16,17.5,17.5,17.5
SAUCE-01,SAUCE DARK SOYA 5L/TIN,0.0,2023-04-01 - 2023-10-03,11.5,11.5,2021-10-01 - 2023-10-03,2022-02-14,15.0,15.0,15.0
SAUCE-02,SUSHI & SASHIMI SHOYU 3MLX10PC/PKT,17.0,2021-10-01 - 2023-10-03,0.4,0.4,2023-04-01 - 2023-10-03,2023-09-05,0.93,0.6,0.93
SAUCE-03,SAUCE LIGHT SOYA 5L/TIN KCT GRADE 1,0.0,2021-10-01 - 2023-10-03,3.0,15.0,2021-10-01 - 2023-10-03,2022-10-17,5.0,5.0,17.0
SAUCE-04,TERIYAKI THICK SAUCE KIKKOMAN 2L/TUB,0.0,2021-10-01 - 2023-10-03,16.0,16.0,2021-10-01 - 2023-10-03,2022-01-13,17.8,17.8,17.8
SAUCE-06,BBQ SAUCE HICKORY (KNORR) 6X1KG/CTNS,11.0,2021-10-01 - 2023-10-03,9.45,9.73,2021-10-01 - 2023-10-03,2022-01-08,10.5,10.5,11.0
SAUCE-07,KEWPIE MILD TYPE MAYONNAISE 6X1L/CTNS,0.0,2021-10-01 - 2023-10-03,4.92,4.92,2021-10-01 - 2023-10-03,2022-05-11,8.32,6.1,8.32
SAUCE-07B,KEWPIE MAYONNAISE 6X1L/CTNS,0.0,2023-04-01 - 2023-10-03,7.0,7.2,2023-04-01 - 2023-10-03,2023-08-11,9.0,9.0,9.0
SAUCE-08,TRUFFLE AIOLI 360ML/BTL,9.0,2023-04-01 - 2023-10-03,2.0,14.0,2023-04-01 - 2023-10-03,2023-10-02,17.13,14.2,26.66
SAUCE-09,MENTAIKO MAYO 360ML/BTL,0.0,2023-04-01 - 2023-10-03,2.0,14.0,2023-04-01 - 2023-10-03,2023-09-27,17.13,10.19,26.66
SAUCE-10,TRUFFLE MAYONNAISE 1KG/PKT,0.0,2021-10-01 - 2023-10-03,32.0,32.0,2021-10-01 - 2023-10-03,2022-12-16,40.0,40.0,40.0
SAUCE-18,SWISS BEAR TOMATO KETCHUP 12X1KG/CTNS,25.0,2021-10-01 - 2023-10-03,1.85,1.91,2021-10-01 - 2023-10-03,2022-02-16,2.2,2.2,2.2
SAUCE-19,SWISS BEAR CHILI SAUCE 12X1KG/CTNS,29.0,2021-10-01 - 2023-10-03,1.6,1.65,2021-10-01 - 2023-10-03,2022-03-22,2.0,2.0,2.0
SAUCE-20B,HEINZ TOMATO SACHET 1000PCS X 9GM,3.0,,,,2021-10-01 - 2023-10-03,2021-12-17,42.0,42.0,42.0
SAUCE-20C,SWISS BEAR CHILLI SACHET 1000PCS X 9GM,0.0,2021-10-01 - 2023-10-03,34.0,34.0,2021-10-01 - 2023-10-03,2021-12-13,37.0,37.0,37.0
SAUCE-20D,HEINZ CHILLI SACHET 1000PCS X 9GM,3.0,2021-10-01 - 2023-10-03,33.0,33.0,2021-10-01 - 2023-10-03,2022-02-08,37.0,36.7,37.0
SAUCE-21B,SAUCE - COLESLAW DRESSING (LADY CHOICE) 4X3L/CTNS,2.0,2021-10-01 - 2023-10-03,10.52,11.2,2021-10-01 - 2023-10-03,2022-03-01,11.7,11.7,11.7
SAUCE-22,SAUCE - TARTAR SAUCE 4X3L/CTNS,2.0,2021-10-01 - 2023-10-03,10.6,12.1,2021-10-01 - 2023-10-03,2022-10-28,11.0,11.0,14.7
SAUCE-40,OTHER- TABASCO PEPPER SAUCE 24 X 60ML,1.0,,,,2021-10-01 - 2023-10-03,2021-11-11,2.3,2.3,2.3
SAUCE-43,STEAM FISH - SOY SAUCE 40pkt/ctns,0.0,2021-10-01 - 2023-10-03,3.3,4.07,2021-10-01 - 2023-10-03,2022-11-10,4.0,3.8,4.0
SAUCE-47,SAUCE - CURRY SAUCE KAM LONG 1KG,33.0,2023-04-01 - 2023-10-03,5.4,5.4,2023-04-01 - 2023-10-03,2023-10-03,6.0,6.0,6.0
SAUCE-48,SAUCE - BROWN SAUCE MIX 6X1KG,12.0,2021-10-01 - 2023-10-03,7.93,9.67,2021-10-01 - 2023-10-03,2022-03-22,8.5,8.5,9.5
SAUCE-50,SAUCE - CREAM OF MUSHROOM 6X1KG/CTNS,11.0,2021-10-01 - 2023-10-03,8.33,10.42,2021-10-01 - 2023-10-03,2022-02-19,11.0,8.55,11.0
SAUCE-50A,SAUCE - TRUFFLE INFUSED MUSHROOM 500GM/PKT,0.0,2021-10-01 - 2023-10-03,4.0,4.0,2021-10-01 - 2023-10-03,2022-03-19,6.44,4.5,13.2
SAUCE-51,SAUCE - PRONTO TOMATO 6X2KG/CTNS,22.0,2021-10-01 - 2023-10-03,4.07,4.5,2021-10-01 - 2023-10-03,2022-02-09,4.5,4.5,4.5
SAUCE-51A,SAUCE - PRONTO TOMATO MOLI PASTA 2.2KG/TIN,0.0,2021-10-01 - 2023-10-03,8.0,8.0,2021-10-01 - 2023-10-03,2021-10-18,9.5,9.5,9.5
SAUCE-52,SAUCE - SESAME SAUCE / GOMA DRESSING 1L/6BOT,5.0,2021-10-01 - 2023-10-03,9.5,10.8,2021-10-01 - 2023-10-03,2022-02-20,12.5,9.7,12.5
SAUCE-54,SAUCE- LEMON BUTTER SAUCE 100GM/PKT,0.0,2021-10-01 - 2023-10-03,2.5,2.5,2021-10-01 - 2023-10-03,2021-12-24,3.0,3.0,3.0
SAUCE-55,SAUCE- BLACK PEPPER SAUCE 100GM/PKT,11.0,2021-10-01 - 2023-10-03,2.5,2.5,2021-10-01 - 2023-10-03,2021-12-03,3.64,3.5,6.45
SAUCE-56,SAUCE- CHILI CRAB SAUCE 100GM/PKT,0.0,2021-10-01 - 2023-10-03,2.5,2.5,2021-10-01 - 2023-10-03,2021-11-26,6.45,6.45,6.45
SAUCE-57,SAUCE- SALTED EGG SAUCE 100GM/PKT,5.0,2021-10-01 - 2023-10-03,2.5,2.5,2021-10-01 - 2023-10-03,2021-11-02,3.8,3.8,6.45
SAUCE-58,SAUCE- BBQ SAUCE 100GM/PKT,7.0,2021-10-01 - 2023-10-03,2.5,2.5,2021-10-01 - 2023-10-03,2021-11-12,6.45,3.0,6.45
SAUCE-59,SAUCE- BROWN SAUCE 100GM/PKT,5.0,2021-10-01 - 2023-10-03,2.5,2.5,2021-10-01 - 2023-10-03,2021-11-26,4.8,3.2,4.8
SAUCE-60,SAUCE- LAKSA PASTE (FRIED-TUNGSAN) 1KG/PKT,0.0,2021-10-01 - 2023-10-03,7.5,7.5,2021-10-01 - 2023-10-03,2022-02-07,8.4,8.4,8.4
SAUCE-63,SAUCE- WHITE SOY PASTE (MISO CHAN),0.0,2021-10-01 - 2023-10-03,4.5,4.5,2021-10-01 - 2023-10-03,2021-10-27,5.5,5.5,5.5
SBA001-02,SEAFOOD- FRIED BABY SOTONG 1kg/pkt,78.0,2023-04-01 - 2023-10-03,32.5,32.5,2023-04-01 - 2023-10-03,2023-09-29,33.0,33.0,43.0
SBN002,SEAFOOD- BLACK TIGER PND 21/25 1kgX10pkt,0.0,,,,2021-10-01 - 2023-10-03,2022-11-04,6.0,6.0,15.0
SBN005,SEAFOOD- BLACK TIGER PND 31/40 1kgX10pkt,1.0,,,,2021-10-01 - 2023-10-03,2023-02-18,16.3,12.3,17.66
SBO001,BABY OCTOPUS W/SESAME 8/10 2kgX4pkt,12.0,2023-04-01 - 2023-10-03,9.0,9.0,2023-04-01 - 2023-10-03,2023-08-14,10.8,10.8,10.8
SBO002,BABY OCTOPUS (SEASONED) 500GM KANIKA,4.0,2021-10-01 - 2023-10-03,8.5,8.5,2021-10-01 - 2023-10-03,2021-11-27,8.8,8.8,13.93
SBT002,SEAFOOD- BLACK TIGER PTO 26/30 1kgX10pkt,32.0,2023-04-01 - 2023-10-03,12.6,12.9,2023-04-01 - 2023-10-03,2023-08-24,13.5,13.2,13.5
SBT003,SEAFOOD- BLACK TIGER PTO 31/40 1kgX10pkt,52.0,2021-10-01 - 2023-10-03,13.3,13.3,2023-04-01 - 2023-10-03,2023-07-15,21.11,6.0,26.22
SBT006,SEAFOOD- BLACK TIGER PTO 21/25 1kgX10pkt,0.0,2023-04-01 - 2023-10-03,11.2,13.2,2023-04-01 - 2023-10-03,2023-09-18,13.5,13.5,13.5
SCA001-02,SEAFOOD- HOKKAIDO SEA SCALLOP 10-20LB 10X1KG/CTNS,0.0,2021-10-01 - 2023-10-03,17.0,20.0,2021-10-01 - 2023-10-03,2022-07-03,30.0,17.2,38.0
SCA001-03,SEAFOOD- SEA SCALLOP 26-30LB 10X1KG/CTNS,0.0,2021-10-01 - 2023-10-03,19.0,19.0,2021-10-01 - 2023-10-03,2021-11-25,30.0,19.0,30.0
SCA001-04,SEAFOOD- BREADED SCALLOP (227gm X 60pkt),160.0,2023-04-01 - 2023-10-03,1.4,1.4,2023-04-01 - 2023-10-03,2023-09-19,2.2,1.8,2.4
SCA001-07,SEAFOOD- SCALLOP HOTATE KAIBASHIDA SIZE 3S,3.0,2023-04-01 - 2023-10-03,39.0,39.0,2023-04-01 - 2023-10-03,2023-09-27,60.65,40.0,60.65
SCA001-08,SEAFOOD- HOKKAIDO SCALLOP 10/20 10X1KG/CTNS,628.0,2021-10-01 - 2023-10-03,14.71,14.75,2023-04-01 - 2023-10-03,2023-10-03,22.75,15.0,38.0
SCA001-09,SEAFOOD- HOKKAIDO SCALLOP 21/25 10X1KG/CTNS,0.0,2021-10-01 - 2023-10-03,13.61,13.92,2023-04-01 - 2023-10-03,2023-08-08,19.25,14.5,30.0
SCA001-10,SEAFOOD- HOKKAIDO SCALLOP 26/30 10X1KG/CTNS,0.0,2021-10-01 - 2023-10-03,12.93,13.64,2023-04-01 - 2023-10-03,2023-08-15,19.0,19.0,22.0
SCA001-13,SEAFOOD- SCALLOP 10/20 (CANADA) 2.27kg/pkt,0.0,2021-10-01 - 2023-10-03,24.0,24.0,2021-10-01 - 2023-10-03,2022-05-07,25.0,25.0,25.0
SCA001-14,SEAFOOD- SCALLOP 20/30 2.27kg/pkt X 6pkt/ctns,0.0,2021-10-01 - 2023-10-03,51.07,60.16,2021-10-01 - 2023-10-03,2022-12-28,67.1,67.1,68.1
SCA001-15,SEAFOOD- SCALLOP MEAT IQF 100/120,0.0,2021-10-01 - 2023-10-03,7.3,12.5,2023-04-01 - 2023-10-03,2023-08-08,3.0,3.0,3.0
SCA001-16,SEAFOOD- BAY SCALLOP MEAT IQF 80/100 500GMX20PKT/CTNS,0.0,,,,2021-10-01 - 2023-10-03,2022-02-22,4.5,4.5,4.5
SCA002,SEAFOOD- HALF SHELL SCALLOP WITH ROE 6/7 10X1kg/pkt,0.0,,,,2021-10-01 - 2023-10-03,2021-12-13,6.2,4.5,8.0
SCA002-01,SEAFOOD- HALF SHELL SCALLOP WITH ROE 5/6 10X1kg/pkt,0.0,2021-10-01 - 2023-10-03,3.7,3.7,2021-10-01 - 2023-10-03,2022-05-15,5.5,4.5,8.9
SCA002-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 5/6 500GM/PKT,0.0,2021-10-01 - 2023-10-03,2.9,3.9,2021-10-01 - 2023-10-03,2021-12-15,5.0,4.0,5.2
SCA002-03,SEAFOOD- H/SHELL PINK SCALLOP 31/40 500GMX 10pkt/ctns,191.0,2021-10-01 - 2023-10-03,3.9,5.5,2023-04-01 - 2023-10-03,2023-04-14,6.5,6.5,6.5
SCA003,SEAFOOD- HALF SHELL SCALLOP WITH ROE 7/8 10X1kg/pkt,1736.0,2021-10-01 - 2023-10-03,5.23,7.0,2023-04-01 - 2023-10-03,2023-09-30,7.25,5.5,11.57
SCA004,SEAFOOD- HALF SHELL SCALLOP WITH ROE 8/9 10X1kg/pkt,3608.0,2023-04-01 - 2023-10-03,5.51,6.5,2023-04-01 - 2023-10-03,2023-10-02,7.5,6.0,8.0
SCA005,SEAFOOD- WHITE BOX - HALF SHELL SCALLOP 10/12 10X1kg/pkt,0.0,2021-10-01 - 2023-10-03,7.5,7.5,2021-10-01 - 2023-10-03,2022-08-07,9.0,8.9,9.0
SCA005-02,SEAFOOD- HALF SHELL SCALLOP WITH ROE 9/10 10X1kg/pkt,3322.0,2023-04-01 - 2023-10-03,7.5,7.5,2023-04-01 - 2023-10-03,2023-10-03,8.5,5.8,9.5
SCA005-03,SEAFOOD- WHITE BOX - HALF SHELL SCALLOP 9/10 10X1kg/pkt,0.0,2023-04-01 - 2023-10-03,7.5,7.5,2023-04-01 - 2023-10-03,2023-07-31,8.75,7.7,9.0
SCA006,SEAFOOD- HALF SHELL SCALLOP WITH ROE 10/12 10X1kg/pkt,1234.0,2023-04-01 - 2023-10-03,5.5,5.5,2023-04-01 - 2023-10-03,2023-10-03,8.75,5.6,9.5
SCA006-01,SEAFOOD- HALF SHELL SCALLOP WITH VERMICELLI 8/9 6s 12PKT/CTNS,0.0,,,,2021-10-01 - 2023-10-03,2021-12-29,3.3,1.8,7.38
SCA006-03,SEAFOOD- HALF SHELL SCALLOP WITH BAKED CHEESE 14PKT/CTNS,0.0,,,,2021-10-01 - 2023-10-03,2022-08-02,3.5,3.5,3.5
SCA006-04,SEAFOOD- HALF SHELL SCALLOP WITH BAKED CHEESE 6's 12PKT/CTNS,0.0,,,,2021-10-01 - 2023-10-03,2022-09-22,1.0,1.0,9.46
SCA007-01,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 500GM X 20PKT,0.0,2021-10-01 - 2023-10-03,8.0,8.0,2021-10-01 - 2023-10-03,2022-12-05,9.5,9.0,14.0
SCA007-02,SEAFOOD- BOILED SEA SCALLOP MEAT 80/100 10X1KG/CTNS,185.0,2023-04-01 - 2023-10-03,5.57,8.5,2023-04-01 - 2023-10-03,2023-09-02,10.0,5.7,14.0
SCA007-03,SEAFOOD- BOILED SEA SCALLOP MEAT 100/150 10X1KG/CTNS,0.0,2021-10-01 - 2023-10-03,5.85,10.5,2021-10-01 - 2023-10-03,2023-01-24,9.5,4.9,17.66
SCA007-04,SEAFOOD- BOILED SEA SCALLOP MEAT 150/200GM 10X1KG/CTNS,0.0,,,,2021-10-01 - 2023-10-03,2022-06-27,8.0,4.8,15.79
SCA007-05,SEAFOOD- BOILED SEA SCALLOP MEAT 100/120 10X1KG/CTNS,3254.0,2023-04-01 - 2023-10-03,4.95,8.5,2023-04-01 - 2023-10-03,2023-10-03,9.42,5.8,14.0
SCB001,SEAFOOD- CRAB BITE 1kgX10pkt,285.0,2023-04-01 - 2023-10-03,4.8,4.8,2023-04-01 - 2023-10-03,2023-10-03,5.8,4.8,6.0
SCG001,CAVIAR OSIETRA CLASSIC 30G/TIN GIAVERI ITALY,0.0,2021-10-01 - 2023-10-03,53.0,53.0,2021-10-01 - 2023-10-03,2022-12-06,63.0,63.0,63.0
SCL001,SEAFOOD- IMITATION SNOW CRAB LEG 250gm X 40pkt,194.0,2023-04-01 - 2023-10-03,3.2,3.2,2023-04-01 - 2023-10-03,2023-10-03,3.5,3.3,5.09
SCL002,SEAFOOD- IMITATION SCALLOP 250gm,81.0,2021-10-01 - 2023-10-03,1.8,2.16,2021-10-01 - 2023-10-03,2023-01-08,2.4,2.1,3.0
SCP001,SEAFOOD- CUTTLEFISH PASTE 1kg x 30pkt,158.0,2023-04-01 - 2023-10-03,5.9,5.9,2023-04-01 - 2023-10-03,2023-10-03,7.0,6.0,8.0
SCP002,SEAFOOD- SOTONG PASTE AA 1kg X 15pkt,0.0,2023-04-01 - 2023-10-03,8.0,8.0,2023-04-01 - 2023-10-03,2023-06-04,10.5,10.5,10.5
SCR001,SEAFOOD- CRAB MEAT *SPECIAL/LUMP* 454GM/CAN OCEAN CROWN,40.0,2023-04-01 - 2023-10-03,10.8,12.8,2023-04-01 - 2023-10-03,2023-10-01,18.0,13.5,18.0
SCR001-01,SEAFOOD- CRAB MEAT 500gmX24pkt,246.0,2023-04-01 - 2023-10-03,5.8,7.5,2023-04-01 - 2023-10-03,2023-09-26,7.5,6.5,10.0
SCR002,SEAFOOD- CRAB MEAT **LUMP** 454GM/CAN EASTERN,0.0,2021-10-01 - 2023-10-03,17.5,20.0,2021-10-01 - 2023-10-03,2022-06-17,24.0,17.7,24.0
SCR005-02,SEAFOOD- UNBREADED CRAB CLAW 11's 180gm x 50pkt,197.0,2023-04-01 - 2023-10-03,2.15,2.15,2023-04-01 - 2023-10-03,2023-10-03,2.23,2.2,3.0
SCS001,SEAFOOD- CRAB STICK 40pkt/ctns (ORANGE STICK-MALAYSIA),1390.0,2023-04-01 - 2023-10-03,0.95,1.3,2023-04-01 - 2023-10-03,2023-10-03,1.58,1.2,1.8
SCS002,SEAFOOD- CRAB STICK 16'S 40pkt/ctns (CHINA),792.0,2023-04-01 - 2023-10-03,0.95,0.95,2023-04-01 - 2023-10-03,2023-10-03,1.3,1.0,1.5
SCS003,SEAFOOD- CRAB STICK 250gmX20pkt,0.0,2021-10-01 - 2023-10-03,0.35,0.35,2021-10-01 - 2023-10-03,2022-11-16,0.6,0.6,0.6
SCS004,SEAFOOD- KANIMI CHUNK 180GM X 20PKT,79.0,2021-10-01 - 2023-10-03,2.4,2.4,2023-04-01 - 2023-10-03,2023-10-03,4.98,2.6,5.09
SCS005,SEAFOOD- CRAB STICK LI CHUA KANIMI 250gmX40pkt,0.0,2021-10-01 - 2023-10-03,1.28,1.43,2021-10-01 - 2023-10-03,2023-03-25,2.2,1.3,2.2
SEA001,SEAFOOD- SEA CUCUMBER 3-4pcs 1KG,51.0,2023-04-01 - 2023-10-03,18.0,18.0,2023-04-01 - 2023-10-03,2023-10-01,22.0,19.2,23.0
SEA003-01,SEAFOOD- SEA CUCUMBER A,0.0,,,,2021-10-01 - 2023-10-03,2022-06-20,150.0,150.0,150.0
SEA003-02,SEAFOOD-FRESH SEA CUCUMBER,0.0,2021-10-01 - 2023-10-03,23.0,24.0,2021-10-01 - 2023-10-03,2022-01-08,26.0,26.0,26.0
SEB001,SEAFOOD- EBI FRY 31/40 22gm/pcs 10pcs/tray,143.0,2023-04-01 - 2023-10-03,3.5,3.5,2023-04-01 - 2023-10-03,2023-10-03,6.39,3.6,6.5
SEB002,SEAFOOD- EBI FRY 16/20 45pcs/kg 10X1kg/ctns,0.0,2021-10-01 - 2023-10-03,13.8,13.8,2021-10-01 - 2023-10-03,2021-10-25,15.0,15.0,15.0
SEB003,SEAFOOD- BUTTERFLY EBI FRY 10X1KG/CTNS,0.0,2023-04-01 - 2023-10-03,13.5,13.5,2023-04-01 - 2023-10-03,2023-06-15,18.0,18.0,18.0
SHI002-02,SEAFOOD- PRAWN MEAT 100/200 (OCEAN ON THE ROAD) 10X1kg/pkt,2653.0,2023-04-01 - 2023-10-03,3.2,3.39,2023-04-01 - 2023-10-03,2023-10-03,6.3,4.6,9.5
SHI005,SEAFOOD- PRAWN MEAT COOKED 100/200 (BLUE PRAWN) 10X1kg/pkt,0.0,2021-10-01 - 2023-10-03,5.2,5.2,2021-10-01 - 2023-10-03,2022-01-13,8.0,6.0,8.0
SHI006,SEAFOOD- BROKEN VANNAMEI (BM) 10x1kg/ctn,0.0,,,,2023-04-01 - 2023-10-03,2023-06-08,5.0,3.5,5.0
SHI007,SEAFOOD- SHRIMP SLIDE ORANGE BOX (150g x 30pkts),17156.0,2023-04-01 - 2023-10-03,1.78,2.5,2023-04-01 - 2023-10-03,2023-10-03,2.64,2.27,7.96
SHI007-02,SEAFOOD- SHRIMP SLIDE (150g x 30pkts),0.0,2023-04-01 - 2023-10-03,3.0,3.0,2023-04-01 - 2023-10-03,2023-07-16,2.5,2.5,2.5
SHI008,SEAFOOD- SHRIMP BONITO 100GM X 20 BOX /CTNS,0.0,,,,2021-10-01 - 2023-10-03,2021-11-07,3.7,3.7,3.7
SJF002,SEAFOOD- JELLY FISH (CHUKA KURAGE) 100GM KANIKA,32.0,2021-10-01 - 2023-10-03,2.95,2.95,2021-10-01 - 2023-10-03,2022-02-12,3.2,3.2,3.2
SLB001-02,SEAFOOD- HALF CUT BOSTON COOKED LOBSTER 350-400GM 10KG/CTNS,0.0,2021-10-01 - 2023-10-03,27.0,27.0,2021-10-01 - 2023-10-03,2021-12-25,29.0,29.0,32.0
SLB001-03,SEAFOOD- ROCK LOBSTER 900-1000,0.0,2021-10-01 - 2023-10-03,16.67,26.0,2021-10-01 - 2023-10-03,2022-02-12,35.0,30.0,35.0
SLB001-05,SEAFOOD- LOBSTER 50/100gm,0.0,,,,2021-10-01 - 2023-10-03,2022-02-13,12.2,12.2,12.5
SLB001-06,SEAFOOD- LOBSTER,0.0,2021-10-01 - 2023-10-03,35.0,35.0,2021-10-01 - 2023-10-03,2023-01-19,15.0,15.0,40.0
SLB002,SEAFOOD- SLIPPER LOBSTER 60-80 17kg/ctn,0.0,2021-10-01 - 2023-10-03,8.75,10.0,2021-10-01 - 2023-10-03,2022-06-25,12.7,10.5,12.7
SLB003,SEAFOOD- SLIPPER LOBSTER 60-80 5kg/ctn,0.0,2021-10-01 - 2023-10-03,8.2,8.2,2021-10-01 - 2023-10-03,2022-03-29,12.5,10.5,12.5
SLB005,SEAFOOD- CRAY FISH MEAT 500GM X 20PKT /CTNS,0.0,2021-10-01 - 2023-10-03,14.0,25.0,2021-10-01 - 2023-10-03,2022-06-27,33.0,26.5,33.0
SLB006,SEAFOOD- CRAY PRAWN 100-120 10KG/CTNS,24.0,2023-04-01 - 2023-10-03,11.0,16.0,2023-04-01 - 2023-10-03,2023-09-26,14.7,14.5,20.0
SLB007,SEAFOOD- CRAY PRAWN 300/400 5KG/CTNS,0.0,2023-04-01 - 2023-10-03,11.5,20.0,2023-04-01 - 2023-10-03,2023-07-15,21.5,12.5,23.0
SLB008,SEAFOOD- SLIPPER LOBSTER 300UP,0.0,,,,2021-10-01 - 2023-10-03,2023-03-24,18.5,18.5,18.5
SLB010,SEAFOOD- LOBSTER HEAD MEAT,0.0,2021-10-01 - 2023-10-03,20.0,20.0,2021-10-01 - 2023-10-03,2021-11-17,30.0,30.0,30.0
SLB012-02,SEAFOOD- LOBSTER TAIL 500GM/PKT,0.0,2023-04-01 - 2023-10-03,7.37,7.37,2021-10-01 - 2023-10-03,2021-12-02,10.8,10.8,12.0
SLB012-03,SEAFOOD- CRAYFISH TAIL 100-130pcs/500gm**10X1KG/CTNS,335.0,,,,2023-04-01 - 2023-10-03,2023-10-02,10.0,7.6,11.5
SMU001,SEAFOOD- 1/2 SHELL GREEN MUSSEL 1KG/PKT,70.0,2023-04-01 - 2023-10-03,4.0,4.0,2023-04-01 - 2023-10-03,2023-09-06,4.2,4.2,4.2
SMU001-02,SEAFOOD- WHOLE BLACK MUSSEL 20/30 10x1pkt/ctns,0.0,2023-04-01 - 2023-10-03,1.6,2.4,2023-04-01 - 2023-10-03,2023-08-29,2.5,2.5,3.5
SMU001-03,SEAFOOD- WHOLE BLACK MUSSEL 40/60 10x1pkt/ctns,30.0,2023-04-01 - 2023-10-03,2.5,2.5,2023-04-01 - 2023-10-03,2023-10-03,3.5,2.8,7.3
SMU001-04,SEAFOOD- 1/2 SHELL BLUE MUSSEL 907GM X 12PKT/CTNS,131.0,2023-04-01 - 2023-10-03,11.34,11.5,2023-04-01 - 2023-10-03,2023-10-02,12.0,11.5,18.33
SMU002,SEAFOOD- WHOLE MUSSEL 5x1pkt/ctns,0.0,2021-10-01 - 2023-10-03,4.5,5.0,2021-10-01 - 2023-10-03,2023-01-17,6.3,5.2,6.8
SMU002-01,SEAFOOD- WHOLE MUSSEL 454gm X 10pkt/ctns,7.0,2023-04-01 - 2023-10-03,2.5,2.5,2023-04-01 - 2023-10-03,2023-09-27,3.82,2.75,4.9
SMU002-02,SEAFOOD- CAPE TOWN WHOLE SHELL MUSSEL 30/50 800gm x 8pkt,0.0,,,,2021-10-01 - 2023-10-03,2022-07-27,6.0,2.83,8.5
SMU004,SEAFOOD- MUSSEL MEAT,0.0,2021-10-01 - 2023-10-03,4.5,4.5,2021-10-01 - 2023-10-03,2022-09-26,5.0,5.0,6.0
SOT001,SEAFOOD- SOTONG BALL 36's (SEAWAVES) 12x780gm/pkt,142.0,2023-04-01 - 2023-10-03,8.6,9.5,2023-04-01 - 2023-10-03,2023-10-03,8.98,8.8,10.8
SOT003-01,SEAFOOD- CUTTLEFISH BALL (FIGO) 400GMX30PKT/CTNS,266.0,2023-04-01 - 2023-10-03,2.61,2.68,2023-04-01 - 2023-10-03,2023-10-03,3.86,2.7,5.74
SOT005,SEAFOOD- CRAB BALL 50pcs x 10pkt (700gm+-),0.0,2021-10-01 - 2023-10-03,3.5,3.5,2023-04-01 - 2023-10-03,2023-08-20,6.0,6.0,6.0
SOYS01,SEAFOOD- SASHIMI OYSTER L 120PCS/CTNS,0.0,2023-04-01 - 2023-10-03,2.2,2.2,2023-04-01 - 2023-10-03,2023-06-01,2.53,1.9,2.7
SOYS02,SEAFOOD- SASHIMI HALF SELL OYSTER MUROTSU L 6PCS/PKT,0.0,2023-04-01 - 2023-10-03,8.5,8.5,2023-04-01 - 2023-10-03,2023-05-13,13.6,10.62,19.44
SOYS03,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN 120PCS/CTNS,954.0,2023-04-01 - 2023-10-03,1.58,1.7,2023-04-01 - 2023-10-03,2023-08-21,2.43,2.1,2.8
SOYS03-02,SEAFOOD- OYSTER WHOLE WITH SHELL JAPAN M 144PCS/CTNS,1325.0,2023-04-01 - 2023-10-03,0.94,1.7,2023-04-01 - 2023-10-03,2023-10-01,2.45,1.4,6.5
SOYS06-02,SEAFOOD- HALF SHELL OYSTER 8's x 10pkt/CTNS,0.0,2023-04-01 - 2023-10-03,1.7,1.7,2023-04-01 - 2023-10-03,2023-05-10,2.37,1.9,3.24
SOYS07,SEAFOOD- OYSTER S 9-11g 10x1kg/ctns,5367.0,2021-10-01 - 2023-10-03,5.32,6.3,2023-04-01 - 2023-10-03,2023-10-03,9.27,5.65,11.94
